"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_1SD_clim","variable","month"
"CedarBreaks_PSME",-0.506732402990476,TRUE,FALSE,-0.72176813445346,-0.212073967001839,-0.188546663064732,-0.0701986474043721,"pet","curr.apr"
"CedarBreaks_PSME",0.0413330063001498,FALSE,FALSE,-0.280360122535971,0.417779795963887,0.0151088729706832,0.00581092232216655,"pet","curr.may"
"CedarBreaks_PSME",0.0352687003131712,FALSE,FALSE,-0.296514269922348,0.363311575353975,0.0144842709365064,0.00526723832674864,"pet","curr.jun"
"CedarBreaks_PSME",-0.0215414389711944,FALSE,FALSE,-0.355243605368215,0.281958649875248,-0.0133440940876092,-0.00353487731091189,"pet","curr.jul"
"CedarBreaks_PSME",-0.000477547609732787,FALSE,FALSE,-0.352513563785067,0.393578372646871,-0.000258712619373739,-7.45717519392167e-05,"pet","curr.aug"
"CedarBreaks_PSME",0.3411024589635,TRUE,FALSE,0.00861843510768642,0.624802192661098,0.0343723121276326,0.0445006721301978,"dtr","prev.apr"
"CedarBreaks_PSME",0.0232512070569894,FALSE,FALSE,-0.373519202439058,0.423479778776129,0.00289527026614448,0.00310251780749173,"dtr","prev.may"
"CedarBreaks_PSME",-0.109521140310864,FALSE,FALSE,-0.429533337921714,0.267435715259255,-0.0149154257521338,-0.0144952675831843,"dtr","prev.jun"
"CedarBreaks_PSME",-0.2202785614115,FALSE,FALSE,-0.573969325080228,0.177324103365488,-0.03626906947589,-0.0349232749262515,"dtr","prev.jul"
"CedarBreaks_PSME",-0.0256248779736832,FALSE,FALSE,-0.336926058812809,0.308668525587745,-0.00286994308391795,-0.00344779032196996,"dtr","prev.aug"
"CedarBreaks_PSME",0.0460468995404604,FALSE,FALSE,-0.386970068311512,0.401820511476094,0.00533311908268692,0.007301855293856,"dtr","prev.sep"
"CedarBreaks_PSME",-0.214625311387083,FALSE,FALSE,-0.515918095393287,0.159906193896301,-0.0157687670294566,-0.0267178485022068,"dtr","prev.oct"
"CedarBreaks_PSME",0.123993519680948,FALSE,FALSE,-0.215403628334455,0.431559484643895,0.010159118654437,0.017025042689988,"dtr","prev.nov"
"CedarBreaks_PSME",-0.205100345186713,FALSE,FALSE,-0.620294990166849,0.271165358895723,-0.0179296654516443,-0.027381436147419,"dtr","prev.dec"
"CedarBreaks_PSME",-0.227786435698559,FALSE,FALSE,-0.509849243089787,0.0607197757960518,-0.0212460363597344,-0.0329894450258696,"dtr","curr.jan"
"CedarBreaks_PSME",-0.20641953891077,FALSE,FALSE,-0.529843596930029,0.13436340990174,-0.0166020601702887,-0.0280825573984918,"dtr","curr.feb"
"CedarBreaks_PSME",-0.147227029756709,FALSE,FALSE,-0.503098466841402,0.248435218266505,-0.0112089744402352,-0.017999230851003,"dtr","curr.mar"
"CedarBreaks_PSME",-0.433130011569596,TRUE,FALSE,-0.700686289309448,-0.0363718427365263,-0.0440984723655152,-0.0568298680919117,"dtr","curr.apr"
"CedarBreaks_PSME",0.0591896473205073,FALSE,FALSE,-0.293290295892326,0.447374638333948,0.00748996579119522,0.00802635005877263,"dtr","curr.may"
"CedarBreaks_PSME",-0.105129192485783,FALSE,FALSE,-0.32800615651654,0.184725257876982,-0.0146168603990116,-0.01466269675021,"dtr","curr.jun"
"CedarBreaks_PSME",-0.0558942398392866,FALSE,FALSE,-0.410001838046312,0.267652887076405,-0.0088595200972468,-0.00842980906162865,"dtr","curr.jul"
"CedarBreaks_PSME",-0.0878731361632932,FALSE,FALSE,-0.393823236110894,0.257416949605662,-0.0100783719454585,-0.0121194966388047,"dtr","curr.aug"
"CedarBreaks_PSME",-0.347131382440782,TRUE,FALSE,-0.626092865618455,-0.00346381681824435,-0.00954796514683634,-0.047084008028283,"cld","prev.apr"
"CedarBreaks_PSME",-0.020847638948995,FALSE,FALSE,-0.3784576863892,0.414663510067333,-0.000747169683553617,-0.00312418702863727,"cld","prev.may"
"CedarBreaks_PSME",0.120852366884993,FALSE,FALSE,-0.23755585393237,0.467398840849321,0.00442867486932604,0.0179506902274124,"cld","prev.jun"
"CedarBreaks_PSME",0.0672096065388573,FALSE,FALSE,-0.275761827368112,0.446947524763131,0.00297442257443134,0.0137595875779473,"cld","prev.jul"
"CedarBreaks_PSME",0.0620372207765832,FALSE,FALSE,-0.251456763156856,0.383869954987854,0.00165852078889585,0.00818023548614661,"cld","prev.aug"
"CedarBreaks_PSME",-0.0723404872929487,FALSE,FALSE,-0.465902000697995,0.355446055354529,-0.00192690836034227,-0.0116634537147612,"cld","prev.sep"
"CedarBreaks_PSME",0.226112010931333,FALSE,FALSE,-0.0648438297305998,0.448577398469338,0.00382981935857592,0.028770154525498,"cld","prev.oct"
"CedarBreaks_PSME",-0.0687943697435343,FALSE,FALSE,-0.372605446945162,0.247807793408682,-0.00116258119326864,-0.0101815629874654,"cld","prev.nov"
"CedarBreaks_PSME",0.139592054885648,FALSE,FALSE,-0.358169935604304,0.610547192830482,0.0027885971883902,0.0216703303110378,"cld","prev.dec"
"CedarBreaks_PSME",0.203988111389063,FALSE,FALSE,-0.0970260609252872,0.497971777469127,0.00435865421740762,0.0294765550629849,"cld","curr.jan"
"CedarBreaks_PSME",0.175286842770523,FALSE,FALSE,-0.168499107565709,0.48419945231356,0.00377156028983821,0.0254181057873448,"cld","curr.feb"
"CedarBreaks_PSME",0.13547116976819,FALSE,FALSE,-0.281095606775319,0.503301407681294,0.0026845272348472,0.0160250570171701,"cld","curr.mar"
"CedarBreaks_PSME",0.425457864808577,TRUE,FALSE,0.0533067654577096,0.717070485424475,0.0117713639093728,0.0560658468949889,"cld","curr.apr"
"CedarBreaks_PSME",-0.0724184391787853,FALSE,FALSE,-0.453861719241475,0.290308548442971,-0.00270329319292521,-0.0113085937110768,"cld","curr.may"
"CedarBreaks_PSME",0.0955759839330223,FALSE,FALSE,-0.219860837914821,0.334404936324086,0.00354876472197143,0.014620704883034,"cld","curr.jun"
"CedarBreaks_PSME",0.0993880859018589,FALSE,FALSE,-0.185945853837284,0.414411871199504,0.00416124488092893,0.0191920705385996,"cld","curr.jul"
"CedarBreaks_PSME",-0.00597520566166808,FALSE,FALSE,-0.324839887855992,0.303175763165996,-0.000164366471831632,-0.000810405356529645,"cld","curr.aug"
