"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-0.17975271689567,-0.0779098354993187,NA,0.00342995787791516,NA,6,-1577.52571850877,3167.07725139984,0,0.336167943133182,0.336167943133182
-0.202709793850507,-0.0725799922171244,NA,0.005258793738552,-4.10517758303609e-05,7,-1576.75167017576,3167.53777010867,0.460518708837753,0.267027463169669,0.60319540630285
-0.289863516425431,0.0754009325263869,-0.0512576041969543,0.00340609664697242,NA,7,-1576.9372048083,3167.90883937374,0.831587973905243,0.221809050506091,0.825004456808942
-0.305125794355582,0.0712261459035368,-0.0481608486942331,0.00515341582861849,-3.91895265513082e-05,8,-1576.23363435039,3168.51154914358,1.43429774374181,0.164097701939341,0.989102158748283
-0.32730551064643,NA,NA,0.00665274088240234,-5.91526484689318e-05,6,-1581.37497601968,3174.77576642167,7.69851502183155,0.00715887864533396,0.996261037393617
-0.306741960197145,NA,NA,0.00408170491391626,NA,5,-1583.02821443207,3176.07486204386,8.99761064402037,0.00373895269386471,0.999999990087482
-0.0287374705725606,-0.129027645081565,NA,NA,NA,5,-1596.49763931497,3203.01371180966,35.9364604098205,5.28509829966682e-09,0.99999999537258
-0.164767674801005,0.059019622733155,-0.0627265332694105,NA,NA,6,-1595.62684056824,3203.27949551878,36.2022441189401,4.62741947697905e-09,0.999999999999999
-0.214718765721882,NA,NA,NA,NA,4,-1613.43130124681,3234.87488750591,67.7976361060764,6.37509518381362e-16,1
