"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
0.498638518717961,0.274096374076295,-0.141194896728906,0.00224101969598603,-3.6284425060939e-05,8,-183.897862009992,383.82219947503,0,0.86936526667078,0.86936526667078
0.505018093960845,0.282817890829153,-0.145695829878542,0.000831735411125659,NA,7,-186.808112920316,387.636814075927,3.81461460089719,0.129083059129631,0.998448325800411
0.536448631265528,0.27439899060366,-0.147157718912644,NA,NA,6,-192.231842677473,396.479123693486,12.6569242184563,0.0015516226551166,0.999999948455527
0.803901350575602,-0.149750262364427,NA,0.00254353065224731,-4.3362559166703e-05,7,-201.584018935748,417.18862610679,33.3664266317597,4.94054434254445e-08,0.999999997860971
0.823271377002637,-0.15550891608837,NA,0.000860403982098973,NA,6,-205.734847215994,423.485132770528,39.6629332954984,2.12082948157241e-09,0.9999999999818
0.859104130469044,-0.168772398244122,NA,NA,NA,5,-211.495210799498,433.00144695732,49.1792474822897,1.819970641009e-11,1
0.556100891500504,NA,NA,0.00493652323031057,-7.68193715237746e-05,6,-283.318381886411,578.652202111362,194.830002636332,4.28948109365027e-43,1
0.574055703344966,NA,NA,0.00203146572353111,NA,5,-296.278667883558,602.568361125441,218.746161650411,2.74838021760824e-48,1
0.613013755357822,NA,NA,NA,NA,4,-331.069530962563,670.146410813606,286.324211338576,5.81687558886757e-63,1
