"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
0.337191798835797,0.140347764035059,-0.128108183605529,0.0121058673553758,-0.000264504261816008,8,-1293.5548219252,2603.1695440168,0,0.804290394634995,0.804290394634995
0.618473477691219,-0.247018893409678,NA,0.0123666491057381,-0.00027088640221419,7,-1295.9748156218,2605.99620089017,2.82665687337203,0.195709605237785,0.999999999872779
0.388292713974026,0.196659869781523,-0.158326445971667,0.00189508151840151,NA,7,-1317.23769224151,2648.52195412959,45.3524101127891,1.14093829069211e-10,0.999999999986873
0.739463686641907,-0.283143688380704,NA,0.00191283205560084,NA,6,-1320.88282676551,2653.80056624922,50.6310222324282,8.14753242977221e-12,0.999999999995021
0.465308756894602,0.17118885665065,-0.159960775398717,NA,NA,6,-1321.44007490107,2654.91506252034,51.7455185035469,4.66676903368602e-12,0.999999999999688
0.820866326776351,-0.313854285751031,NA,NA,NA,5,-1325.15005158842,2660.32503047222,57.1554864554269,3.12073357241986e-13,1
0.204470610995025,NA,NA,0.0165314309359381,-0.000328260650583854,6,-1330.71936897916,2673.47365067652,70.3041066597252,4.35582169215182e-16,1
0.279847628910862,NA,NA,0.00421891377169057,NA,5,-1366.772413434,2743.56975416338,140.400210146583,2.61754779102063e-31,1
0.360115459147668,NA,NA,NA,NA,4,-1389.25493699841,2786.52648529249,183.356941275698,1.23015256005041e-40,1
