"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
0.110851243891038,0.0508679173189643,-0.0558211331278209,0.00631754376784449,-0.000108403974517498,8,-1523.3377999434,3062.70152247906,0,0.68182253231855,0.68182253231855
0.227348193712775,-0.114121321044084,NA,0.00643871951147892,-0.000110946584946788,7,-1525.10284444799,3064.2258472833,1.52432480423749,0.31817673706292,0.99999926938147
0.147228189191492,0.069753009055391,-0.0668846027633015,0.00149523379314619,NA,7,-1538.28336210656,3090.58688260045,27.8853601213837,6.0040228449794e-07,0.999999869783755
0.28849654970435,-0.128326357719417,NA,0.00150496763126734,NA,6,-1540.81497748012,3093.64507103006,30.9435485509935,1.30126322463447e-07,0.999999999910077
0.20975436065155,0.0518174824705231,-0.0686116747091359,NA,NA,6,-1548.26957421245,3108.55426449471,45.8527420156502,7.53138641383206e-11,0.999999999985391
0.355112105103382,-0.151529915367815,NA,NA,NA,5,-1550.92123222568,3111.85325970144,49.1517372223784,1.44712892266765e-11,0.999999999999862
0.034847957820681,NA,NA,0.00849092996506288,-0.000137066683757072,6,-1554.57287937208,3121.16087481398,58.4593523349145,1.37842862096908e-13,1
0.0821633173036447,NA,NA,0.00253639161345608,NA,5,-1578.90427543093,3167.81934611196,105.117823632896,1.01771452436889e-23,1
0.138553365841238,NA,NA,NA,NA,4,-1610.95323920891,3229.91367395659,167.21215147753,3.34205815230424e-37,1
