"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
0.506844424286136,0.248554507935471,-0.125097762252201,0.00432649834611146,-6.51057671355356e-05,8,188.650318926972,-361.278480598981,0,0.99998792163514,0.99998792163514
0.527365896353317,0.262733830773878,-0.132866496339761,0.0014356369494702,NA,7,176.323171317985,-338.629111866739,22.6493687322419,1.20710993650971e-05,0.999999992734505
0.766684213189036,-0.120537292088508,NA,0.00464249384987626,-7.16459677652822e-05,7,168.907734621804,-323.798238474377,37.4802421246042,7.26546787513903e-09,0.999999999999973
0.586008149626584,0.247141859160879,-0.135242391919781,NA,NA,6,155.122410245996,-298.23189940293,63.0465811960511,2.03987519171624e-14,0.999999999999993
0.807281730622367,-0.130219520156927,NA,0.0014629754395398,NA,6,153.996926426349,-295.980931763635,65.2975488353458,6.61930181781366e-15,1
0.872166137576723,-0.153275887408628,NA,NA,NA,5,132.146293350335,-254.283358770803,106.995121828178,5.83847270388956e-24,1
0.563154130458051,NA,NA,0.00681621114553705,-9.98161623302194e-05,6,97.5620344831514,-183.11114787724,178.167332721741,2.04856630990088e-39,1
0.59798686794975,NA,NA,0.0024931015430098,NA,5,68.5961053835563,-127.182982837245,234.095497761736,1.46826111171409e-51,1
0.652269700272676,NA,NA,NA,NA,4,-0.878795704782533,9.7637424167925,371.042223015773,2.68657983055107e-81,1
