"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-0.222614394791405,0.305089641852998,-0.13602764909711,0.00558860393350345,-0.000110228472853595,8,-758.323390815905,1532.71179291849,0,0.940576996443168,0.940576996443168
0.0834403172581166,-0.111498924788937,NA,0.00590507906669012,-0.000117623778058566,7,-762.363488198833,1538.77751791391,6.06572499542017,0.0453146787964764,0.985891675239644
-0.200308837382171,0.327535533486678,-0.148177647073537,0.00129728760466433,NA,7,-763.731254325091,1541.51305016643,8.80125724793652,0.0115405265580374,0.997432201797682
-0.149007307863879,0.312912577534501,-0.150158776086274,NA,NA,6,-766.369287325662,1544.77646369057,12.0646707720759,0.00225727453352869,0.999689476331211
0.136722238109177,-0.127349036421335,NA,0.00132861851735822,NA,6,-768.530428891257,1549.09874682176,16.3869539032646,0.000260023455472711,0.999949499786683
0.193897716510816,-0.14855966253764,NA,NA,NA,5,-771.284755711912,1552.59656282148,19.8847699029889,4.52346705530344e-05,0.999994734457236
-0.105652270210624,NA,NA,0.007899795995017,-0.000145162434865512,6,-772.430204044254,1556.89829712775,24.1865042092602,5.26455534593025e-06,0.999999999012582
-0.0719204420720795,NA,NA,0.00241924782906034,NA,5,-782.017122107103,1574.06129561186,41.3495026933711,9.87333626625234e-10,0.999999999999916
-0.0246421005206194,NA,NA,NA,NA,4,-792.392413457947,1592.80285305379,60.0910601353041,8.40981493368613e-14,1
