"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
0.402253815203253,-0.643899747701832,0.161207844360193,0.00463506660835254,-0.000131268835729749,8,-426.773745131636,869.700518956153,0,0.316608008050927,0.316608008050927
0.449263177332661,-0.658696924613203,0.16133413952049,NA,NA,6,-429.154976860865,870.399031134242,0.698512178089572,0.223275928026425,0.539883936077352
0.036748420851911,-0.146746127722061,NA,0.00429437480017123,-0.000128120663066912,7,-428.353986908984,870.826869783997,1.12635082784482,0.180276003108542,0.720159939185894
0.0730393529429377,-0.157602226076949,NA,NA,NA,5,-430.750446342319,871.564452006672,1.86393305051934,0.124673449593989,0.844833388779883
0.45887739754269,-0.649109012954838,0.155745045732346,-0.000557579538186935,NA,7,-429.013841281616,872.146578529262,2.44605957310932,0.0931894627315371,0.93802285151142
0.104172464124097,-0.168288004151613,NA,-0.000766581282870218,NA,6,-430.481094336766,873.051266086045,3.35074712989228,0.0592811201121079,0.997303971623528
-0.215623676225317,NA,NA,0.00727478452458598,-0.000175529510524588,6,-433.705752328134,879.500582068781,9.80006311262844,0.00235757343536914,0.999661545058897
-0.160037961584054,NA,NA,NA,NA,4,-438.028304834104,884.098937710536,14.3984187543836,0.000236562003028254,0.999898107061925
-0.171557870667635,NA,NA,0.000576646898152929,NA,5,-437.859976901753,885.783513125539,16.0829941693864,0.000101892938074812,1
