"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-40.039182037517,-0.0743789191164744,NA,21.1402588209601,-2.91988007120825,0.163342752128003,-0.0016650071962827,9,-806.671068338604,1631.4811328162,0,0.662596088308666,0.662596088308666,FALSE
-39.6356418732052,-0.10109961114756,0.000449579175067711,21.1174720906027,-2.91697525523124,0.163336964958785,-0.0016655114652651,10,-806.330443514786,1632.83090248552,1.34976966931845,0.337403907630388,0.999999995939054,FALSE
-0.370246275460686,-0.0755580492748136,NA,-0.540845074593363,NA,0.203661928220696,-0.00237091106799042,8,-827.028895507095,1670.1689021253,38.687769309096,2.63212496046402e-09,0.999999998571178,FALSE
0.0118130107980554,-0.103531342686104,0.000470486819596433,-0.542248024750101,NA,0.203602006962944,-0.00237057896176945,9,-826.642649618671,1671.42429537634,39.9431625601337,1.40508087611071e-09,0.999999999976259,FALSE
-43.6014560546592,NA,NA,21.8369342685327,-3.00975574491773,0.167764072168493,-0.00171092298060141,8,-831.737254702508,1679.58562051613,48.1044876999235,2.37406216187397e-11,1,FALSE
-2.67071617140816,-0.069753509904163,NA,NA,NA,0.20519907002476,-0.0022744761654487,7,-845.703056732179,1705.49246658695,74.0113337707451,5.62201422569903e-17,1,FALSE
-2.34758384404054,-0.0937826658009552,0.000404361758542436,NA,NA,0.205159526914007,-0.00227411424269683,8,-845.408833343448,1706.92877779801,75.4476449818035,2.74158000211974e-17,1,FALSE
-2.77649566473763,NA,NA,-0.507397312086226,NA,0.21014982556238,-0.00244932103109375,7,-853.906591042649,1721.89953520789,90.4184023916839,1.53865855917464e-20,1,FALSE
-80.2674315402583,-0.0752104064296414,NA,43.6694152774659,-5.94347589679346,0.0564430077459966,NA,8,-855.120544978661,1726.35220106843,94.8710682522292,1.66057368174468e-21,1,FALSE
-79.9028595557192,-0.0997207212612408,0.000412442089478415,43.652157765422,-5.94133768179446,0.0563998458084641,NA,9,-854.813306453383,1727.76560904576,96.2844762295581,8.19106755861517e-22,1,FALSE
-4.77251130345813,NA,NA,NA,NA,0.211195577578669,-0.0023524869468329,6,-870.878708468996,1753.82213188406,122.340999067858,1.79985892031541e-27,1,FALSE
-85.9101671893317,NA,NA,45.4756650970529,-6.18067562962022,0.0584850448148285,NA,7,-884.082795478264,1782.25194407912,150.770811262915,1.20721100511725e-33,1,FALSE
1.80891855356774,-0.0796710330354826,NA,-0.358539843153288,NA,0.038356252546772,NA,7,-972.728610316551,1959.54357375569,328.062440939488,3.83173051655027e-72,1,FALSE
2.16936066143059,-0.105550556396314,0.000434953338631593,-0.361423037247446,NA,0.0382859167727966,NA,8,-972.295733444643,1960.7025780004,329.221445184192,2.146448059858e-72,1,FALSE
0.190598291178013,-0.0752376090939096,NA,NA,NA,0.0439103426601886,NA,6,-978.543363494965,1969.151441936,337.670309119796,3.14103583406005e-74,1,FALSE
0.500501762995705,-0.0982873375489489,0.000387912664652455,NA,NA,0.0438868027780714,NA,7,-978.199594002651,1970.48554112789,339.004408311688,1.61204415158971e-74,1,FALSE
-0.98455584239978,NA,NA,-0.240865115846541,NA,0.0409884832631585,NA,6,-1016.81971131989,2045.70413758585,414.223004769643,7.47939110018592e-91,1,FALSE
-1.98733225965716,NA,NA,NA,NA,0.0447489571340173,NA,5,-1019.51150215849,2049.06919369343,417.588060877222,1.39044429278111e-91,1,FALSE
-12.5393685593638,-0.146951746629551,0.00070634036967359,10.0763148129516,-1.58854086230896,NA,NA,8,-1082.85802197909,2181.82715506929,550.346022253083,2.0659916727233e-120,1,FALSE
-13.0909359528599,-0.104978469731887,NA,10.0682927406222,-1.58720621627984,NA,NA,7,-1083.92299342009,2181.93233996278,550.451207146576,1.96014390862537e-120,1,FALSE
8.62023594447018,-0.143700024435879,0.000686345231293075,-1.55114454775616,NA,NA,NA,7,-1090.75832676185,2195.60300664629,564.121873830083,2.10736811603883e-123,1,FALSE
8.06628771327234,-0.102913473923354,NA,-1.54928127109048,NA,NA,NA,6,-1091.80679100583,2195.67829695774,564.197164141532,2.02951058898946e-123,1,FALSE
-18.2808720440536,NA,NA,11.1940688049027,-1.73134797726771,NA,NA,6,-1148.30334763368,2308.67141021343,677.190277397224,5.90538928327453e-148,1,FALSE
4.82885269673938,NA,NA,-1.4693594858918,NA,NA,NA,5,-1157.72789097363,2325.50197132371,694.020838507502,1.30779183872874e-151,1,FALSE
2.10316994528571,-0.0928512183602223,NA,NA,NA,NA,NA,5,-1238.54265009849,2487.13148957342,855.650356757218,1.04504424642912e-186,1,FALSE
2.58166189984197,-0.128548150999673,0.000601115755148188,NA,NA,NA,NA,6,-1237.84202781718,2487.74877058043,856.267637764226,7.67527263325827e-187,1,FALSE
-0.552566072335561,NA,NA,NA,NA,NA,NA,4,-1290.79952027132,2589.62980977341,958.14867695721,5.77972592920997e-209,1,FALSE
