"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","Year","df","logLik","AICc","delta","weight","cw"
29.2327245799232,0.818510349343658,-0.0446443991126915,0.00978651588299091,-7.31580021625142e-05,-0.464972910436091,0.010281508155689,-0.0186966231696558,11,-62.8910946792203,147.813985094921,0,0.999999999990016,0.999999999990016
28.6371004288125,0.818136978803497,-0.0446251058428668,0.00270731747420952,NA,-0.407968058146209,0.00903372107654292,-0.0186402881459121,10,-89.2237857100627,198.474064676387,50.660079581466,9.98397517539874e-12,1
23.4842903401654,0.817157025188368,-0.0446088240470951,0.00881167918196625,-5.92113720841178e-05,0.00942314689888581,NA,-0.0185388662562657,10,-104.15951486853,228.345522993322,80.5315378984009,3.25685734127503e-18,1
23.5050735573018,0.815260069883793,-0.0444769849661639,0.0086490612988562,-5.6355048075059e-05,NA,NA,-0.0184361376940286,9,-120.97636665032,259.974406991189,112.160421896267,4.41238948788599e-25,1
23.5708312235692,0.817007695126955,-0.044597851945511,0.00304436299239139,NA,0.00895186184936843,NA,-0.0185091184198752,9,-121.639479491892,261.300632674333,113.486647579411,2.2734614437052e-25,1
23.5864488969704,0.81521259889713,-0.0444734719361227,0.00315444337869683,NA,NA,NA,-0.0184125604913073,8,-136.782102018355,289.581540901626,141.767555806705,1.64273080072971e-31,1
-6.75942285015071,0.64202212602362,-0.044949503926676,0.00979222168590567,-7.32275092642309e-05,-0.461595469734337,0.0102047324210391,NA,10,-149.08804624782,318.202585751902,170.38860065698,1.00134902139132e-37,1
31.8621552040901,0.416314394558955,NA,0.0098450271185126,-7.37061630328831e-05,-0.467500960674982,0.010333029923253,-0.019706295818933,10,-165.946807163382,351.920107583026,204.106122488104,4.77439822909218e-45,1
29.7381641315815,0.812536373257724,-0.0442622419164163,NA,NA,-0.538955915937661,0.0119150481038416,-0.0183745134240713,9,-171.596399206621,361.21447210379,213.400487008868,4.57797090573815e-47,1
-7.24443485420665,0.641618746080422,-0.0449271132884048,0.00270575692714246,NA,-0.404488482494043,0.00895464829283288,NA,9,-175.416144975738,368.853963642023,221.039978547102,1.00410358690277e-48,1
-12.160552134381,0.641257083385716,-0.0448513512302105,0.00882359836182294,-5.93776419282125e-05,0.0092534684100239,NA,NA,9,-189.640734411645,397.303142513838,249.489157418917,6.66987690813094e-55,1
31.1592003463261,0.415308298409742,NA,0.00271275099810725,NA,-0.410048818667371,0.0090754026086646,-0.0195952821352749,9,-192.662306822403,403.346287335355,255.532302240433,3.24986704878855e-56,1
-11.9437934531109,0.639362865631608,-0.0446255115069538,0.00866298048539519,-5.65659024824867e-05,NA,NA,NA,8,-205.825551787722,427.668440440362,279.85445534544,1.69971909624607e-61,1
-12.0140504984601,0.641034105927627,-0.0448451238713839,0.00303964026641314,NA,0.0087785834293042,NA,NA,8,-207.186683399472,430.390703663861,282.576718568939,4.35757836049064e-62,1
25.6686723127018,0.412368636953385,NA,0.00886667020009174,-5.96981360752683e-05,0.00926824895430026,NA,-0.0193293254041409,9,-207.580836648805,433.183346988159,285.369361893237,1.07852548758041e-62,1
-6.1082599598697,0.230828722255404,NA,0.00984305216887397,-7.36759837919433e-05,-0.463544135459014,0.0102446947353658,NA,9,-218.508767726616,455.039209143781,307.22522404886,1.93593266187729e-67,1
-11.8145778359579,0.639263566948287,-0.0446322010331774,0.00314736646967367,NA,NA,NA,NA,7,-221.719711235193,457.452905075418,309.638919980497,5.79112361075227e-68,1
25.4815671062616,0.410213447961974,NA,0.00870679651209089,-5.68880163448129e-05,NA,NA,-0.0191201335695077,8,-223.838707534993,463.694751934903,315.880766839981,2.55483590511311e-69,1
25.7162417232856,0.411969502869058,NA,0.00305184214854727,NA,0.00879141179730849,NA,-0.0192781649911057,8,-225.340850279739,466.699037424395,318.885052329474,5.68840757308438e-70,1
22.9733871218328,0.81009904014516,-0.0441681071231259,NA,NA,0.0112822761423644,NA,-0.0181517425947903,8,-228.764019456339,473.545375777595,325.731390682674,1.85492870476214e-71,1
25.5368649407856,0.409943436607622,NA,0.00316009195614401,NA,NA,NA,-0.0190818972390273,7,-239.936872846389,493.887228297809,346.073243202888,7.09823006317555e-76,1
-6.59884103940194,0.231075281477334,NA,0.00271344952516608,NA,-0.40606447066404,0.00898643144593307,NA,8,-244.904416458332,505.826169781581,358.01218468666,1.81401915322529e-78,1
22.9670713818346,0.80757099026006,-0.0439969932283689,NA,NA,NA,NA,-0.0180131926504091,7,-252.290111427901,518.593705460834,370.779720365913,3.06342125793458e-81,1
-5.61371119787083,0.635624999959439,-0.0446529280038418,NA,NA,-0.535444162249756,0.0118350887766088,NA,8,-257.414748441595,530.846833748108,383.032848653186,6.69073333615182e-84,1
-11.5321528197099,0.231088582259006,NA,0.00887157987502912,-5.97765038625054e-05,0.00914750103046113,NA,NA,8,-258.976954637157,533.971246139231,386.15726104431,1.40286600336424e-84,1
-11.3201138039042,0.231140308755508,NA,0.00871291761997268,-5.69965558334631e-05,NA,NA,NA,7,-274.64617392869,563.305830462411,415.49184536749,5.98538568399095e-91,1
31.9624337793747,0.409849373137559,NA,NA,NA,-0.541537367338699,0.0119676006971426,-0.0191693224575168,8,-275.311249142327,566.639835149571,418.82585005465,1.13011391245207e-91,1
-11.3863478632311,0.231269930590378,NA,0.0030489205376628,NA,0.00866850543476002,NA,NA,7,-276.594913218756,567.203309042544,419.389323947623,8.52639444991618e-92,1
-11.1913669740189,0.231310154973759,NA,0.00315543573735175,NA,NA,NA,NA,6,-290.637405575821,593.284921888281,445.470936793359,1.85018498083629e-97,1
-11.9018881880788,0.634038818879277,-0.0445101359570276,NA,NA,0.0110952196711085,NA,NA,7,-313.631972646603,641.277427898237,493.463442803316,7.01091795400156e-108,1
-4.98082958557706,0.230255973980881,NA,NA,NA,-0.537427640051569,0.0118757586498663,NA,7,-326.694810478053,667.403103561138,519.589118466217,1.48818353944982e-113,1
24.6838800622629,0.404736380054997,NA,NA,NA,0.011122932249576,NA,-0.0186915525581841,7,-332.940848751903,679.895180108838,532.081195013917,2.88427416871939e-116,1
-11.6428373588991,0.631662796549611,-0.0442403174393949,NA,NA,NA,NA,NA,6,-336.319220235291,684.648551207222,536.8345661123,2.67827471495864e-117,1
24.4288931425161,0.401978924368273,NA,NA,NA,NA,NA,-0.0184253032502153,6,-355.800668443688,723.611447624015,575.797462529094,9.27191976653743e-126,1
-19.3902908572322,NA,NA,0.0100450245928211,-7.53586735938339e-05,-0.472193401675578,0.0104366291945843,0.00736702910802744,9,-361.913926776906,741.84952724436,594.035542149439,1.01582990774334e-129,1
