"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_1SD_clim","variable","month"
"SCBI_cagl",0.0428578886717136,FALSE,FALSE,-0.127242585769979,0.219466416777752,0.000129104723462279,0.00461099123422222,"pre","prev.apr"
"SCBI_cagl",-0.166246203631493,FALSE,FALSE,-0.323668980004001,0.014015132068631,-0.00043082277492577,-0.0178860837858648,"pre","prev.may"
"SCBI_cagl",-0.0794875385130407,FALSE,FALSE,-0.258752073874936,0.0790603594082852,-0.000196266486734981,-0.0085518991875919,"pre","prev.jun"
"SCBI_cagl",-0.10740173342865,FALSE,FALSE,-0.285742312025345,0.0714368154331011,-0.000306677455945134,-0.0115551294459036,"pre","prev.jul"
"SCBI_cagl",0.00473286921234867,FALSE,FALSE,-0.201671658836808,0.203944524288921,1.15323151092066e-05,0.000509199569256041,"pre","prev.aug"
"SCBI_cagl",0.0270106689084052,FALSE,FALSE,-0.131483690327704,0.180678011243753,5.22622120737612e-05,0.00290602177165428,"pre","prev.sep"
"SCBI_cagl",-0.0200090807606579,FALSE,FALSE,-0.221344663313291,0.200880356908912,-4.14802631968559e-05,-0.00215273544385146,"pre","prev.oct"
"SCBI_cagl",0.135361667788733,FALSE,FALSE,-0.0263527007762802,0.295383299863906,0.000363667526512939,0.0145632807160538,"pre","prev.nov"
"SCBI_cagl",0.00275563760595905,FALSE,FALSE,-0.213514058099056,0.207960943518907,9.79121650634043e-06,0.000296473327071672,"pre","prev.dec"
"SCBI_cagl",0.00429245342036962,FALSE,FALSE,-0.191457928586444,0.189555516503998,1.3908494551303e-05,0.000461816148859769,"pre","curr.jan"
"SCBI_cagl",0.120980877423506,FALSE,FALSE,-0.0699550014879927,0.326022628503914,0.000440897260173377,0.0130160813469208,"pre","curr.feb"
"SCBI_cagl",0.106517716430264,FALSE,FALSE,-0.0709828697543713,0.282676571237655,0.000333807007559009,0.0114600198929883,"pre","curr.mar"
"SCBI_cagl",-0.0665179084723433,FALSE,FALSE,-0.235096359149572,0.116598068537808,-0.000207670472988183,-0.00715652362705406,"pre","curr.apr"
"SCBI_cagl",0.196224278957258,TRUE,FALSE,0.0040203218184714,0.372575733008359,0.000506387230359164,0.0211113626512044,"pre","curr.may"
"SCBI_cagl",0.0555360258091623,FALSE,FALSE,-0.120626248376292,0.21986267429047,0.000137261939193043,0.00597500567867679,"pre","curr.jun"
"SCBI_cagl",0.0837504570078263,FALSE,FALSE,-0.0890496136679631,0.241249037123797,0.000239439400147225,0.0090105377351467,"pre","curr.jul"
"SCBI_cagl",0.180648341092268,FALSE,FALSE,-0.000476266817299387,0.357510475182761,0.000447795567527962,0.0194355798446739,"pre","curr.aug"
