"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-3.1485082344167,0.104857789944595,-0.00264433883976476,-0.0662144555349696,0.00208077254901453,-1.09253221171475,0.0743748057259527,10,-2769.71229015782,5559.49941024761,0,0.999847431661462,0.999847431661462,TRUE
-6.34369812314878,0.106071566774655,-0.00266125659192836,-0.0683426113081201,0.00209961316844732,-0.111791066119584,NA,9,-2779.50687338393,5577.07495044009,17.5755401924753,0.000152564564733087,0.999999996226195,TRUE
-2.42607409350089,0.0140453563781027,NA,-0.0655221230565866,0.00205171247081242,-1.11494727578905,0.076418957682121,9,-2790.12310561444,5598.3074149011,38.8080046534878,3.74009469350245e-09,0.99999999996629,TRUE
-2.02419966771687,NA,NA,-0.0644779321398857,0.00202638116075481,-1.15685098538135,0.079041429621605,8,-2795.84987320308,5607.7486927012,48.2492824535875,3.33223155491595e-11,0.999999999999612,TRUE
-5.70809034749729,0.0147493310434833,NA,-0.0676949895027789,0.00207031165740782,-0.106849793016156,NA,8,-2800.48062140901,5617.01018911307,57.5107788654568,3.24808046667748e-13,0.999999999999937,TRUE
-7.13273258097893,0.107748035133007,-0.00259578230192184,-0.0658784907304933,0.0020131051198607,NA,NA,8,-2802.1474525673,5620.34385142963,60.8444411820237,6.13382251671581e-14,0.999999999999999,TRUE
-5.40232443024359,NA,NA,-0.0666431556129008,0.00204351056600673,-0.114803767490149,NA,7,-2806.89339299799,5627.82484240102,68.3254321534068,1.45631276557777e-15,1,TRUE
-6.4807359271771,0.0186418684665689,NA,-0.0653280708737906,0.00198806797440124,NA,NA,7,-2821.12873060522,5656.29551761546,96.7961073678516,9.57031176218363e-22,1,TRUE
-3.32719780706946,0.100034343722463,-0.00255523615415911,-0.00808844598546192,NA,-1.12243735987916,0.0774708030737089,9,-2827.94044170736,5673.94208708694,114.442676839334,1.40936088024293e-25,1,TRUE
-6.16026046982295,NA,NA,-0.0638271778146954,0.00194781218944415,NA,NA,6,-2831.00748830776,5674.04350922421,114.544098976598,1.33967260110193e-25,1,TRUE
-6.65664328926121,0.101228637081547,-0.00257178987120485,-0.00977262557268875,NA,-0.100950624777642,NA,8,-2838.11550690584,5692.27996010672,132.780549859111,1.46893872943701e-29,1,FALSE
-2.67608118488486,0.099954496362957,-0.00258358511386396,NA,NA,-1.344272830458,0.0943135662262439,8,-2838.76335464922,5693.57565559347,134.076245345863,7.68505502419078e-30,1,TRUE
-2.62324548320746,0.0122025423648458,NA,-0.00817497303930703,NA,-1.14427443180153,0.0794561070951208,8,-2846.5870078368,5709.22296196864,149.723551721028,3.07522979427251e-33,1,TRUE
-2.2720351494084,NA,NA,-0.00789000197408244,NA,-1.17996505009489,0.0816526473855836,7,-2850.82580871562,5715.68967383627,156.190263588657,1.21240839140002e-34,1,TRUE
-6.74877294261388,0.101460399957817,-0.00261206420564853,NA,NA,-0.100649093473318,NA,7,-2854.43021465618,5722.89848571739,163.39907546978,3.29818736067857e-36,1,FALSE
-7.36140059412531,0.103001071702187,-0.00251707828835041,-0.00970530212041841,NA,NA,NA,7,-2855.85310928174,5725.74427496851,166.244864720901,7.94913804162357e-37,1,FALSE
-6.03689091073801,0.0128907261517072,NA,-0.00990723891917827,NA,-0.0962135793849412,NA,7,-2857.30300744535,5728.64407129572,169.14466104811,1.86482149755156e-37,1,FALSE
-1.95975703911375,0.0111375098114229,NA,NA,NA,-1.36799989697799,0.0964478490913938,7,-2857.60263378115,5729.24332396733,169.743913719721,1.38201005490969e-37,1,TRUE
-1.65949719864608,NA,NA,NA,NA,-1.39349210556997,0.0979124176538619,6,-2861.09540826013,5734.21934912895,174.719938881337,1.14810357175542e-38,1,TRUE
-5.76353865704922,NA,NA,-0.00964862759553882,NA,-0.103582607259162,NA,6,-2862.11178579808,5736.25210420486,176.752693957251,4.15502758869615e-39,1,FALSE
-7.45110172242193,0.10324077092458,-0.0025570967188114,NA,NA,NA,NA,6,-2871.84798532744,5755.72450326357,196.225093015963,2.45581801836928e-43,1,FALSE
-6.7242009191425,0.0164980824008946,NA,-0.00982593524148119,NA,NA,NA,6,-2873.38876750529,5758.80606761927,199.306657371662,5.26069330936901e-44,1,FALSE
-6.12154998521997,0.0117369867978047,NA,NA,NA,-0.0957000737002257,NA,6,-2874.00626665328,5760.04106591527,200.541655667656,2.83704687359988e-44,1,FALSE
-5.86954994486863,NA,NA,NA,NA,-0.102517326389871,NA,5,-2877.94497601557,5765.91032554557,206.41091529796,1.50790150998799e-45,1,FALSE
-6.43545660491892,NA,NA,-0.00949651032321319,NA,NA,NA,5,-2881.02161667373,5772.0636068619,212.564196614288,6.95352331972173e-47,1,FALSE
-6.80496415666747,0.0153597970017825,NA,NA,NA,NA,NA,5,-2889.72985357913,5789.48008067269,229.980670425082,1.14885622120192e-50,1,FALSE
-6.53299676789412,NA,NA,NA,NA,NA,NA,4,-2896.26424997303,5800.54207767857,241.042667430965,4.55180397871251e-53,1,FALSE
