"climate.data","start.year","end.year","variable","Jan.mean","Jan.sd","Feb.mean","Feb.sd","Mar.mean","Mar.sd","Apr.mean","Apr.sd","May.mean","May.sd","Jun.mean","Jun.sd","Jul.mean","Jul.sd","Aug.mean","Aug.sd","Sep.mean","Sep.sd","Oct.mean","Oct.sd","Nov.mean","Nov.sd","Dec.mean","Dec.sd","Annual.mean","Annual.sd"
"CRU",1901,2009,"pre",71.1458729035264,33.0680069747402,60.6568818311079,29.7980379821889,80.3954139718222,34.1719848221331,80.5889924163119,35.565035992693,95.756882396313,41.9404244784611,104.453212563051,43.4678547610778,105.133946672492,37.5743077855271,96.5440382476247,43.9500070424621,88.3348635139815,55.3743751492073,77.7577995050938,51.6680263112525,69.4045882006304,40.1255425312387,69.9577993515435,31.3520643742619,1000.1302915735,151.459303698912
"CRU",1901,2009,"wet",12.8588070516697,2.69646906432629,11.0526603518349,2.56580810688111,12.0590822936606,2.45265031375245,11.7527520418349,2.39207751655826,11.8631189548624,2.45844146312554,11.493761228945,2.20896734308454,11.303669474578,1.9697333149629,10.5728437661101,2.29950881716891,8.86220160108257,2.49937221853344,8.10357779799083,2.58142736828484,9.68972453269725,2.67715617915902,12.1938529276972,2.77694563069663,131.806052022963,9.4124179037867
"CRU",1901,2009,"tmp",1.06788990373185,2.59785814243483,1.97981653745295,2.32994916516163,6.84311936809382,2.10428873659602,12.3201836577249,1.42917870418677,17.4541288603337,1.42247401126633,21.9669728935312,1.12744011636784,24.1935784051178,0.948124401351857,23.2458719026058,1.00531300318178,19.8165141464373,1.38005058191817,13.6513763392737,1.47136964674012,7.77706438029578,1.58082458126795,2.31284407751823,2.21447685543022,12.7191133726764,0.621519453480286
"CRU",1901,2009,"tmn",-4.81926613608631,2.52925397994354,-4.35963310506366,2.18560610959816,-0.0477064217722742,1.85724790944355,4.96330281791337,1.23952355924617,10.1743121190902,1.359834143018,14.7788992803031,1.10997774654529,17.2798168637337,0.932815342132438,16.2642204039687,1.0742373451406,12.7128442274321,1.44209859116952,6.2146789743266,1.70205898864497,1.21009176422697,1.6639948213425,-3.40917437407402,2.18358956357133,5.91353220116655,0.669622878207897
"CRU",1901,2009,"tmx",6.95688088026342,2.74655909541452,8.31926620772125,2.59188468287909,13.7541286704737,2.47451954057123,19.7339452866021,1.79300181486827,24.7853213843949,1.61914620916361,29.2100921420876,1.35577959367236,31.1577986620982,1.2421825166987,30.273394820887,1.19641773451213,26.9669728060381,1.6384305691705,21.1467893232993,1.6190172192764,14.3798166852479,1.79235933534104,8.0385322712977,2.36396207523532,19.5602449283676,0.688971641064231
"CRU",1901,2009,"pet",1.29082571530561,0.264764493568078,1.59908259844561,0.296740133635086,2.40091746990834,0.43043806806594,3.49266059683004,0.370361791637064,3.95412850598676,0.373802342202155,4.46055053352216,0.362097370941342,4.3963303653472,0.3643682355354,3.84036702191064,0.304630719324562,3.17981657413168,0.331601007376442,2.41009179058425,0.259252829505104,1.62935782681911,0.231861533344614,1.10642204481527,0.226190365589643,2.81337925363389,0.137810718812648
"CRU",1901,2009,"dtr",11.7284405734561,0.89007823125948,12.623853377246,1.13536572256196,13.7798166974969,1.13958898239289,14.7706424293168,1.15135213026989,14.6110093615471,0.947055835946875,14.4311929142803,1.02548066206892,13.8779819033562,1.10991806882221,14.0091745044113,1.0725999690789,14.2541286660991,1.36947765096569,14.9321103664713,1.55996690170542,13.1614680596448,1.38509985524907,11.3963304572149,1.01524732369173,13.6313457758784,0.549046243674431
"CRU",1901,2009,"cld",68.9724783941146,2.91858227274988,68.9458731555064,3.55794703295297,67.750460143483,4.47744622546581,65.784404964622,3.46640444792279,64.9220191185627,5.01369175861553,61.7311936474721,4.73911460899467,62.1504596045258,5.96559012503854,61.2504594785358,5.67353558406704,58.3073404294635,6.15381107597226,56.2917439871972,6.93572519884162,66.6990835207318,5.53555021458747,70.2954142159278,3.9994995326507,64.4250775550119,2.30522083902431
"CRU",1920,1949,"pre",73.6533348083496,31.0226254326561,58.1200009346008,23.4749815937893,73.6266677856446,32.188367844971,79.7000010808309,34.8543470199814,93.4700021107991,45.5222898266168,94.940001042684,25.514332335499,109.096668688456,35.6595156859702,103.783334604899,49.0643149200097,82.1766681671143,47.9069413658806,77.5900018374125,61.0464246244194,65.6866682370504,37.0554462122882,65.5466683705648,25.7119024502209,977.390017668406,164.046482901348
"CRU",1920,1949,"wet",13.2286664004,2.39269541178037,10.9133330985333,1.98595808610448,11.6246663891667,2.19332175638836,11.7509997212333,2.4725113930396,11.670333099,2.69052683146972,11.3159997620333,1.30777672063211,11.5433330545333,1.89496850447368,10.806999747,2.60890406674872,8.8096663947,2.25816585776483,7.85333309146667,2.85694463001565,9.45066642736667,2.75382099389595,11.8106663856333,2.14807032904717,130.778663571067,10.0293418232893
"CRU",1920,1949,"tmp",1.36999998961886,2.66977336292176,2.29333336676161,2.38471187878123,6.99666679700216,2.51238087340127,12.0566668192546,1.46868068825022,17.5033338228862,1.37527014935964,22.4366670608521,1.14785649027213,24.4133337020874,1.03415233482404,23.2966669718425,1.10218719239064,20.3033338546753,1.65581176802915,13.9566668510437,1.4637419311807,7.95000015894571,1.40190759275301,2.59000005200505,1.81380721932576,12.9305557872479,0.614902496113334
"CRU",1920,1949,"tmn",-4.45333338280519,2.63919180144,-4.09333339929581,2.23852377692492,-0.0133333327869564,2.26178652963544,4.60000004768372,1.28385200173899,10.0900001366933,1.29624122741735,15.0800002098084,1.12996794791659,17.3400004069011,1.02909394571775,16.2633335431417,1.04831004390006,13.0900002161662,1.59921316094951,6.32333342234293,1.41900483328876,1.39000001822909,1.43631474837351,-3.12000006834666,1.58296975055586,6.04138898481098,0.580062608732032
"CRU",1920,1949,"tmx",7.2000001847744,2.77227662394258,8.6800001223882,2.6099808637825,14.0300002733866,2.87799633799016,19.556667137146,1.77388781702032,24.9566669464111,1.64205167410208,29.8566672007243,1.2748722519842,31.5333339691162,1.23549064439452,30.3833335876465,1.46666033074788,27.5700003306071,1.9622558531701,21.6333336512248,1.79142294548865,14.5533335049947,1.65752898867871,8.30000014305114,2.150220563002,19.8544447542893,0.71470172336953
"CRU",1920,1949,"pet",1.35000002980232,0.294489622859859,1.66666669845581,0.303239225113213,2.45333338181178,0.532873374662423,3.49000006516775,0.351695410989711,4.0466667175293,0.391930144928923,4.66000008583069,0.333838679442374,4.55333345731099,0.390166499952838,3.90666673183441,0.402520838089357,3.31666673024495,0.391357803680991,2.53666671514511,0.276035146149385,1.68333335320155,0.206920510273712,1.15000002582868,0.227050047921712,2.90111116601361,0.132083467868379
"CRU",1920,1949,"dtr",11.6066668828329,0.811950948316783,12.7233334541321,0.952920480979794,14.0166668256124,1.13170099438286,14.956666914622,0.963357402837858,14.8666668574015,1.07361246891436,14.7766668637594,0.739376890509413,14.193333530426,0.910828804608001,14.1200002034505,1.28395951110495,14.4800002415975,1.35656777078516,15.3100004196167,1.38273852250817,13.1600001653035,1.3116454752803,11.3700001716614,1.04259292852058,13.7983335442013,0.419087250354145
"CRU",1920,1949,"cld",69.2600011189779,3.06567223396938,68.3666685740153,2.99117507528062,66.9700016021728,4.82823217695395,64.9633345286052,3.51239042614242,63.8933343251546,6.3097590983333,60.4966676076253,4.94999040874441,60.0033339182536,6.23651571545089,59.7900005340576,7.94439077666309,57.4066674550374,7.26759145428917,53.9600008646647,7.72280986882394,67.2866673787435,6.50722353917679,70.3333344777425,4.57604999050514,63.5608343654209,2.14214276274336
"CRU",1950,1979,"pre",67.1466676712036,36.2554130929874,62.653334236145,31.3616259405582,83.4233348846436,29.5855252536802,75.4633353551229,33.2098097411726,93.3500016530355,39.6309430358443,97.0100020090739,44.6690841398261,95.5733351389567,41.0133539441938,94.2400013605754,42.8856355756867,90.9266671498617,54.2450943469409,80.686667672793,54.9848868434998,70.6366669972737,41.4459801954477,71.0566674232483,35.7540814470812,982.166681551933,142.188754917135
"CRU",1950,1979,"wet",12.3569996354333,2.88349415096159,11.0699998068667,2.98133615341177,12.3373330437667,2.04490428214875,11.2663330879667,2.2732681586356,11.7569996679,2.27248779060719,10.8666664126667,2.39553666142359,10.6559998188667,2.03989282750251,10.4916663335333,2.32633494923729,8.89633312256667,2.47885748527991,8.2023331302,2.74717614001201,9.80199977546667,2.62302845697176,11.9376664324,3.27823607139462,129.640330267633,9.04782943656281
"CRU",1950,1979,"tmp",0.82000000650684,2.65192188622811,1.83000002851089,2.35344945086369,6.62333341638247,2.01077845276819,12.5633334477742,1.35760522159866,17.4100004196167,1.4411084330122,21.7366670608521,1.00463872118539,23.9266670227051,0.942459595438665,23.2666670481364,0.765341229432626,19.7266668955485,1.26407474384482,13.5533336321513,1.4274968393382,7.76666688919067,1.43222372077014,2.36333337252339,2.20852323829091,12.6322224366582,0.517198181066235
