"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-10.9751136030103,NA,NA,-0.406512063609366,NA,1.94076935775407,-0.133653781932784,NA,7,-1029.87650013067,2073.82786657151,59.8200897897759,4.05856382047704e-14,0.99999999999996
-18.6990127911219,NA,NA,2.27044709858771,-0.227350410865084,1.88311673670506,-0.128085021152085,NA,8,-1029.03247649334,2074.16127405691,60.1534972751824,3.43537273096978e-14,0.999999999999995
-8.4106892665055,0.0569919243764097,NA,NA,NA,1.87585889163514,-0.122126831548933,-0.00324728293324784,8,-1031.42458189279,2078.94548485582,64.937708074086,3.14120072421937e-15,0.999999999999998
-14.356801094179,0.038835065500108,NA,NA,NA,1.89017342431581,-0.12335775942461,NA,7,-1032.73990754348,2079.55468139712,65.5469046153876,2.3163828495613e-15,1
-22.9779337193562,NA,NA,NA,NA,1.88615946919528,-0.123024494711507,0.00490209232695577,7,-1043.31194407977,2100.6987544697,86.6909776879666,5.93517065175693e-20,1
-40.5954670914603,0.146606875243236,-0.0027324886795428,10.2845538223859,-0.896446825762967,0.457336823746535,NA,NA,9,-1049.8387549015,2117.79799173071,103.79021494898,1.14916136621852e-23,1
-38.5351354343688,0.148234489651772,-0.00263439084654028,10.2763349124312,-0.895882300936582,0.456948366884476,NA,-0.00109059120245546,10,-1049.61417447691,2119.37570327399,105.36792649226,5.22138008438383e-24,1
-13.2122735682771,NA,NA,NA,NA,1.82612754475769,-0.117982850125218,NA,6,-1057.55674469988,2127.1696016242,113.161824842474,1.06013649512531e-25,1
-9.57385827514166,0.146685277168155,-0.00274487562851941,-0.249611634941802,NA,0.436933272117346,NA,NA,8,-1062.85568851043,2141.8076980911,127.799921309367,7.02650767147333e-29,1
-7.48493848394711,0.148356719412469,-0.00264396651557602,-0.251304286705139,NA,0.436542955270509,NA,-0.00111632753703831,9,-1062.61916655159,2143.35881503089,129.351038249164,3.23533131169148e-29,1
-31.5360917303552,0.0561824371928324,NA,10.3684670407882,-0.904408622324302,0.454778886821216,NA,-0.00450929180137093,9,-1062.6581548002,2143.43679152812,129.429014746389,3.11161874896573e-29,1
-39.9137122215482,0.0312300920986643,NA,10.4235153060411,-0.908924740106313,0.455373048532143,NA,NA,8,-1065.49768858664,2147.09169824351,133.083921461782,5.00418631005292e-30,1
-11.2894711744764,0.147372884451499,-0.00272684923640784,NA,NA,0.477498291578646,NA,NA,7,-1071.94038832311,2157.95564295638,143.947866174653,2.18906093198677e-32,1
-9.80787184369782,0.14855504954057,-0.00265337362072943,NA,NA,0.477422910398436,NA,-0.000796543894330039,8,-1071.81779163753,2159.7319043453,145.724127563569,9.0063244951383e-33,1
-45.8819401438347,NA,NA,10.4010302592177,-0.90775452285219,0.453486082814902,NA,0.00349644594430666,8,-1074.70395694227,2165.50423495477,151.496458173037,5.02460498288858e-34,1
-0.067659481086307,0.0562764880480456,NA,-0.259848131173718,NA,0.43393839180264,NA,-0.00459874059877071,8,-1076.01905277347,2168.13442661717,154.126649835441,1.34884815439213e-34,1
-8.45019886455981,0.0307469719257005,NA,-0.257729557588645,NA,0.43436923532039,NA,NA,7,-1079.00329846408,2172.08146323832,158.073686456589,1.8744547023349e-35,1
-38.6795837970297,NA,NA,10.3081617326472,-0.901623197253076,0.448319213933708,NA,NA,7,-1082.57429384812,2179.2234540064,165.215677224666,5.27243652096712e-37,1
-2.10768925785223,0.0573815083101892,NA,NA,NA,0.476141220914915,NA,-0.00446747454335586,7,-1085.99777163428,2186.07040957871,172.062632796983,1.71875449978851e-38,1
-10.2283316085368,0.0322522164188343,NA,NA,NA,0.476153880194362,NA,NA,6,-1088.82802500735,2189.71216223915,175.704385457425,2.78238552778282e-39,1
-14.3175903384906,NA,NA,-0.26690183445477,NA,0.432328144185009,NA,0.0034199905370321,7,-1088.16091021635,2190.39668674286,176.388909961131,1.9759443014604e-39,1
-7.47254818786431,NA,NA,-0.288313673465202,NA,0.427133947227716,NA,NA,6,-1095.85996492185,2203.77604206815,189.768265286421,2.45744951045842e-42,1
-16.7139389128128,NA,NA,NA,NA,0.475481386930329,NA,0.00372371666753639,6,-1098.72399090769,2209.50409403983,195.4963172581,1.40169628439664e-43,1
-9.41729998459442,NA,NA,NA,NA,0.473411911089086,NA,NA,5,-1108.41691606687,2226.87388553828,212.866108756551,2.37056365895082e-47,1
9.33685841024731,0.143610017781451,-0.00286951810738641,-4.96532494281313,0.329514530702155,NA,NA,NA,8,-1354.32593008985,2724.74818124994,710.740404468211,1.83156344781366e-155,1
13.6604352819869,0.147509809458055,-0.00267728307889382,-4.95452851140506,0.328326086468726,NA,NA,-0.00233477264705711,9,-1353.35343283822,2724.82734760415,710.819570822423,1.76048047344948e-155,1
-1.93756207119092,0.143525810013207,-0.00286803254811985,-1.10737060943974,NA,NA,NA,NA,7,-1355.53361266317,2725.1420916365,711.134314854774,1.50413014128822e-155,1
2.44443100982599,0.14744640962638,-0.0026754344488383,-1.11050157541356,NA,NA,NA,-0.00234418571396772,8,-1354.55372932051,2725.20377971125,711.19600292952,1.45844487586379e-155,1
19.382337167032,0.0486586819585822,NA,-4.85699413481592,0.319750421927347,NA,NA,-0.00505063160049449,8,-1365.06152201353,2746.2193650973,732.211588315568,3.98486520657357e-160,1
8.43183258461744,0.04857702490971,NA,-1.1134198806653,NA,NA,NA,-0.00504476206301009,7,-1366.20497902747,2746.48482436511,732.477047583378,3.48955371459717e-160,1
10.0974761850612,0.0220324465811956,NA,-4.84134461383482,0.318809106625115,NA,NA,NA,7,-1368.92777946934,2751.93042524884,737.922648467114,2.2923064719766e-161,1
-0.810723330834772,0.0220115994511699,NA,-1.10881354225472,NA,NA,NA,NA,6,-1370.06313317407,2752.18237857259,738.174601790865,2.02097858437083e-161,1
7.03626605561888,NA,NA,-4.82153161726659,0.31658625959782,NA,NA,0.0018221325577445,7,-1374.54094503954,2763.15675638924,749.148979607516,8.36576859505181e-164,1
-3.78387293946289,NA,NA,-1.11502348094679,NA,NA,NA,0.00181572862170865,6,-1375.65843032523,2763.3729728749,749.365196093172,7.50853196754555e-164,1
10.5488995108716,NA,NA,-4.79582167948806,0.313710733580816,NA,NA,NA,6,-1376.48289643516,2765.02190509477,751.014128313041,3.29225868529906e-164,1
-0.185616607804314,NA,NA,-1.12293818802392,NA,NA,NA,NA,5,-1377.5802747796,2765.20060296374,751.192826182012,3.01085750997571e-164,1
-8.50514496368479,0.145972601578022,-0.00280050219447583,NA,NA,NA,NA,NA,6,-1505.78215056921,3023.62041336286,1009.61263658113,2.30962444485168e-220,1
-7.16931626495419,0.147146242157512,-0.00273942691103722,NA,NA,NA,NA,-0.000717992934247985,7,-1505.68668529573,3025.44823690161,1011.44046011988,9.26050198238292e-221,1
-0.82252240949416,0.0466378611816452,NA,NA,NA,NA,NA,-0.00361163978315493,6,-1519.24451114155,3050.54513450756,1036.53735772583,3.2878534957427e-226,1
-7.40887005574895,0.0271725768096598,NA,NA,NA,NA,NA,NA,5,-1521.34324810859,3052.72654962173,1038.71877284,1.10464869557142e-226,1
-12.5745476978978,NA,NA,NA,NA,NA,NA,0.0029830436648954,5,-1528.39553201985,3066.83111744425,1052.82334066252,9.55996267318452e-230,1
-6.73892823213972,NA,NA,NA,NA,NA,NA,NA,4,-1534.21463062425,3076.45594570481,1062.44816892308,7.77054169590805e-232,1
