"(Intercept)","CO2","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-6.98455116174366,-0.00232973443830421,0.094037347488949,NA,NA,NA,NA,NA,6,-4342.9944316473,8698.00866060782,587.009087524728,1.87786791376315e-128,1,FALSE
-130.674370757413,0.0367055471223535,NA,NA,9.15203676437392,-0.182649591225571,-0.460397392999055,0.0247176670342943,9,-4486.98035777199,8992.00316837417,881.003595291077,2.71374367992049e-192,1,TRUE
-154.870239061176,0.0368750140414736,NA,NA,10.8620351093515,-0.216247366482368,0.0272410460115765,NA,8,-4490.13560780135,8996.30516985877,885.305596775674,3.15791962411137e-193,1,FALSE
-12.698860723002,0.0362888658485637,NA,NA,-0.104871109644097,NA,-0.581295521132891,0.031052032054758,8,-4491.38100712656,8998.7959685092,887.796395426107,9.08931212738217e-194,1,TRUE
-169.085837013803,0.0370776990754169,NA,NA,12.0357986623692,-0.240112899416988,NA,NA,7,-4493.94954169525,9001.92548603077,890.92591294768,1.90092473610563e-194,1,FALSE
-15.9878468081418,0.0364110162718372,NA,NA,-0.095348890464612,NA,0.0322965923967088,NA,7,-4496.59763708073,9007.22167680173,896.222103718637,1.34558677047961e-195,1,FALSE
-15.58494645196,0.0356848577907296,NA,NA,NA,NA,-0.506644907211655,0.0279647901047976,7,-4497.05162024808,9008.12964313643,897.130070053341,8.54573308626457e-196,1,TRUE
-18.3354583443449,0.0358447259874207,NA,NA,NA,NA,0.0448174564199185,NA,6,-4501.31728739161,9014.65437209644,903.654799013349,3.27282235165872e-197,1,FALSE
-14.6431330548239,0.0365980076681372,NA,NA,-0.138348708116208,NA,NA,NA,6,-4502.05595414488,9016.13170560299,905.132132519897,1.5635923523277e-197,1,FALSE
-17.854789710591,0.0357306131107589,NA,NA,NA,NA,NA,NA,5,-4514.02782610833,9038.0697898227,927.070216739607,2.69357503073568e-202,1,FALSE
-63.0780746794914,NA,NA,NA,4.76982209562385,-0.0952993707401018,-0.4849458578302,0.0262740911440414,8,-4634.04524960997,9284.124453476,1173.12488039291,1.00054757086706e-255,1,TRUE
-1.59984237248586,NA,NA,NA,-0.0601171414649528,NA,-0.547671653187169,0.0295593519862965,7,-4635.29923097869,9284.62486459764,1173.62529151454,7.79067069568244e-256,1,TRUE
-3.37743118072509,NA,NA,NA,NA,NA,-0.504100119369353,0.0277442468539836,6,-4637.27448730585,9286.56877192491,1175.56919884182,2.94754697207435e-256,1,TRUE
-89.0596229830439,NA,NA,NA,6.61250816538984,-0.13149743823643,0.0334940479343713,NA,7,-4637.86640745665,9289.75921755356,1178.75964447047,5.97949172310403e-257,1,FALSE
-4.70614995203511,NA,NA,NA,-0.0505452292901026,NA,0.036534212885361,NA,6,-4640.36839403966,9292.75658539254,1181.75701230944,1.33596202288681e-257,1,FALSE
-6.05350550320254,NA,NA,NA,NA,NA,0.043070291232591,NA,5,-4641.77587794464,9293.56589349532,1182.56632041223,8.91364002255756e-258,1,FALSE
-106.597384850207,NA,NA,NA,8.06692760709939,-0.161058349258219,NA,NA,6,-4644.09211640269,9300.2040301186,1189.2044570355,3.22553707635031e-259,1,FALSE
-3.11949281992485,NA,NA,NA,-0.0989198946636105,NA,NA,NA,5,-4647.9110929586,9305.83632352323,1194.83675044014,1.93003446903405e-260,1,FALSE
-5.63075875584957,NA,NA,NA,NA,NA,NA,NA,4,-4654.38036932509,9316.77016150059,1205.7705884175,8.15290375425531e-263,1,FALSE
