"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-0.0539586850821966,0.175472299068882,-0.00272457825962746,0.00144187146524741,NA,-0.172595344976875,0.0110572530853523,9,113.73369199492,-209.332248854705,0,0.731825113813142,0.731825113813142,TRUE
-0.0525486039667914,0.175461845804851,-0.00272438270697838,0.00136031194449571,7.50259979338253e-07,-0.17238116618754,0.0110400461553416,10,113.736859792723,-207.308430329248,2.02381852545784,0.266036178021122,0.997861291834264,TRUE
-0.452214532202394,0.175466042010548,-0.00271243903579524,0.00138632557206471,NA,-0.0382753878296948,NA,8,106.557897843974,-197.007768681197,12.3244801735083,0.00154234114041265,0.999403632974676,FALSE
-0.44308848984375,0.175418740820245,-0.00271165290503033,0.00102061164925432,3.3677226871097e-06,-0.0382524191099297,NA,9,106.621237971858,-195.107340808581,14.2249080461243,0.000596358994669347,0.999999991969346,FALSE
-0.00108227313275551,0.17543949192858,-0.00271832406654054,NA,NA,-0.161833679129688,0.00986047896470228,8,94.1175020629107,-172.12697711907,37.2052717356356,6.10077773142463e-09,0.999999998070124,TRUE
1.0401778099405,0.0550359581247053,NA,0.00141166815708537,NA,-0.169037600677552,0.0108022040808738,8,92.6173946036424,-169.126762200533,40.2054866541722,1.36112123929127e-09,0.999999999431245,TRUE
1.04257705635635,0.0550334815816488,NA,0.00126213793714702,1.37596712436898e-06,-0.168639451959841,0.0107702095093341,9,92.6283431471202,-167.121551159105,42.2106976956002,4.99425560526045e-10,0.99999999993067,TRUE
-0.359535466307047,0.175435482008837,-0.0027077583146742,NA,NA,-0.0419187011193464,NA,7,88.5608484412296,-163.03773886147,46.2945099932357,6.48159950564098e-11,0.999999999995486,FALSE
0.644455898589704,0.0556826807470485,NA,0.00135624061947292,NA,-0.037847602708207,NA,7,85.5611874353799,-157.03841684977,52.2938320049351,3.22809249621699e-12,0.999999999998714,FALSE
0.654789988206775,0.0556707845570679,NA,0.000923393119706334,3.98735529692866e-06,-0.0378199124126687,NA,8,85.6525255647712,-155.197024122791,54.1352247319147,1.28556079675091e-12,1,FALSE
-0.668252637624584,0.173571976930404,-0.00268373124461164,0.00162426961138035,NA,NA,NA,7,74.8474895006625,-135.611020980335,73.7212278743699,7.17870449689036e-17,1,FALSE
-0.656434988974396,0.173510899579902,-0.00268271892529609,0.0011583596544497,4.28850611608149e-06,NA,NA,8,74.9447587044965,-133.781490402241,75.5507584524641,2.87586542270293e-17,1,FALSE
1.0861955385322,0.0554396168605224,NA,NA,NA,-0.158339366491537,0.00961618859833416,7,73.2570084088356,-132.430058796682,76.9021900580236,1.4632175946043e-17,1,TRUE
0.730820167971801,0.0559998745961559,NA,NA,NA,-0.041421436086848,NA,6,67.8094117135979,-123.555902078881,85.7763467758242,1.7310526122236e-19,1,FALSE
0.432298668818249,0.0544147509387884,NA,0.00159173925755669,NA,NA,NA,6,53.826108650338,-95.5892959523615,113.742952902344,1.46365563307106e-25,1,FALSE
0.44543482839045,0.0544001594012563,NA,0.00105027329067834,4.98577724630544e-06,NA,NA,7,53.9611034479917,-93.8382488749939,115.493999979711,6.0982309374737e-26,1,FALSE
2.19802639681193,NA,NA,0.00142496447669669,NA,-0.1769219196346,0.0114862513878264,7,53.4153037520718,-92.7466494831542,116.585599371551,3.53318250031304e-26,1,TRUE
2.20089329366668,NA,NA,0.00124060595176486,1.69681565912091e-06,-0.176425727298891,0.0114464009361788,8,53.4322097837121,-90.7563925606725,118.575856294033,1.3061326060257e-26,1,TRUE
-0.58241967324391,0.17332712499056,-0.00267500124572479,NA,NA,NA,NA,6,51.1882288266193,-90.3135363049239,119.018712549781,1.04670007950129e-26,1,FALSE
1.79294286605171,NA,NA,0.00136502322392084,NA,-0.0374575788573045,NA,6,45.2937301420461,-78.5245389357776,130.807709918928,2.8831949250248e-29,1,FALSE
1.804314710757,NA,NA,0.000874862454903272,4.51647496459606e-06,-0.0374247588259083,NA,7,45.4127725919438,-76.7415871628982,132.590661691807,1.18225442074883e-29,1,FALSE
2.25420526560769,NA,NA,NA,NA,-0.166215001503345,0.0102951942864742,6,33.3572390230829,-54.6515566978512,154.680692156854,1.88765133091986e-34,1,TRUE
0.511466031051259,0.0546480786539005,NA,NA,NA,NA,NA,5,30.4542334166135,-50.8635566535864,158.468692201119,2.84032489452483e-35,1,FALSE
1.88737903040298,NA,NA,NA,NA,-0.0410698348236971,NA,5,27.0025451971806,-43.9601802147204,165.372068639985,9.00158264810299e-37,1,FALSE
1.55486459744042,NA,NA,0.0015982202401568,NA,NA,NA,5,13.816321288582,-17.5877323975233,191.744516457182,1.68894144374263e-42,1,FALSE
1.56925570803431,NA,NA,0.000989216079837881,5.60906112414899e-06,NA,NA,6,13.9900243463007,-15.9171273442869,193.415121510419,7.32566938549482e-43,1,FALSE
1.63987794775289,NA,NA,NA,NA,NA,NA,4,-10.1730563185115,28.3760303632758,237.708279217981,1.7648602655273e-52,1,FALSE
