"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
0.0922649358404662,0.336326313383676,-0.04788211132227,0.000654918939755694,NA,7,169.77220101532,-325.461988491272,0,0.493631880080439,0.493631880080439
0.255191968347455,0.251664232369692,-0.0388765574319535,0.00142367358453792,-3.76501644663374e-06,8,170.65009484786,-325.194151404114,0.267837087158227,0.431760706139258,0.925392586219697
1.14558158745088,-0.127857811296722,NA,0.00200531671293412,-6.62551721342943e-06,7,167.78340973625,-321.484405933133,3.97758255813915,0.0675588303012299,0.992951416520927
1.23810880161564,-0.134803375663275,NA,0.000651275765095105,NA,6,164.511114471774,-316.960464237666,8.50152425360596,0.00703591629813172,0.999987332819059
0.275684826018913,0.30739380251321,-0.0472277184064407,NA,NA,6,158.173397400404,-304.285030094926,21.1769583963464,1.24418543310926e-05,0.99999977467339
1.40498781300994,-0.157174796561659,NA,NA,NA,5,153.153287194248,-296.262489157049,29.1994993342235,2.25326609679879e-07,1
0.417831902516205,NA,NA,0.00404787461226329,-1.35750513194366e-05,6,108.190838822183,-204.319912938484,121.142075552788,2.44194416956541e-27,1
0.532977689650231,NA,NA,0.00134679038176129,NA,5,95.1873826840106,-180.330680136574,145.131308354699,1.50848159224795e-32,1
0.658625724234137,NA,NA,NA,NA,4,44.6010458088281,-81.1727230420321,244.28926544924,4.43264767779472e-54,1
