"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-27.5741729170688,0.152535294216868,-0.000211716424597657,0.0487666791464715,NA,0.00550938019198947,-1.65604897741174e-05,9,-4609.21874274713,9236.47291159148,0,0.595520729229989,0.595520729229989
-27.9605115387319,0.152721711777796,-0.000211974533217885,0.202734758915011,-0.0160231005341089,0.00524312315306494,-1.53793778468937e-05,10,-4609.01574603765,9238.07479916191,1.60188757043215,0.26733228901511,0.862853018245099
-26.5500730287001,0.148349661341287,-0.000205833670780803,NA,NA,0.00454325454051887,-1.33810540990603e-05,8,-4611.6974300101,9239.42319532127,2.95028372979141,0.136223147708783,0.999076165953881
-28.4381109178033,0.151666023071794,-0.000210528196438019,0.580818489508045,-0.0583247856290172,0.00181032613369557,NA,9,-4615.96576086115,9249.96694781953,13.4940362280468,0.000699365407348874,0.99977553136123
-26.6199644324472,0.149495709310975,-0.000207505647345282,NA,NA,0.00175740334462351,NA,7,-4619.45847119024,9252.93897661223,16.4660650207552,0.000158247294827966,0.999933778656058
-26.8415626715719,0.150444923081141,-0.000208842814424051,0.0103840501654755,NA,0.00182217718024817,NA,8,-4619.32647679517,9254.6812888914,18.2083772999176,6.6221343940843e-05,0.999999999999999
-25.3570683021743,0.136494284471051,-0.000188628797943188,0.534474575062445,-0.0618932686338529,NA,NA,8,-4644.51067770364,9305.04969070833,68.5767791168546,7.64959609553176e-16,1
-23.6418935919274,0.135099091555854,-0.000186696891448587,-0.0714218053341593,NA,NA,NA,7,-4648.24107202016,9310.50417827208,74.0312666806021,5.00278200947599e-17,1
-24.6733677974451,0.138962150886289,-0.000191959846494404,NA,NA,NA,NA,6,-4656.78184300619,9325.58020843567,89.1072968441913,2.66374854120309e-20,1
-1.49604814772976,0.0041939456617317,NA,NA,NA,0.00444413592895505,-1.37058651338014e-05,7,-4658.98202774486,9331.98608972147,95.5131781299897,1.08261434616551e-21,1
-1.6626417249032,0.00422584606541576,NA,0.0265670546824181,NA,0.00496833979610719,-1.54342935471754e-05,8,-4658.24386863442,9332.51607256989,96.0431609784137,8.30595290886001e-22,1
-1.85605388130352,0.00422903966897606,NA,0.110522591978622,-0.00874110463648484,0.00482214847450466,-1.47877918698334e-05,9,-4658.18336981364,9334.4021657245,97.9292541330215,3.23466671642257e-22,1
-0.726154036921954,NA,5.64010106029565e-06,NA,NA,0.00444159543082378,-1.36863475039227e-05,7,-4661.51817391511,9337.05838206197,100.585470470487,8.57115779956421e-23,1
-0.882240844430744,NA,5.67880169497306e-06,0.0258577964519568,NA,0.0049517489072608,-1.53680554152294e-05,8,-4660.81912304212,9337.6665813853,101.193669793822,6.32369165941069e-23,1
-1.06657707495615,NA,5.68299042760881e-06,0.106117805921051,-0.00835671250742321,0.00481193539505339,-1.47498494337318e-05,9,-4660.76381039038,9339.56304687799,103.090135286511,2.4499568559981e-23,1
-2.48864075112206,0.00419030119504858,NA,0.475792708051344,-0.0496182444968616,0.00151946486977309,NA,8,-4664.63248390822,9345.29330311751,108.820391526031,1.39588327624448e-24,1
-1.35823666255865,0.00416548753000559,NA,NA,NA,0.00158981523363474,NA,6,-4667.1798472854,9346.37621699409,109.903305402611,8.12264258346879e-25,1
-1.30587103910224,0.00415550232847943,NA,-0.00932058242472122,NA,0.00153220645930879,NA,7,-4667.07302623302,9348.16808669779,111.695175106306,3.31587218201242e-25,1
-1.70474600242331,NA,5.63047303392977e-06,0.470542918834073,-0.049139868758033,0.00151762570961447,NA,8,-4667.1824817089,9350.39329871886,113.920387127378,1.0899313146351e-25,1
-0.593143976416985,NA,5.59669100714447e-06,NA,NA,0.00159138701134558,NA,6,-4669.69751598556,9351.41155439441,114.938642802928,6.55070013895669e-26,1
-0.539656701911812,NA,5.58385128740673e-06,-0.009895933701379,NA,0.001530194130851,NA,7,-4669.57717276515,9353.17637976206,116.703468170581,2.71057083126134e-26,1
-0.0605428271885658,NA,NA,NA,NA,0.00444061819822643,-1.32662105184943e-05,6,-4681.02129427161,9374.05911096651,137.586199375026,7.91467882346986e-31,1
-0.199917800902521,NA,NA,0.0237925712871387,NA,0.00490969441706425,-1.48126260282975e-05,7,-4680.42905575789,9374.88014574753,138.40723415605,5.24986164954194e-31,1
-0.318699566923935,NA,NA,0.0756504282127339,-0.00539957966736472,0.0048193040264684,-1.44125647945187e-05,8,-4680.40586495546,9376.84006521199,140.367153620507,1.97041068695632e-31,1
-2.16310523688312,0.00434762103878922,NA,0.444375930492554,-0.0533695779608095,NA,NA,7,-4684.93320671269,9383.88844765713,147.415536065655,5.80791100731686e-33,1
-0.949728226196698,NA,NA,0.43249302303619,-0.04534270175856,0.00159920042729609,NA,7,-4686.56744781135,9387.15692985445,150.684018262971,1.13312562751161e-33,1
-0.887143098213614,0.00431141463969608,NA,-0.0780214188765317,NA,NA,NA,6,-4687.71671811207,9387.44995864742,150.977047055942,9.78695672570621e-34,1
0.0634988287071307,NA,NA,NA,NA,0.00167673747785058,NA,5,-4688.76167064396,9387.53514069795,151.06222910647,9.37887225920074e-34,1
-1.35568184530129,NA,5.88571327576088e-06,0.439058689475707,-0.0528773487917412,NA,NA,7,-4687.4230627763,9388.86815978436,152.395248192883,4.81603022698258e-34,1
0.120472036338161,NA,NA,-0.0108518323057784,NA,0.00160974186744062,NA,6,-4688.61674566657,9389.25001375643,152.77710216495,3.97897002581012e-34,1
-0.0980785307309041,NA,5.83735223569997e-06,-0.0785162947177086,NA,NA,NA,6,-4690.15638958269,9392.32930158867,155.856389997189,8.53319776002994e-35,1
-1.31178345858194,0.00449663695086537,NA,NA,NA,NA,NA,5,-4697.91361159518,9405.83902260038,169.3661110089,9.94290218446275e-38,1
-0.49173504959748,NA,6.09250126318081e-06,NA,NA,NA,NA,5,-4700.48452515722,9410.98084972448,174.507938132998,7.60290551825803e-39,1
-0.537980645351284,NA,NA,0.394758194036896,-0.0488563941216738,NA,NA,6,-4709.21119243268,9430.43890728864,193.965995697163,4.52601594036789e-43,1
0.618612359238537,NA,NA,-0.0834433125396775,NA,NA,NA,5,-4711.55581408512,9433.12342758027,196.650515988787,1.18244215583694e-43,1
0.232460046684772,NA,NA,NA,NA,NA,NA,4,-4723.24997979481,9454.50782431632,218.034912724839,2.68668749497392e-48,1
