"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-0.237298313259854,NA,2.50553091748674e-06,NA,NA,NA,NA,5,-1159.67654152591,2329.38558576037,11.7880010119457,0.000671352137893855,0.994302210694726
-0.563918938652186,0.00155207639468365,NA,NA,NA,0.00152872952982158,-5.47116701759965e-06,7,-1157.70436813947,2329.46947380606,11.8718890576292,0.000643775312853091,0.99494598600758
-0.488220588044456,0.00159301374744864,NA,NA,NA,NA,NA,5,-1159.92281625156,2329.87813521167,12.2805504632429,0.000524800961279681,0.995470786968859
-0.00663897783574129,NA,NA,NA,NA,0.000434872513522144,NA,5,-1159.92848745425,2329.88947761707,12.291892868639,0.000521833132186709,0.995992620101046
-0.0537243718966806,NA,NA,NA,NA,0.00152306908742689,-5.36968080181123e-06,6,-1159.18875421552,2330.42303688632,12.8254521378881,0.000399641634589889,0.996392261735636
-0.295537392909214,NA,2.42977878326676e-06,0.00484768879405197,NA,0.000446336210449584,NA,7,-1158.21490295682,2330.49054344075,12.8929586923223,0.00038637753244255,0.996778639268078
-0.420225967543557,NA,2.50951702010216e-06,0.016087835963785,NA,0.0018269717130254,-6.49355371930744e-06,8,-1157.25062054237,2330.57937456277,12.9817898143388,0.000369591888854592,0.997148231156933
-0.537903535526038,0.00154309195393974,NA,0.00474356990757364,NA,0.000447307624931157,NA,7,-1158.45132813612,2330.96339379936,13.3658090509325,0.000305023790587027,0.99745325494752
0.036022693466027,NA,NA,NA,NA,NA,NA,4,-1161.48459504388,2330.99084682842,13.3932620799883,0.000300865481927497,0.997754120429448
-0.170707111181148,NA,2.44267049287228e-06,-0.0127406384989864,NA,NA,NA,6,-1159.48152996118,2331.00858837764,13.4110036292136,0.000298208374772038,0.99805232880422
-0.671390196357677,0.00159731329757227,NA,0.0159525901519845,NA,0.00182356702621344,-6.47288894679458e-06,8,-1157.49324843788,2331.06463035379,13.4670456053605,0.000289968268571859,0.998342297072791
-0.413190547522811,0.00154861770725391,NA,-0.012887064814278,NA,NA,NA,6,-1159.72336693428,2331.49226232384,13.8946775754125,0.00023414849620468,0.998576445568996
-0.0173821978933748,NA,NA,0.00204445171395124,NA,0.00044668355187268,NA,6,-1159.92458946801,2331.8947073913,14.2971226428731,0.000191470352522385,0.998767915921518
-0.127238268316836,NA,NA,0.0126650369613723,NA,0.00175716224803922,-6.16384331781897e-06,7,-1159.05501414457,2332.17076581625,14.5731810678208,0.000166784701325467,0.998934700622844
-0.559314141253055,NA,2.44358860109566e-06,0.112836477891005,-0.0109859892403579,0.000446270745945356,NA,8,-1158.1404146507,2332.35896277943,14.7613780310016,0.00015180628776121,0.999086506910605
0.108896573290133,NA,NA,-0.0155447716445964,NA,NA,NA,5,-1161.19293275377,2332.41836821611,14.8207834676809,0.000147363535887987,0.999233870446493
-0.298727600920557,NA,2.50704049098727e-06,-0.0357643211974775,0.00533570737319569,0.00190024004223443,-6.83803767625523e-06,9,-1157.23571755466,2332.56915497903,14.9715702305984,0.000136661789752693,0.999370532236246
-0.802182855361017,0.00155268141087378,NA,0.112259096975144,-0.0109377296767038,0.0004472467015893,NA,8,-1158.37750126193,2332.83313600188,15.2355512534518,0.00011976346520023,0.999490295701446
-0.434238463163732,NA,2.45648027889878e-06,0.095142489929692,-0.0109750261656837,NA,NA,7,-1159.40718015296,2332.87509783304,15.2775130846148,0.000117276894526598,0.999607572595973
-0.549619489939625,0.00159552186301217,NA,-0.0358789631044892,0.00533355253776666,0.00189679866833906,-6.81720593808554e-06,9,-1157.47835892764,2333.05443772498,15.4568529765529,0.000107218393243195,0.999714790989216
-0.677175395738166,0.00155820554737145,NA,0.0945031704908819,-0.0109247880751344,NA,NA,7,-1159.64970441257,2333.36014635225,15.7625616038204,9.20206951510466e-05,0.999806811684367
-0.250363564381057,NA,NA,0.0979829137597725,-0.00976096707658199,0.000446618209178933,NA,7,-1159.86579193308,2333.79232139327,16.1947366448439,7.41378337210353e-05,0.999880949518088
0.00629132144996629,NA,NA,-0.0444521025133689,0.00587774084331417,0.00183790692420875,-6.54347855271385e-06,8,-1159.03693732237,2334.15200812277,16.5544233743472,6.19348244626235e-05,0.999942884342551
-0.123866429235583,NA,NA,0.0802991442575987,-0.00975113481470734,NA,NA,6,-1161.13424415743,2334.31401677015,16.7164320217203,5.71156574494264e-05,1
