"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
46.7973099576639,0.216442550034338,NA,NA,NA,NA,NA,-0.0288130610086833,6,-3795.57847754937,7603.17400055329,24.0186338526883,3.56698466127313e-06,0.999992541186194,FALSE
48.6872285341372,0.216444552942261,NA,-0.956085231018868,0.149668886679306,0.000343570443409176,NA,-0.0290174629007569,9,-3792.84798048336,7603.73250919008,24.5771424894774,2.69788002263908e-06,0.999995239066217,TRUE
47.0013053468012,0.216438844103018,NA,0.0232672713632979,NA,0.000289095355128554,NA,-0.0289690449958954,8,-3793.96399449529,7603.9572216337,24.8018549331018,2.41116507907208e-06,0.999997650231296,FALSE
46.8259970431474,0.216485655590958,NA,0.0118278891271668,NA,NA,NA,-0.028847222790137,7,-3795.49810642164,7605.01894472881,25.8635780282057,1.41800154607904e-06,0.999999068232842,FALSE
47.9931904084157,0.216494624825011,NA,-0.681466530883302,0.10571958349376,NA,NA,-0.0288650305796179,8,-3794.91477688743,7605.85878641799,26.7034197173843,9.31767157837127e-07,1,TRUE
-8.80059912652516,0.138409547802579,-0.00382353513967811,NA,NA,0.00233359760918022,-9.68124312713193e-06,NA,8,-3871.5558669019,7759.14096644692,179.985599746323,4.83620741284447e-40,1,FALSE
-8.51532697364836,0.0645099567772481,NA,NA,NA,0.00236202553727917,-9.82042063538195e-06,NA,7,-3873.1858169246,7760.39436573472,181.238999034118,2.58423926713581e-40,1,FALSE
-8.82284858952715,0.13835680819159,-0.00382589043851874,0.00695136240227263,NA,0.00233782179054039,-9.66278694817094e-06,NA,9,-3871.52923360262,7761.09501542858,181.939648727981,1.82049115550384e-40,1,FALSE
-8.53721988266234,0.0644232802830658,NA,0.00685868312061297,NA,0.00236618156846176,-9.80214452999902e-06,NA,8,-3873.15991251236,7762.34905766784,183.193690967243,9.72471228236501e-41,1,FALSE
-8.25290401147214,0.138725228842095,-0.00384608462741445,-0.342820350803696,0.0534721898718425,0.00228247184298377,-9.31586888771785e-06,NA,10,-3871.39443063121,7762.83354038509,183.67817368449,7.63260303529186e-41,1,TRUE
4.39943571522845,NA,NA,NA,NA,0.0023233959916984,-9.45845212080134e-06,-0.00621664193260451,7,-3874.55446751373,7763.13166691298,183.97630021238,6.57559902999564e-41,1,FALSE
