"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
52.1557851171553,0.349812981670153,-0.0057048647566484,-2.29763485076035,0.378090087244284,-0.000494080553291416,7.39401484453527e-06,-0.0297415947355083,11,-2699.33029620308,5420.7218737432,0,0.989709849207978,0.989709849207978,TRUE
51.1300627437184,0.349655534538923,-0.005698459299034,-1.8742402174293,0.313535260158705,0.00116178922530302,NA,-0.0296126313419635,10,-2705.09256586416,5430.23618765777,9.51431391456936,0.00850160408249224,0.99821145329047,TRUE
47.4987334157832,0.350051755274132,-0.00571399067492698,0.211005019282473,NA,-0.00027165528451301,5.76415083551811e-06,-0.0294853654247573,10,-2706.72124480212,5433.49354553369,12.7716717904914,0.00166791763516194,0.999879370925632,TRUE
47.3121051964878,0.349891712903538,-0.0057075592892582,0.207007860137116,NA,0.00103896860910457,NA,-0.0294164102223511,9,-2710.35250196599,5438.74676727305,18.0248935298523,0.000120629073932161,0.999999999999564,FALSE
47.9008238947067,0.347572007666959,-0.00564820169246317,-0.866706380709307,0.151216301757401,NA,NA,-0.028701004408383,9,-2730.83551721815,5479.71279777737,58.9909240341703,1.53388039634193e-13,0.999999999999718,TRUE
45.4927096066919,0.345557518536363,-0.00559697860348542,NA,NA,-0.000464940655382498,5.03245995918232e-06,-0.0280983511287871,9,-2730.92569303996,5479.89314942099,59.1712756777933,1.40161467259678e-13,0.999999999999858,TRUE
46.1275463740765,0.347807906755381,-0.0056556743378364,0.140849634004917,NA,NA,NA,-0.0286503537015961,8,-2732.11314469128,5480.25969230531,59.5378185621148,1.16690327621271e-13,0.999999999999975,FALSE
45.3538744096737,0.345497589899528,-0.00559369780710174,NA,NA,0.000685511534233177,NA,-0.0280566090340422,8,-2733.64493316123,5483.32326924521,62.6013955020162,2.52224679720806e-14,1,FALSE
44.9400602002636,0.345030485771488,-0.0055832369340053,NA,NA,NA,NA,-0.0278112784835214,7,-2744.12086065851,5502.267695343,81.5458215997987,1.94114385165276e-18,1,FALSE
-5.90736580612337,0.220919917148048,-0.00398053061568569,-2.0818271415247,0.342364881923037,-0.000560320097797803,7.27805330688331e-06,NA,10,-2784.70282242666,5589.45670078277,168.734827039574,2.26571744281445e-37,1,TRUE
36.0840729792573,0.152656938829693,NA,-2.23395270950641,0.368164189059581,-0.000585910236836811,7.6233312988795e-06,-0.0210302877456344,10,-2787.5833152129,5595.21768635525,174.495812612055,1.27122851471845e-38,1,TRUE
-6.66955353388953,0.221191072683916,-0.0039826327339867,-1.66381020676804,0.278558679553991,0.00106733655717209,NA,NA,9,-2790.27018004177,5598.58212342461,177.860249681406,2.36398871453275e-39,1,TRUE
-9.67556006079041,0.222192164337322,-0.0039973140812549,0.189765994324605,NA,-0.000358356282026215,5.79456239306665e-06,NA,9,-2790.76076498449,5599.56329331005,178.841419566853,1.44739499124193e-39,1,TRUE
-9.7251778604822,0.22222183050243,-0.00399645214924803,0.185349490699688,NA,0.000957625925439354,NA,NA,8,-2794.42033698936,5604.87407690148,184.152203158285,1.01710329495298e-40,1,FALSE
35.0780957219753,0.152681462147119,NA,-1.79518863541527,0.301229457416272,0.00111847835612638,NA,-0.0209252083362532,9,-2793.82019636221,5605.68215606548,184.960282322286,6.79036157457336e-41,1,TRUE
31.593015431143,0.152663178405403,NA,0.208930650506935,NA,-0.000370247205343159,6.02893323094772e-06,-0.0208024578430501,9,-2794.72416824933,5607.49009983973,186.768226096535,2.74981133554881e-41,1,TRUE
31.437881804294,0.152683516332299,NA,0.204515575354621,NA,0.00099874773061081,NA,-0.0207504496883204,8,-2798.76994204257,5613.5732870079,192.851413264699,1.31327473152786e-42,1,FALSE
