"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-9.50714906564665,0.381851252104807,-0.0164741902787335,0.217306457424953,NA,5.84525010280652e-05,NA,NA,8,-2856.46384334232,5728.97638468938,200.781060485762,8.30346801169367e-45,1,FALSE
-11.9581964622509,0.382323162677091,-0.0164752467662018,1.72139065882399,-0.229637228448843,-2.48824626935055e-05,NA,NA,9,-2855.55095972875,5729.16281255627,200.967488352656,7.56444762070417e-45,1,FALSE
-12.6404644898423,0.383022126837069,-0.0164796423844225,2.09710328287739,-0.286972622006034,0.00132505773610625,-6.27357628078859e-06,NA,10,-2854.60311763473,5729.28068535406,201.085361150444,7.13150953444049e-45,1,FALSE
-9.55742311500478,0.382269442214691,-0.0164773151506358,0.217422538236429,NA,0.00103945295526616,-4.48992739852389e-06,NA,9,-2855.94907386947,5729.95904083772,201.763716634096,5.08017233944149e-45,1,FALSE
44.8112366416777,0.135778838936959,NA,NA,NA,NA,NA,-0.0270479857464916,6,-2865.36474051156,5742.75786899202,214.562544788402,8.44594452195021e-48,1,FALSE
-8.81686246518153,0.382980234999538,-0.0164557201102895,NA,NA,NA,NA,NA,6,-2865.60934848791,5743.24708494473,215.05176074111,6.61327115763481e-48,1,FALSE
44.7442261860572,0.135783507730277,NA,NA,NA,-0.000102691929785431,NA,-0.0270089686372463,7,-2865.29449711567,5744.62685765257,216.431533448954,3.31743554303132e-48,1,FALSE
-8.80019490982622,0.383085333254963,-0.0164430528183528,NA,NA,-0.000204200653222201,NA,NA,7,-2865.33236397013,5744.7025913615,216.507267157881,3.19416338813504e-48,1,FALSE
-8.84951329631274,0.383490061309317,-0.0164456201224752,NA,NA,0.000765581458189429,-4.43841057557976e-06,NA,8,-2864.83483231593,5745.7183626366,217.523038432977,1.92214080145088e-48,1,FALSE
44.6140281578501,0.13570762601887,NA,NA,NA,0.000427925903895412,-2.43178712110925e-06,-0.02695500293562,8,-2865.14460427809,5746.33790656091,218.142582357294,1.41010984200269e-48,1,FALSE
6.97253615046234,NA,NA,0.241277189442332,NA,NA,NA,-0.00746923138929816,6,-2909.76262991063,5831.55364779016,303.358323586542,4.41458466380893e-67,1,FALSE
