"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
53.1667916368693,NA,NA,-20.3102777926539,1.71953553583933,1.76197322239932,-0.12174587439228,8,-327.328375470542,670.92440893365,0,0.575334352336055,0.575334352336055,TRUE
53.4190974838273,-0.00934876677996984,NA,-20.2967218011045,1.71838718684812,1.75437284170965,-0.121111599871741,9,-327.284531474724,672.904258480175,1.97984954652532,0.213796917511971,0.789131269848026,TRUE
55.79749279068,-0.204600399610189,0.00381208949602069,-20.3035789426274,1.7191159038961,1.76420840730485,-0.121871824356641,10,-326.260699220971,672.931846203136,2.00743726948622,0.210868078883216,0.999999348731241,TRUE
-5.92661472383015,NA,NA,NA,NA,1.42877472826901,-0.0883031979795875,6,-344.332659032922,700.820873621401,29.8964646877507,1.8534696744261e-07,0.999999534078209,FALSE
-5.16689810337194,NA,NA,-0.136511024217141,NA,1.46180203134217,-0.092942680879257,7,-343.348220845917,700.904233899625,29.9798249659755,1.77780461924347e-07,0.999999711858671,FALSE
-3.17911426522573,-0.2034226493098,0.00368369095244104,NA,NA,1.42576334264853,-0.0880109356400215,8,-343.168664772269,702.604987537104,31.6805786034543,7.59573964714596e-08,0.999999787816067,FALSE
-5.5458078817832,-0.0120212412169989,NA,NA,NA,1.41727460032277,-0.0873532948302243,7,-344.240362643407,702.688517494607,31.7641085609569,7.28503714609274e-08,0.999999860666439,FALSE
-2.44130436772757,-0.20293079084576,0.00367768122707435,-0.134289413401473,NA,1.45848854440319,-0.0925973127455643,9,-342.219904042634,702.775003615995,31.8505946823449,6.97672408580154e-08,0.99999993043368,FALSE
-4.78976433988611,-0.0120102819694483,NA,-0.136250297772857,NA,1.4509158975082,-0.09204000402013,8,-343.262116196781,702.791890386128,31.8674814524779,6.91806490734556e-08,0.999999999614329,FALSE
36.1684928359428,NA,NA,-13.3170804622509,1.13388766099174,0.377866640408484,NA,7,-350.323721745655,714.855235699102,43.9308267654526,1.66135514601992e-10,0.999999999780464,TRUE
37.1011779383759,-0.02417874521295,NA,-13.3958412926449,1.1405956654377,0.376769905869761,NA,8,-349.688141005712,715.643940003989,44.7195310703387,1.11994712000885e-10,0.999999999892459,TRUE
39.217505915007,-0.193876639708225,0.00316815022171323,-13.3671976733415,1.13826446510892,0.377480783301339,NA,9,-348.735844583361,715.806884697448,44.8824757637987,1.03232044045999e-10,0.999999999995691,TRUE
-3.01915685496001,NA,NA,NA,NA,0.403052097365596,NA,5,-357.160904323067,724.432714376264,53.5083054426138,1.38273644894e-12,0.999999999997074,FALSE
-2.35058093747863,-0.023036703128623,NA,NA,NA,0.40204384546439,NA,6,-356.589798101415,725.335151758386,54.4107428247357,8.80597855182091e-13,0.999999999997954,FALSE
-0.107241149737903,-0.195838161197707,0.00322824485809948,NA,NA,0.402582621421992,NA,7,-355.590251996316,725.388296200425,54.4638872667749,8.57506566439934e-13,0.999999999998812,FALSE
-2.78770809652874,NA,NA,-0.0346262208973807,NA,0.397749347629081,NA,6,-357.099939025578,726.355433606712,55.431024673062,5.28720603989424e-13,0.999999999999341,FALSE
-2.11553164170414,-0.0231022924525409,NA,-0.0348872603953281,NA,0.396707304132656,NA,7,-356.52813432589,727.264060859572,56.339651925922,3.35676032918667e-13,0.999999999999676,FALSE
0.115899110033242,-0.195708963697765,0.00322353783717933,-0.0333288454598773,NA,0.397472243359421,NA,8,-355.534131026569,727.335920045703,56.4115111120536,3.23829425944378e-13,1,FALSE
81.983422815004,-0.0323747717561169,NA,-26.9925056234778,2.22132870314487,NA,NA,7,-450.362407884197,914.932607976187,244.008199042537,5.9458385741044e-54,1,TRUE
83.9608438772651,-0.18411055340011,0.00281607582320511,-26.9873590273998,2.22085532041865,NA,NA,8,-449.580875171472,915.429408335508,244.504999401859,4.63803783259513e-54,1,TRUE
80.98490930237,NA,NA,-26.9629103782558,2.21835630329185,NA,NA,6,-452.044846915084,916.245249385724,245.320840452074,3.08444232383542e-54,1,TRUE
6.47608257335816,-0.0319896312530922,NA,-1.07381673113736,NA,NA,NA,6,-467.546196521854,947.247948599263,276.323539665613,5.71512926177204e-61,1,FALSE
8.49073005981195,-0.185942530954699,0.00286630175212939,-1.07414705315132,NA,NA,NA,7,-466.749737252361,947.707266712515,276.782857778865,4.54241068197052e-61,1,FALSE
5.59216149723982,NA,NA,-1.07925777539013,NA,NA,NA,5,-469.249373924476,948.609653579081,277.685244645431,2.89291436577891e-61,1,FALSE
0.389950422931396,-0.0362234825984131,NA,NA,NA,NA,NA,5,-520.094535845561,1050.29997742125,379.375568487602,2.39641662776854e-83,1,FALSE
2.31252150634469,-0.182767591972104,0.00272102814095657,NA,NA,NA,NA,6,-519.296271736244,1050.74809902804,379.823690094393,1.91537561394735e-83,1,FALSE
-0.644704531664459,NA,NA,NA,NA,NA,NA,4,-522.835837342529,1053.74547542307,382.821066489415,4.2793907097958e-84,1,FALSE
