"(Intercept)","CO2","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.121825564855274,-0.00390552530529529,0.174545925275226,-0.00368610553298387,0.14658023151842,-0.00421141440067802,-0.0200199604632094,0.000559251764062711,11,-329.475122617205,681.004577401522,0,0.444436276981441,0.444436276981441,TRUE
0.0339185237844321,-0.0038239631827627,0.174312509911046,-0.00368328194822149,0.146169488797443,-0.00418888092723652,-0.00784961694163886,NA,10,-330.489651084572,681.024569658856,0.0199922573337972,0.440015765581876,0.884452042563316,FALSE
-1.07162378960998,NA,0.166337753707225,-0.00377087920574841,0.145633280967072,-0.00417841034870192,-0.00797118461498288,NA,9,-333.473847214762,684.984723847339,3.98014644581701,0.0607479576604001,0.945200000223716,FALSE
-1.01122541717766,NA,0.166397968686763,-0.00377530669771913,0.146002282772781,-0.0041991960279559,-0.019391007724613,0.00052465444456077,10,-332.581921468953,685.209110427617,4.20453302609531,0.054300865864802,0.999500866088518,TRUE
1.61956875316659,-0.00377338633541075,0.174151006279427,-0.00367972061731828,-0.0180670613353843,NA,-0.0076847404448234,NA,9,-339.05763843611,696.152306290036,15.1477288885136,0.000228308439720904,0.999729174528239,FALSE
1.71129424731057,-0.00384986486048817,0.174370516988804,-0.00368245002729102,-0.0185182269163515,NA,-0.0192983733685306,0.000533707001261148,10,-338.137946641771,696.321160773254,15.3165833717321,0.000209824250706271,0.999938998778946,TRUE
0.524791387377956,NA,0.166262736902238,-0.00376539432282441,-0.018191145751515,NA,-0.00780621549318737,NA,8,-341.980469730877,699.990556903137,18.9859795016147,3.35008969794989e-05,0.999972499675925,FALSE
0.589896551715252,NA,0.166318873993831,-0.00376959027390476,-0.0186158620515785,NA,-0.0186819410117267,0.000499691742701173,9,-341.175075321429,700.387180060674,19.3826026591515,2.74745641104364e-05,0.999999974240036,TRUE
0.167848209636233,-0.00414322021221297,0.174700062751249,-0.00369355097831987,0.136504480297533,-0.00400405763825368,NA,NA,9,-348.226037628634,714.489104675083,33.4845272735612,2.38087606381862e-08,0.999999998048796,FALSE
-1.02935520356364,NA,0.166034448366225,-0.00378803336741705,0.135780487733185,-0.00399009918183443,NA,NA,8,-351.746778077346,719.523173596074,38.5185961945518,1.92133286649624e-09,0.999999999970129,FALSE
1.68240726998228,-0.0040891987012247,0.174543765955045,-0.00368988468883286,-0.0204366132575132,NA,NA,NA,8,-355.993833841685,728.017285124752,47.0127077232302,2.74871510554294e-11,0.999999999997616,FALSE
0.495630402696129,NA,0.165972166081826,-0.00378236620163547,-0.020611630054576,NA,NA,NA,7,-359.442145653313,732.907322357417,51.9027449558952,2.38380999228491e-12,1,FALSE
1.10428130759785,-0.00544578108532882,0.0720584275062933,NA,0.14676994638822,-0.00420230707487981,-0.0079046137443443,NA,9,-369.93570732837,757.908444074555,76.9038666730331,8.8786520046178e-18,1,FALSE
1.19352439823234,-0.00553669077816093,0.072202501149024,NA,0.147234221570163,-0.00422592353564839,-0.0197775839289286,0.000545634251656889,10,-368.954635971471,757.954539432655,76.9499620311326,8.67635982013786e-18,1,TRUE
1.36579007831323,-0.00402629913626002,0.174396678401575,-0.00367656950056175,NA,NA,-0.00977387052377906,NA,8,-374.050981982686,764.131581406754,83.1270040052315,3.95375662434156e-19,1,FALSE
1.36914264334638,-0.00402951763584649,0.17440547840184,-0.00367667386418692,NA,NA,-0.010233699785352,2.10368877395855e-05,9,-374.049543854153,766.136117126121,85.1315397245991,1.45121090005008e-19,1,TRUE
-0.474204030152004,NA,0.0591136574639624,NA,0.145594932107774,-0.00417696213397976,-0.00806147935539782,NA,8,-375.473019876914,766.97565719521,85.9710797936879,9.53732807141642e-20,1,FALSE
-0.417079379270032,NA,0.0590461918652567,NA,0.145996556118465,-0.00419796069146693,-0.0188381996290356,0.000495151419544155,9,-374.665847497301,767.368724412417,86.3641470108952,7.83561809186709e-20,1,TRUE
0.195675260304763,NA,0.165938475209755,-0.00376729481625436,NA,NA,-0.00992034505858157,NA,7,-377.389939805038,768.802910660868,87.7983332593457,3.82510775082149e-20,1,FALSE
0.193652751278544,NA,0.165936918558879,-0.00376715423464155,NA,NA,-0.00953555659955607,-1.75992971227281e-05,8,-377.388934398041,770.807486237464,89.8029088359418,1.40396285504511e-20,1,FALSE
2.68934542471118,-0.00537450494620712,0.0719031215428295,NA,-0.0179929591082044,NA,-0.00773813243446209,NA,8,-378.704159840983,773.437937123349,92.4333597218266,3.76843011186847e-21,1,FALSE
2.78230901986357,-0.00545957330957799,0.0720354409641315,NA,-0.0184312768904162,NA,-0.0190092502077211,0.000518015021926119,9,-377.823853150499,773.684735718814,92.680158317292,3.33095550426779e-21,1,TRUE
1.12226247318976,NA,0.0591061315562245,NA,-0.0181720018138103,NA,-0.00789500230671387,NA,7,-384.116951776057,782.256934602906,101.252357201384,4.58289064848209e-23,1,FALSE
1.18391633688136,NA,0.0590405231010388,NA,-0.0185708242218331,NA,-0.0180873022337566,0.000468334413357989,8,-383.398017181897,782.825651805175,101.821074403653,3.44861031917683e-23,1,TRUE
1.24605790405038,-0.00577400353288511,0.0719618278362916,NA,0.137014017794543,-0.00401581620238706,NA,NA,8,-388.204833250344,792.439283942069,111.434706540547,2.81884002422741e-25,1,FALSE
-0.426060582276234,NA,0.058177585149073,NA,0.135570759456522,-0.00398524047479959,NA,NA,7,-394.453640548258,802.930312147307,121.925734745785,1.48584189574411e-27,1,FALSE
2.75939831514547,-0.00569974491950545,0.0718231729643965,NA,-0.020387529540512,NA,NA,NA,7,-396.149012494136,806.321056039063,125.316478637541,2.72697978761215e-28,1,FALSE
1.09750917982556,NA,0.058196585487213,NA,-0.0206296636611883,NA,NA,NA,6,-402.258638598314,816.53454693347,135.529969531948,1.65139342359195e-30,1,FALSE
1.40162880379996,-0.00447574827462611,0.174935501753196,-0.00368962040067789,NA,NA,NA,NA,7,-401.903058740427,817.829148531645,136.824571130123,8.64433094993348e-31,1,FALSE
0.0995956794834045,NA,0.165490885920468,-0.00378977087646272,NA,NA,NA,NA,6,-406.058299183549,824.13386810394,143.129290702418,3.6955486633321e-32,1,FALSE
2.45177158340144,-0.00567107049397885,0.0722030451303054,NA,NA,NA,-0.00982572897116732,NA,7,-413.954646758197,841.932324567185,160.927747165663,5.04421060993075e-36,1,FALSE
2.4530301779755,-0.00567238821913784,0.0722049202918887,NA,NA,NA,-0.00998962404975278,7.49866486553069e-06,8,-413.954461087091,843.938539615564,162.933962214042,1.84990381822105e-36,1,TRUE
0.796157816163676,NA,0.0586116123977017,NA,NA,NA,-0.0100158167856992,NA,6,-420.003364716686,852.023999170213,171.019421768691,3.24648884272317e-38,1,FALSE
0.790516543956899,NA,0.058619532927739,NA,NA,NA,-0.00895612467382733,-4.84709658486996e-05,7,-419.995614785512,854.014260621815,173.009683220293,1.20014613728504e-38,1,FALSE
2.49935513651779,-0.00614133552116234,0.0721357016574227,NA,NA,NA,NA,NA,6,-442.557939065864,897.13314786857,216.128570467048,5.20099855527815e-48,1,FALSE
-3.18679049682885,0.0108653238044555,NA,NA,0.147768239512356,-0.00423940824483845,-0.00803034611415385,NA,8,-441.587102347377,899.203822136137,218.199244734615,1.84690913355278e-48,1,FALSE
-3.11829505569231,0.0108155785389281,NA,NA,0.148152782507103,-0.00425920060246784,-0.0180762534043376,0.000461663065020186,9,-440.897756208353,899.832541834521,218.827964432999,1.34871684334133e-48,1,TRUE
0.705632586312859,NA,0.0573220541729084,NA,NA,NA,NA,NA,5,-449.691790321154,909.395913633059,228.391336231537,1.13047504790324e-50,1,FALSE
-1.5850850731248,0.0109217657036504,NA,NA,-0.0184479450340146,NA,-0.00786345970294715,NA,7,-450.348157469212,914.719345989216,233.714768587694,7.89391294091411e-52,1,FALSE
-1.51372852881524,0.010875443193436,NA,NA,-0.0188159089247228,NA,-0.0173058669153173,0.000433961448702028,8,-449.741556763114,915.512730967611,234.508153566088,5.3089785828346e-52,1,TRUE
-3.04535313585924,0.0105331617529473,NA,NA,0.137931274790045,-0.00405180949822467,NA,NA,7,-460.096078509812,934.215188070416,253.210610668894,4.61130676536146e-56,1,FALSE
-1.51609661436389,0.0105942771421692,NA,NA,-0.0208801855339737,NA,NA,NA,6,-468.038112039327,948.093493815496,267.088916413973,4.46877216069714e-59,1,FALSE
0.377806673690935,NA,NA,NA,0.153376917858728,-0.00438646329873685,-0.0205559254473001,0.000598753761048619,8,-481.191387052113,978.412391545608,297.407814144086,1.16552937085274e-65,1,TRUE
0.31017662261502,NA,NA,NA,0.152873615581278,-0.00436060840021209,-0.00752419144937471,NA,7,-482.361486042939,978.746003136669,297.741425735147,9.86462057356858e-66,1,FALSE
-1.85505967630817,0.0107127213547106,NA,NA,NA,NA,-0.0100071029592071,NA,6,-486.710763055144,985.438795847129,304.434218445607,3.47343290468e-67,1,FALSE
-1.86839510158496,0.010722791801687,NA,NA,NA,NA,-0.00808150443547543,-8.80984932693911e-05,7,-486.685617336681,987.394265724154,306.389688322632,1.30657404162198e-67,1,FALSE
2.05037953104991,NA,NA,NA,-0.0185779430909126,NA,-0.0197584366244471,0.000570328843491807,7,-490.649564428852,995.322159908495,314.317582506973,2.48092523672772e-69,1,TRUE
1.97654501660687,NA,NA,NA,-0.0180918067103599,NA,-0.00734637245969858,NA,6,-491.706796081497,995.430861899835,314.426284498313,2.34968334966936e-69,1,FALSE
0.341945370906142,NA,NA,NA,0.143532871899677,-0.00418203948449239,NA,NA,6,-498.745747917526,1009.50876557189,328.504188170373,2.06077889809317e-72,1,FALSE
