"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
-3.2272332552214,0.288415188325322,-0.0433914718882086,0.00134975772727426,NA,NA,8.83509474679214e-07,8,53.1470382136304,-90.2161543493387,0,0.251104892075993,0.251104892075993
-6.60407477279724,0.288340019723537,-0.0433855457536372,0.00134969713894181,NA,0.00345513494978541,NA,8,53.0870607327415,-90.096199387561,0.119954961777694,0.236487006983905,0.487591899059898
100.693746269819,0.290450654749238,-0.0435636897528319,0.0013511758497076,NA,-0.106118049832629,2.79652108155743e-05,9,54.0563739493982,-90.0152925658241,0.200861783514597,0.227111220762585,0.714703119822482
-3.23728767106633,0.294593227859489,-0.0440700661720656,0.0012911809769367,2.74622789821789e-07,NA,8.83215262939716e-07,9,53.1533538671829,-88.2092524013934,2.00690194794527,0.0920580885037398,0.806761208326222
-6.61297679745075,0.294501609581278,-0.0440623396178642,0.0012912706126951,2.73922612594016e-07,0.00345398551825498,NA,9,53.0933446938352,-88.089234054698,2.12692029464063,0.0866962474839135,0.893457455810135
100.803414358533,0.297479730120552,-0.0443357196309572,0.0012845340096771,3.12446581016583e-07,-0.106241723146847,2.79964406288266e-05,10,54.0645486774529,-88.0099207568559,2.20623359248275,0.0833254439667147,0.97678289977685
-2.17368760468303,-0.138382502119449,NA,0.00134911194753881,NA,NA,8.79262805476072e-07,7,48.183926410029,-82.3072795372024,7.90887481213622,0.00481354270676665,0.981596442483617
-5.53476263963038,-0.13839939193377,NA,0.0013490503932711,NA,0.0034386922989572,NA,7,48.1252293293519,-82.1898853758482,8.02626897349046,0.00453913407648191,0.986135576560099
98.9363724844431,-0.138047446853447,NA,0.00135051038879662,NA,-0.103243540818666,2.72273629662219e-05,8,49.0534939214822,-82.0290657650423,8.18708858429636,0.00418843207059696,0.990324008630696
-2.23466399191008,-0.1336618642107,NA,0.0019060949482257,-2.61088783826994e-06,NA,8.82672791757911e-07,8,48.8598995186185,-81.6418769593149,8.57427739002378,0.00345123470851236,0.993775243339208
-5.6088977604518,-0.133678369478921,NA,0.00190607840506504,-2.61109235263825e-06,0.00345208937876846,NA,8,48.8013232976782,-81.5247245174343,8.69142983190432,0.00325488138000663,0.997030124719215
98.2915052209148,-0.133365314953449,NA,0.00190323368976035,-2.59095587920354e-06,-0.102646863288912,2.70784755266902e-05,9,49.7191549309682,-81.340854528964,8.87529982037461,0.00296898706286438,0.999999111782079
0.184252430379799,0.285903589897414,-0.0433638212383577,0.0013440685887356,NA,NA,NA,7,39.2480027685588,-64.4354322542619,25.7807220950767,6.33348142419248e-07,0.999999745130221
0.164405172585492,0.296858237444095,-0.0445669468037597,0.00124040733029387,4.86089556209811e-07,NA,NA,8,39.2680612640515,-62.458200450181,27.7579538991577,2.35663362575138e-07,0.999999980793584
