"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
584.769340824963,0.337445024778159,-0.0478487408075102,0.000698614006338491,NA,-0.595892865189262,0.000151786507002002,9,195.186900436058,-372.241155330481,0,0.539968353082628,0.539968353082628
582.505788974604,0.261485235861732,-0.0397667105344076,0.00139424927197147,-3.40617711061859e-06,-0.593438858263043,0.000151161838007385,10,195.8862225874,-371.610203286895,0.63095204358541,0.393875358650242,0.93384371173287
580.672532346758,-0.126767830449244,NA,0.00198916494758624,-6.32753945848964e-06,-0.590651756399281,0.000150454471741131,9,192.945830301574,-367.759015061513,4.48214026896767,0.0574227403350731,0.991266452067943
584.968014771075,-0.133398903294672,NA,0.000696142340051238,NA,-0.594940717383054,0.000151547282406637,8,190.048457520559,-363.990876749512,8.25027858096848,0.00872655994141232,0.999993012009356
553.236745009316,0.307238278916993,-0.0472291419901263,NA,NA,-0.563271206628558,0.000143402835911853,8,182.351690704108,-348.597343116611,23.6438122138699,3.96442055521042e-06,0.999996976429911
8.60236642125078,0.336865823759183,-0.0480931787299318,0.000649034963718342,NA,-0.00437551180554501,NA,8,180.787122378414,-345.468206465222,26.7729488652586,8.29270714879126e-07,0.999997805700626
4.30869784910159,0.336853435992071,-0.0480921200119081,0.000648815819074267,NA,NA,-1.11440037784443e-06,8,180.602424920654,-345.098811549703,27.1423437807772,6.89418990426611e-07,0.999998495119616
8.71383378499417,0.256003627746611,-0.0394903200742094,0.00138567808739208,-3.60697888662926e-06,-0.00435287644660168,NA,9,181.58352105754,-345.034396573444,27.2067587570364,6.67568303169128e-07,0.999999162687919
4.44243418869555,0.25593098541308,-0.0394828641313103,0.00138596902433499,-3.60948501523015e-06,NA,-1.10861925150537e-06,9,181.400074195804,-344.667502849972,27.5736524805088,5.55681256478649e-07,0.999999718369176
9.54915691881543,-0.12954542552323,NA,0.00197638304536361,-6.5114284367713e-06,-0.00431721481155957,NA,8,178.651929497272,-341.197820702938,31.0433346275423,9.80378645131951e-08,0.99999981640704
5.31245686233725,-0.129544853906481,NA,0.00197656404656959,-6.5134153957221e-06,NA,-1.09950455188186e-06,8,178.469197948744,-340.832357605883,31.4087977245973,8.16647316981622e-08,0.999999898071772
553.572109904901,-0.15742471115695,NA,NA,NA,-0.562475261321589,0.00014320369655205,7,177.437053773855,-340.791694008344,31.4494613221368,8.00211063565819e-08,0.999999978092878
9.70318872694904,-0.13639669955335,NA,0.000645370681790005,NA,-0.00434959184452373,NA,7,175.530795136321,-336.979176733275,35.2619785972056,1.18939728878421e-08,0.999999989986851
5.43479264431887,-0.136397989554908,NA,0.000645147124775596,NA,NA,-1.10776368685042e-06,7,175.345540703941,-336.608667868514,35.6324874619668,9.88261704141947e-09,0.999999999869468
0.0922649358404662,0.336326313383676,-0.04788211132227,0.000654918939755694,NA,NA,NA,7,169.77220101532,-325.461988491272,46.7791668392083,3.75319642452651e-11,0.999999999907
0.255191968347455,0.251664232369692,-0.0388765574319535,0.00142367358453792,-3.76501644663374e-06,NA,NA,8,170.65009484786,-325.194151404114,47.0470039263665,3.28277569566383e-11,0.999999999939828
8.87461773204756,0.308215222335244,-0.0474536163640138,NA,NA,-0.00442187588253547,NA,7,169.519400627657,-324.956387715948,47.2847676145329,2.91481825343928e-11,0.999999999968976
4.53737623045693,0.3082113426946,-0.047452703808738,NA,NA,NA,-1.12673452997811e-06,7,169.340726440547,-324.599039341727,47.6421159887532,2.43789090426955e-11,0.999999999993355
1.14558158745088,-0.127857811296722,NA,0.00200531671293412,-6.62551721342943e-06,NA,NA,7,167.78340973625,-321.484405933133,50.7567493973474,5.13665284929431e-12,0.999999999998492
1.23810880161564,-0.134803375663275,NA,0.000651275765095105,NA,NA,NA,6,164.511114471774,-316.960464237666,55.2806910928143,5.34956856698814e-13,0.999999999999027
