"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.181515321168079,0.0692920357723424,-0.000430730828801551,0.0159327939992828,0.000614642172608367,0.0405970559056808,-0.000759397413040314,10,-22367.5373059537,44755.0784275097,0,0.697672943718201,0.697672943718201,FALSE
0.187825702181411,0.0693038572503637,-0.000430385362285542,0.0198027288374534,NA,0.0391232467400611,-0.000714968295449313,9,-22369.8016079601,44757.6063377226,2.52791021289158,0.197116578845254,0.894789522563455,FALSE
0.356336139504079,0.0692732151895241,-0.000430850998390925,0.0161720570991875,0.000563340790201158,0.0174687995233757,NA,9,-22370.7674436655,44759.5380091333,4.45958162357419,0.0750353712598068,0.969824893823262,FALSE
0.352727818098272,0.0692851095798701,-0.000430526203117195,0.0197234981870095,NA,0.0173576570396335,NA,8,-22372.6786982008,44761.3598938002,6.28146629053663,0.0301751061767383,1,FALSE
0.637936280121384,0.0692122280697511,-0.000429235656837403,0.0157006328839437,NA,NA,NA,7,-22723.1967043139,45460.3953510152,705.316923505474,4.85319727790392e-154,1,FALSE
0.63696102256899,0.0692144594618122,-0.000429179032980142,0.0163423453171309,-0.000101055881714463,NA,NA,8,-22723.1355756693,45462.2736487372,707.195221227485,1.8974082182768e-154,1,FALSE
0.465007199532685,0.0691653268362104,-0.000424721265241444,NA,NA,0.0138122605818636,NA,7,-22724.3918042165,45462.7855508203,707.707123310618,1.4689352487073e-154,1,FALSE
0.382009691158854,0.0691743459105603,-0.000424635335448253,NA,NA,0.0247900503323626,-0.000360840826981625,8,-22723.6679391912,45463.3383757809,708.259948271218,1.11418738602614e-154,1,FALSE
1.34276494333239,0.020752692374887,NA,0.0162547223062367,0.000508297694680689,0.0409389190567876,-0.000776508118809036,9,-22811.2725426514,45640.5482071051,885.469779595347,3.68410751449157e-193,1,FALSE
1.34725941737066,0.0207939926898863,NA,0.0194532656633768,NA,0.039721269214804,-0.000739816271709216,8,-22812.8341253589,45641.6707481163,886.592320606585,2.10172365575301e-193,1,FALSE
1.52175857640672,0.020720526496361,NA,0.0165015730683764,0.00045592168564972,0.017291890694154,NA,8,-22814.6772614074,45645.3570202134,890.278592703697,3.32745198342958e-194,1,FALSE
1.51817026781165,0.0207594286324046,NA,0.0193740457018433,NA,0.0172014961004408,NA,7,-22815.9396230034,45645.8811883942,890.802760884479,2.56029567678974e-194,1,FALSE
0.682805473425299,0.0691179316687427,-0.000424519562250358,NA,NA,NA,NA,6,-22953.2719394134,45918.545335592,1163.46690808231,1.58497659126486e-253,1,FALSE
1.61603596431402,0.0212449159571128,NA,NA,NA,0.0136759024278378,NA,6,-23157.3360800348,46326.6736168349,1571.59518932522,0,1,FALSE
1.52274220803684,0.021265256948875,NA,NA,NA,0.0259870103110984,-0.000404701039778455,7,-23156.4183523207,46326.8386470288,1571.76021951905,0,1,FALSE
1.79858927248018,0.0208150205455434,NA,0.0153250288272572,NA,NA,NA,6,-23163.1011809049,46338.2038185751,1583.12539106543,0,1,FALSE
1.79629997820763,0.0208324764188091,NA,0.0166335569704678,-0.000206156256231886,NA,NA,7,-23162.8446306703,46339.6912037281,1584.61277621835,0,1,FALSE
1.83146810341439,0.0212159934458807,NA,NA,NA,NA,NA,5,-23383.8948465036,46777.7907335357,2022.71230602601,0,1,FALSE
2.48980912749067,NA,NA,0.014234831148939,0.000989756867100457,0.0326693852849835,-0.00050018706458966,8,-23544.3493426163,47104.7011826312,2349.62275512145,0,1,FALSE
2.60398964040572,NA,NA,0.0143958436005657,0.000955851252948737,0.0174384950790159,NA,7,-23545.7677514383,47105.5374452641,2350.45901775438,0,1,FALSE
2.50296190784305,NA,NA,0.0204615285318712,NA,0.0302805861469409,-0.000428202904552478,7,-23550.2985386426,47114.5990196726,2359.52059216293,0,1,FALSE
2.60080638930015,NA,NA,0.020416567939459,NA,0.0172474568205696,NA,6,-23551.3432495034,47114.6879557721,2359.6095282624,0,1,FALSE
2.88516920186701,NA,NA,0.0163234440048286,NA,NA,NA,5,-23901.8491525885,47813.6993457057,3058.62091819598,0,1,FALSE
2.88710018506003,NA,NA,0.0144733065973002,0.000291547424863886,NA,NA,6,-23901.3333979381,47814.6682526415,3059.58982513176,0,1,FALSE
2.73183874298062,NA,NA,NA,NA,0.0134834465086336,NA,5,-23931.9545844971,47873.9102095229,3118.83178201317,0,1,FALSE
2.71417148644432,NA,NA,NA,NA,0.0158422584278152,-7.75486861727921e-05,6,-23931.9207285358,47875.8429138368,3120.76448632713,0,1,FALSE
2.94283501005334,NA,NA,NA,NA,NA,NA,4,-24153.5070548575,48315.0148033887,3559.936375879,0,1,FALSE
