"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-3.84801417454067,0.234743384943671,-0.00262574515696493,NA,NA,0.0401209740420636,NA,-0.00281966374211576,8,-3564.69764600086,7145.43373300545,35.0917288763576,1.38315695118406e-08,0.999999986863217,FALSE
-9.34877967923754,0.230073909381768,-0.00260278248352509,NA,NA,0.0408210635403234,NA,NA,7,-3565.75410767062,7145.53810592038,35.1961017912863,1.31282601210155e-08,0.999999999991477,FALSE
-2.67036674597156,0.234176622563121,-0.00261344680240045,NA,NA,NA,NA,-0.00321121232521904,7,-3573.61665063195,7161.26319184304,50.9211877139451,5.05298665580027e-12,0.99999999999653,FALSE
-8.92689207726873,0.228845360636602,-0.00258712331510083,NA,NA,NA,NA,NA,6,-3574.99626975589,7162.01495146481,51.6729473357218,3.46980943495719e-12,1,FALSE
-108.73412998985,0.0842836763841714,NA,8.33018770284685,-0.166813561493277,-0.568311680920453,0.0295654506625053,NA,9,-3765.94350473416,7549.93507355376,439.593069424672,2.01614332533012e-96,1,TRUE
-112.274211037867,0.0829931738898288,NA,8.41852384893615,-0.168586369154151,-0.564150958861049,0.029351654769737,0.00123694908258966,10,-3765.8323832237,7551.72352713116,441.381523002074,8.24448709349285e-97,1,TRUE
-0.947074220366073,0.0839089882683993,NA,-0.126704390286355,NA,-0.697882217282673,0.0362946082790525,NA,8,-3769.44510703883,7554.9286550814,444.586650952309,1.66027088164739e-97,1,TRUE
-138.67369910657,0.0846298323495057,NA,10.4566950458716,-0.208589537216958,0.0173527130863651,NA,NA,8,-3769.79747447732,7555.63338995838,445.291385829287,1.16720655274443e-97,1,FALSE
-147.269628296003,0.0847113593810362,NA,11.1711367708189,-0.223128449992416,NA,NA,NA,7,-3771.20627445845,7556.44243949602,446.100435366933,7.7886975941708e-98,1,FALSE
-2.55642674777095,0.0830404702136224,NA,-0.127738671423894,NA,-0.696018173690679,0.0361993399709562,0.000831330203581225,9,-3769.39493127642,7556.83792663829,446.4959225092,6.39125139270354e-98,1,TRUE
-142.86782001576,0.0829991846897016,NA,10.548216823309,-0.210434894251626,0.017256678561848,NA,0.00156450923105543,9,-3769.61994049554,7557.28794507653,446.945940947438,5.10347084552096e-98,1,FALSE
-151.606450120246,0.0829993456232566,NA,11.262528348476,-0.224970647970273,NA,NA,0.00163766536901739,8,-3771.01108546746,7558.06061193867,447.718607809575,3.46803251686311e-98,1,FALSE
-4.78195204134557,0.0842342241600851,NA,-0.115503306065459,NA,0.0222928222977435,NA,NA,7,-3775.59283077008,7565.21555211929,454.873547990194,9.69187136723823e-100,1,FALSE
-6.95602119678542,0.0830574098874777,NA,-0.11695586456288,NA,0.0222548430228404,NA,0.00113014907092344,8,-3775.50049665911,7567.03943432196,456.697430192869,3.89364769664315e-100,1,FALSE
-3.81643528788003,0.084305014757335,NA,-0.144938897468637,NA,NA,NA,NA,6,-3777.95842435051,7567.93926065406,457.597256524971,2.48291497582904e-100,1,FALSE
-4.71034612515967,0.0829480140941615,NA,NA,NA,-0.598636849792254,0.0321628834152613,NA,7,-3777.37271341815,7568.77531741543,458.433313286338,1.63461104443899e-100,1,TRUE
-6.10778347052182,0.0830612140648118,NA,-0.146422149891279,NA,NA,NA,0.00119034561702198,7,-3777.85561772104,7569.74112602121,459.399121892117,1.00853681237113e-100,1,FALSE
-4.30122189111469,0.0831658156070327,NA,NA,NA,-0.599298733312046,0.0321947709660079,-0.000207381556572164,8,-3777.36957768816,7570.77759638005,460.435592250962,6.00654971745716e-101,1,TRUE
-7.84555131262384,0.0833201923666291,NA,NA,NA,0.0381881945173361,NA,NA,6,-3782.23368847241,7576.48978889786,466.14778476877,3.45333119001454e-102,1,FALSE
-8.10946292094555,0.0831789462415348,NA,NA,NA,0.0382078186977264,NA,0.000134793557211551,7,-3782.23236711757,7578.49462481428,468.152620685184,1.26734146191604e-102,1,FALSE
-7.45868315250704,0.0829788423487216,NA,NA,NA,NA,NA,NA,5,-3790.6778212647,7591.37164679721,481.029642668118,2.02620717110262e-105,1,FALSE
-6.9388494789927,0.0832590276692116,NA,NA,NA,NA,NA,-0.000265722867630558,6,-3790.67265449618,7593.36772094541,483.025716816314,7.46864563677238e-106,1,FALSE
-202.089568950542,NA,NA,8.55287386203679,-0.171339781628369,-0.555057052298519,0.029007425107163,0.0467185635268532,9,-3873.90724790046,7765.86255988636,655.520555757271,2.60893644517365e-143,1,TRUE
-232.151723699905,NA,NA,10.6442452358312,-0.212436110520095,0.019510713494333,NA,0.0470412749333483,8,-3877.46848290519,7770.97540681413,660.633402685036,2.02405773279722e-144,1,FALSE
-90.6491109345289,NA,NA,-0.133011239339584,NA,-0.689178494647006,0.0359721868311093,0.0463427682790247,8,-3877.47263214246,7770.98370528866,660.641701159568,2.01567683621256e-144,1,TRUE
-241.95252049378,NA,NA,11.4445012001592,-0.228725269205867,NA,NA,0.0471309288620586,7,-3879.17872059815,7772.38733177542,662.045327646329,9.99142162634168e-145,1,FALSE
-95.0324533434204,NA,NA,-0.122439838764673,NA,0.0245516029538689,NA,0.0466477263344185,7,-3883.27369868691,7780.57728795295,670.235283823858,1.66418230003071e-146,1,FALSE
-94.1219102924886,NA,NA,-0.154944807995111,NA,NA,NA,0.0467268014607132,6,-3886.029035085,7784.08048212305,673.738477993956,2.88730026063769e-147,1,FALSE
-92.583776982607,NA,NA,NA,NA,-0.589222059607276,0.031843378799006,0.0453241783017177,7,-3885.81658224066,7785.66305506044,675.321050931349,1.30870150876709e-147,1,TRUE
-96.359085617743,NA,NA,NA,NA,0.0413076305059697,NA,0.0456672718687265,6,-3890.39283225114,7792.80807645533,682.466072326234,3.67552110355786e-149,1,FALSE
-95.2172824229515,NA,NA,NA,NA,NA,NA,0.0452976997647939,5,-3899.88236828927,7809.78074084635,699.438736717259,7.58143955069877e-153,1,FALSE
-60.354240515179,NA,NA,4.62004071062827,-0.092632758456353,-0.564555790539238,0.0298666282679681,NA,8,-4055.08219272966,8126.20282646307,1015.86082233397,1.47764057737014e-221,1,TRUE
-0.508424244386729,NA,NA,-0.0757986635514166,NA,-0.637619791254282,0.0336570397777009,NA,7,-4056.14960742534,8126.32910542982,1015.98710130073,1.38722746791309e-221,1,TRUE
-2.76757364545993,NA,NA,NA,NA,-0.579457374708509,0.0312304744026424,NA,6,-4058.98802710444,8129.99846616191,1019.65646203282,2.21491018638964e-222,1,TRUE
-91.8655633444804,NA,NA,6.86870136058682,-0.13681570549333,0.0271613669121921,NA,NA,7,-4059.111271906,8132.25243439113,1021.91043026204,7.17650742140111e-223,1,FALSE
-4.06732244464383,NA,NA,-0.0651241150215837,NA,0.030354603426842,NA,NA,6,-4061.58580331806,8135.19401858915,1024.85201446006,1.64875545587993e-223,1,FALSE
-5.80551578473835,NA,NA,NA,NA,0.0390374887939861,NA,NA,5,-4063.69983099157,8137.41566625093,1027.07366212184,5.42914680933449e-224,1,FALSE
-105.627412088393,NA,NA,8.0116077191811,-0.160060519971985,NA,NA,NA,6,-4062.70120729186,8137.42482653676,1027.08282240766,5.40433739975903e-224,1,FALSE
-2.75033387378434,NA,NA,-0.105195177584296,NA,NA,NA,NA,5,-4066.14823004712,8142.31246436205,1031.97046023296,4.69251193869684e-225,1,FALSE
-5.41923517131431,NA,NA,NA,NA,NA,NA,NA,4,-4072.80781576493,8153.62629819653,1043.28429406744,1.639221284315e-227,1,FALSE
