"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
19.499169613965,0.0623503243637364,NA,-0.434179040957255,NA,-1.43015832353248,0.0806507821147405,-0.00451775717732623,9,-6924.21558076368,13866.4567624376,462.324823203473,4.04986103897157e-101,1,TRUE
10.7593819185908,0.0578879128079426,NA,-0.440021118369342,NA,-1.41709629832441,0.0799571252108939,NA,8,-6928.47431911648,13872.9691160487,468.837176814528,1.5606319831561e-102,1,TRUE
-299.992461668483,0.0625656731348793,NA,23.9539228212262,-0.480364623979778,0.153759806080569,NA,-0.00335800839753145,9,-6932.06825098644,13882.1621028831,478.030163648995,1.57423214338233e-104,1,FALSE
-308.828968016704,0.0592464591453632,NA,24.1380477957286,-0.484078414548605,0.153237170936863,NA,NA,8,-6934.35879027065,13884.738058357,480.606119122864,4.34217329263242e-105,1,FALSE
-350.520248853812,0.142158692665904,-0.00106841367411116,28.5791039958344,-0.576165618307101,NA,NA,-0.00575780874842656,9,-6935.93589326998,13889.8973874502,485.765448216071,3.29134247228473e-106,1,FALSE
-365.948933618653,0.13420395078849,-0.00103989338263213,28.9185800728568,-0.583000615823043,NA,NA,NA,8,-6944.5879711481,13905.1964201119,501.064480877756,1.56758226840019e-109,1,FALSE
9.14261719465344,0.142772990788684,-0.00109272607258451,NA,NA,0.230971715027995,NA,-0.0096852105825093,8,-6947.89483971444,13911.8101572446,507.67821801044,5.74216372927888e-111,1,FALSE
-9.72696276854222,0.129340145579507,-0.00103919445220082,NA,NA,0.230838747674839,NA,NA,7,-6973.27383782101,13960.5636005674,556.431661333241,1.48730441512375e-121,1,FALSE
10.0142473129349,0.0626486838504322,NA,-0.417231654980968,NA,0.163393265665277,NA,-0.00388842543351629,8,-6987.97665979229,13991.9737974003,587.841858166137,2.24782391350455e-128,1,FALSE
2.55388274196957,0.0587874275401322,NA,-0.42240452221402,NA,0.162839546467641,NA,NA,7,-6991.10516912035,13996.2262631661,592.094323931917,2.68133501059866e-129,1,FALSE
21.4497509428022,0.141526499396448,-0.00105785629607014,-0.66919867111164,NA,NA,NA,-0.00618730944217369,8,-7012.84071323182,14041.7019042793,637.569965045213,3.57635877932803e-139,1,FALSE
9.61255999093892,0.132937665033111,-0.00102714691558073,-0.677657497295843,NA,NA,NA,NA,7,-7023.0491076539,14060.1141402332,655.982200999017,3.59149150471232e-143,1,FALSE
11.3791442588562,0.0617745799329792,NA,NA,NA,-1.19931681477822,0.0722458950430161,-0.00669828660647704,8,-7089.57829368786,14195.1770651914,791.045125957286,1.68551776382037e-172,1,TRUE
-1.84251462137133,0.0552589418862926,NA,NA,NA,-1.1727858039209,0.0709164350806148,NA,7,-7099.09097163139,14212.1978681881,808.065928954005,3.39400849057665e-176,1,TRUE
-367.659534869732,0.0610118502996356,NA,29.1130963667554,-0.586488717130696,NA,NA,NA,7,-7129.20787029481,14272.431665515,868.299726280835,2.8255957122466e-189,1,FALSE
-362.049550297225,0.0632321379222222,NA,29.0035170213406,-0.584280986101933,NA,NA,-0.00217679662645261,8,-7128.25359344372,14272.5276647031,868.395725469009,2.69317183515725e-189,1,FALSE
3.12017169688072,0.0620735840239384,NA,NA,NA,0.22591344998069,NA,-0.00604951468580025,7,-7138.5529830217,14291.1218909688,886.98995173462,2.46933000064319e-193,1,FALSE
-8.7046392674473,0.0561661043407087,NA,NA,NA,0.226197450015069,NA,NA,6,-7146.24693296881,14304.5058079336,900.373868699497,3.06406864573317e-196,1,FALSE
15.3373511640285,0.0633659794306997,NA,-0.656700053125157,NA,NA,NA,-0.00270792807795871,7,-7205.97069369689,14425.9573123191,1021.82537308499,1.29849237596409e-222,1,FALSE
10.131878673015,0.0605877222696213,NA,-0.65995321158439,NA,NA,NA,NA,6,-7207.48289747449,14426.977736945,1022.84579771087,7.79573399796563e-223,1,FALSE
-301.482458046933,NA,NA,19.063722774208,-0.38412468822022,-1.15026772350627,0.0664532179888979,0.0328533784534079,9,-7224.4775875013,14466.9807759128,1062.84883667871,1.60438085297635e-231,1,TRUE
-51.7028221386226,NA,NA,-0.428019139868527,NA,-1.46822797814027,0.0829381174200539,0.0323264300880887,8,-7256.88909096377,14529.7986597432,1125.66672050911,3.66925009532115e-245,1,TRUE
-384.232827672384,NA,NA,24.9483854500568,-0.499820175034475,0.160675109009782,NA,0.0336265566358611,8,-7264.22902094732,14544.4785197104,1140.34658047621,2.38169543786199e-248,1,FALSE
-61.8386025350258,NA,NA,-0.409471399286586,NA,0.170813278701465,NA,0.0331551087623517,7,-7322.56115343923,14659.1382318038,1255.00629256968,3.01193846878522e-273,1,FALSE
-58.8345169889816,NA,NA,NA,NA,-1.23779711262679,0.0744797472518024,0.0297222954175453,7,-7412.02016179242,14838.0562485102,1433.92430927605,4.23928301461755e-312,1,TRUE
10.4101843115899,0.138605211308375,-0.00103236466995669,NA,NA,NA,NA,-0.00914865113089306,7,-7457.12160216187,14928.2591292491,1524.12719001495,0,1,FALSE
-67.692292800936,NA,NA,NA,NA,0.231617830232054,NA,0.0305685092502394,6,-7462.70733259456,14937.4266071851,1533.29466795101,0,1,FALSE
-452.56208633873,NA,NA,30.4130548799817,-0.612103741388839,NA,NA,0.035420801631252,7,-7473.76833271622,14961.5525903578,1557.42065112366,0,1,FALSE
-7.41671540068417,0.126044238623719,-0.000983698868807549,NA,NA,NA,NA,NA,6,-7479.53803678433,14971.0880155647,1566.95607633055,0,1,FALSE
-226.241609924445,NA,NA,18.2495773536894,-0.367257978172323,-1.21430242477619,0.0701165787064504,NA,8,-7483.54993883055,14983.1203554768,1578.98841624267,0,1,TRUE
11.5844719835571,NA,NA,-0.385743270456551,NA,-1.52428388542882,0.0861867282365691,NA,7,-7513.32495564787,15040.6658362211,1636.53389698696,0,1,TRUE
-315.143198939577,NA,NA,24.7099098581665,-0.4942526212141,0.169131031439187,NA,NA,7,-7529.22768253041,15072.4712899862,1668.33935075204,0,1,FALSE
-57.4704490119517,NA,NA,-0.659318278853522,NA,NA,NA,0.0349971967224212,6,-7555.68598268986,15123.3839073757,1719.25196814161,0,1,FALSE
2.6884440773668,NA,NA,-0.363838898401849,NA,0.179497456811987,NA,NA,6,-7586.88478389433,15185.7815097847,1781.64957055054,0,1,FALSE
5.30417427922378,0.0627076815838699,NA,NA,NA,NA,NA,-0.00603558238418701,6,-7627.69152068833,15267.3949833727,1863.26304413855,0,1,FALSE
-6.48665953593328,0.0566849252731604,NA,NA,NA,NA,NA,NA,5,-7635.3466828122,15280.701894409,1876.56995517491,0,1,FALSE
0.511764294116038,NA,NA,NA,NA,-1.31791751931327,0.0785849636597765,NA,6,-7640.60147448895,15293.2148909739,1889.08295173979,0,1,TRUE
-7.06421103917575,NA,NA,NA,NA,0.232643681454623,NA,NA,5,-7698.87824398956,15407.7650167638,2003.63307752964,0,1,FALSE
-388.05034684218,NA,NA,30.8327177113878,-0.619696736895001,NA,NA,NA,6,-7773.82404112899,15559.660024254,2155.52808501987,0,1,FALSE
11.0481036410696,NA,NA,-0.623462925211574,NA,NA,NA,NA,5,-7858.67100792332,15727.3505446313,2323.21860539715,0,1,FALSE
-66.3883574588299,NA,NA,NA,NA,NA,NA,0.0310636555003031,5,-7963.18797139505,15936.3844715747,2532.25253234061,0,1,FALSE
-4.76440833034373,NA,NA,NA,NA,NA,NA,NA,4,-8223.07386367489,16454.1534123981,3050.02147316397,0,1,FALSE
