"(Intercept)","tmx","I(tmx^2)","wet","I(wet^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
593.36580444057,0.04059877013944,-0.00293270515763741,-0.0797248619535229,0.00262774040019647,-0.604432304384743,0.000154061110737434,10,-1893.52693251211,3807.09363364316,0,0.892326485612423,0.892326485612423
598.151987736141,0.0396293616427648,-0.00275728248205705,NA,NA,-0.609994323155602,0.000155497866412399,8,-1898.0319145881,3812.08985013753,4.99621649436995,0.0733853139875815,0.965711799600005
597.772630360986,0.0396237122651272,-0.00274676118067628,0.000245725277414517,NA,-0.609609571914482,0.000155399297530785,9,-1898.02362126464,3814.07977460952,6.98614096636084,0.0271332957089913,0.992845095308996
583.403587657898,0.0223771470851394,NA,-0.0723108423736167,0.00240519081057478,-0.594170736832395,0.000151408270402355,9,-1899.55368440848,3817.1399008972,10.0462672540416,0.00587495531387601,0.998720050622872
589.220900797004,0.0223345394911218,NA,NA,NA,-0.60072843214116,0.000153100249257923,7,-1903.43112595349,3820.882486776,13.7888531328381,0.000904299665128719,0.999624350288001
588.03203565589,0.0225431278078605,NA,0.000849515771843236,NA,-0.599525445622343,0.000152792369055386,8,-1903.33131150271,3822.68864396675,15.5950103235864,0.000366530668806699,0.999990880956808
4.9546855884606,0.0405129979035979,-0.00283533440141521,-0.0811933114544393,0.00268369751259232,-0.00217520482572383,NA,9,-1906.86745130593,3831.76743469211,24.6738010489462,3.91449697807191e-06,0.999994795453786
2.79210633671146,0.0405181748300653,-0.0028361820547938,-0.0811753376289468,0.00268311874635584,NA,-5.4667505911003e-07,9,-1906.95986692005,3831.95226592035,24.8586322771916,3.56894923758753e-06,0.999998364403023
0.697453147580852,0.0408179293400878,-0.00290058121054034,-0.0799210781345288,0.00264109177271574,NA,NA,8,-1909.48099445422,3834.98800986976,27.8943762266044,7.82234467005326e-07,0.99999914663749
4.24017411850597,0.0395265026957815,-0.00266519652394278,NA,NA,-0.00211845072143008,NA,7,-1911.59376403535,3837.20776293973,30.1141292965649,2.57824208569482e-07,0.999999404461699
2.13280706058518,0.0395319428579986,-0.00266611786588106,NA,NA,NA,-5.32058484668943e-07,7,-1911.68432635298,3837.38888757497,30.2952539318094,2.35501120859368e-07,0.99999963996282
4.23441357043863,0.0395156672245697,-0.00264468141107643,0.000481190438822402,NA,-0.00211952351058309,NA,8,-1911.56192029731,3839.14986155594,32.0562279127826,9.76342820684529e-08,0.999999737597102
2.12603489126131,0.0395210939295497,-0.00264558692516703,0.000481516999274152,NA,NA,-5.32343847452188e-07,8,-1911.65243777573,3839.3308965128,32.2372628696376,8.91848519537859e-08,0.999999826781954
0.103083357173217,0.039837385551431,-0.00273056233283873,NA,NA,NA,NA,6,-1914.06638687088,3840.14794715217,33.0543135090111,5.92748964099502e-08,0.99999988605685
5.1209484711334,0.0228921217398765,NA,-0.0740091243423591,0.00246792322356955,-0.00228164013108027,NA,8,-1912.50706055246,3841.04014206625,33.9465084230887,3.79431287671162e-08,0.999999923999979
2.85506417827337,0.0228921543694526,NA,-0.0739894724079722,0.00246729661496526,NA,-5.74084020682288e-07,8,-1912.60296720846,3841.23195537824,34.1383217350794,3.44731848569345e-08,0.999999958473164
0.0956185622047426,0.0398273662111879,-0.00271111479179056,0.000457186225720166,NA,NA,NA,7,-1914.03758922126,3842.09541331153,35.0017796683705,2.23863814872236e-08,0.999999980859545
0.654275874849367,0.022786132854339,NA,-0.0724842962348646,0.00241745767986869,NA,NA,7,-1915.40180720594,3844.8238492809,37.7302156377436,5.721521805766e-09,0.999999986581067
4.4611529080039,0.0228059839422333,NA,NA,NA,-0.00222298402894708,NA,6,-1916.64393099809,3845.30303540658,38.2094017634217,4.50254033834276e-09,0.999999991083607
2.25229635722752,0.0228057514360961,NA,NA,NA,NA,-5.58965706773229e-07,6,-1916.73809274008,3845.49135889056,38.3977252473987,4.09792199663e-09,0.999999995181529
4.44470043162768,0.023065655981281,NA,0.00106030583835242,NA,-0.00222356825344853,NA,7,-1916.48823808135,3846.99671103172,39.9030773885634,1.93054808517194e-09,0.999999997112078
2.23533980600454,0.0230655598466828,NA,0.00106086028393488,NA,NA,-5.59134935408159e-07,7,-1916.58222991024,3847.18469468949,40.0910610463279,1.75735900313756e-09,0.999999998869437
0.120356138502804,0.0227013472971034,NA,NA,NA,NA,NA,5,-1919.38413755118,3848.77911129525,41.6854776520913,7.91839794573374e-10,0.999999999661276
0.102928941480111,0.0229586168267375,NA,0.00105010691223785,NA,NA,NA,6,-1919.2311434651,3850.4774603406,43.3838266974408,3.38723645226972e-10,1
636.756614966169,NA,NA,-0.0844386376559339,0.00266425570991266,-0.648742453464736,0.000165412651289184,8,-1952.67509982983,3921.37622062098,114.282586977823,1.36262179969453e-25,1
642.334376864557,NA,NA,-0.00343294480119482,NA,-0.655135737396009,0.000167064393466221,7,-1957.21179690308,3928.44382867518,121.350195032023,3.97799051760098e-27,1
639.438617695837,NA,NA,NA,NA,-0.65223117676784,0.000166322440024902,6,-1958.88277604346,3929.78072549732,122.68709185416,2.03873269250775e-27,1
4.9842397919791,NA,NA,-0.086578064805613,0.0027384162920775,-0.00210365637986701,NA,7,-1968.28323257554,3950.5867000201,143.493066376944,6.18586338348776e-32,1
2.88893052714552,NA,NA,-0.0865546341027529,0.00273766304963469,NA,-5.27692060762799e-07,7,-1968.38003694906,3950.78030876714,143.686675123982,5.61511582471448e-32,1
0.864762341368989,NA,NA,-0.0850688614875721,0.00268903950994674,NA,NA,6,-1970.76516413382,3953.54550167805,146.451868034891,1.40897960816763e-32,1
4.23171749059421,NA,NA,-0.00331745647725692,NA,-0.00203746449278387,NA,6,-1973.08082845002,3958.17683031044,151.083196667277,1.39067124000099e-33,1
2.20083512654234,NA,NA,-0.00331694852783179,NA,NA,-5.10650631886135e-07,6,-1973.17510241767,3958.36537824575,151.271744602592,1.26555728845153e-33,1
4.17074135250042,NA,NA,NA,NA,-0.00203296164708719,NA,5,-1974.64307903644,3959.29699426576,152.203360622602,7.94298899686042e-34,1
2.14445500753232,NA,NA,NA,NA,NA,-5.09548290900498e-07,5,-1974.73692506311,3959.4846863191,152.391052675935,7.23147933377507e-34,1
0.252739229915094,NA,NA,-0.0033098989586067,NA,NA,NA,5,-1975.40157205094,3960.81398029476,153.720346651599,3.72027145683085e-34,1
0.200669765498504,NA,NA,NA,NA,NA,NA,4,-1976.95923164777,3961.92568611967,154.832052476508,2.13388385499388e-34,1
