"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-10.7776472399844,0.185169734137321,-0.00183807920044828,0.202168020620698,-0.00172715374250454,2.33578883867073,-0.0600247891242523,-0.0140665514217363,11,-2050.73869202928,4123.59983303815,0,0.999950740871159,0.999950740871159,FALSE
14.1832553073858,0.189876214264955,-0.00189613971735919,0.209799180548188,-0.0018141840047872,-0.0822786061892233,NA,-0.0145311569176173,10,-2061.66825598344,4143.43850547638,19.8386724382344,4.92113889042876e-05,0.999999952260064,FALSE
-12.6924765272963,0.060234291112442,NA,0.202955793903901,-0.00173758751337137,2.43041690688649,-0.0623501258345537,-0.01259365298637,10,-2068.61194484273,4157.32588319495,33.7260501568089,4.74744417685651e-08,0.999999999734505,FALSE
13.5882966085697,0.190449133493642,-0.0019050431982618,0.214811633199747,-0.00181904184573663,NA,NA,-0.0151827098221792,9,-2074.81158279603,4167.7065761574,44.1067431192569,2.64436274990227e-10,0.999999999998942,FALSE
13.2737556624185,0.0613541754253693,NA,0.210917221887571,-0.00182854888253739,-0.081136173969189,NA,-0.013070723116431,9,-2080.33258403235,4178.74857863005,55.1487455919014,1.05823143762903e-12,1,FALSE
-25.5773969947428,NA,NA,0.202176977967106,-0.00172967015808726,2.54623133694258,-0.0652119238064565,-0.00564388926637245,9,-2089.25677177854,4196.59695412241,72.9971210842668,1.40881888823132e-16,1,FALSE
12.7182526397659,0.0614588586185122,NA,0.215689329755144,-0.00183129866770109,NA,NA,-0.0137248882759765,8,-2093.10890087891,4202.28449930298,78.6846662648368,8.20012404120751e-18,1,FALSE
1.36147158708335,NA,NA,0.210557750144052,-0.00182542418862251,-0.0805096818938861,NA,-0.00601394315171672,8,-2102.00014033645,4220.06697821806,96.4671451799168,1.12824700207392e-21,1,FALSE
-38.382985676645,0.0172656196620804,-0.000790061161257006,0.20201314056865,-0.00173679814019898,2.76437375260367,-0.0709044387991652,NA,10,-2110.47038743547,4241.04276838045,117.4429353423,3.14462764209555e-26,1,FALSE
0.797952869196073,NA,NA,0.215248385352559,-0.00182757269862906,NA,NA,-0.00665480895418087,7,-2114.53361096191,4243.11907377568,119.519240737534,1.11353850663225e-26,1,FALSE
-37.8147886443559,-0.032301389678894,NA,0.202296969748384,-0.00173963374485025,2.77619033878801,-0.0711663799650284,NA,9,-2113.54910791629,4245.18162639792,121.581793359777,3.97033935386331e-27,1,FALSE
-9.82425837522258,0.0164958444096522,-0.000817864996694619,0.211207618669986,-0.00184220710841593,-0.0918362280893764,NA,NA,9,-2125.453666629,4268.99074382335,145.390910785201,2.68375872932917e-32,1,FALSE
-9.12661344157077,-0.0348285830527705,NA,0.211524444560385,-0.00184545377085175,-0.0905131661570607,NA,NA,8,-2128.63021062555,4273.32711879625,149.727285758108,3.06981079500155e-33,1,FALSE
-40.9643242925249,NA,NA,0.204123461174982,-0.00177378307916391,3.00621574325376,-0.077311955033882,NA,8,-2135.01578159895,4286.09826074306,162.498427704913,5.17479763990476e-36,1,FALSE
-11.6885663558807,0.00834702024307016,-0.000776291107110274,0.216580860180968,-0.00184504636245077,NA,NA,NA,8,-2141.65461801489,4299.37593357494,175.776100536794,6.77147609607481e-39,1,FALSE
-10.9991192688848,-0.0402982544537151,NA,0.216752026866883,-0.00184741948638839,NA,NA,NA,7,-2144.40001985563,4302.85189156311,179.252058524964,1.19093665664698e-39,1,FALSE
-9.88205828464605,NA,NA,0.214334199620405,-0.00189158687148904,-0.108274826580603,NA,NA,7,-2152.66756102888,4319.38697390961,195.787140871462,3.05732179602898e-43,1,FALSE
-20.1216447108786,0.182444776516656,-0.00182062926763982,0.0445187234266318,NA,3.58602687897476,-0.0912459168084395,-0.0138809350878413,10,-2153.12257901882,4326.34715154715,202.747318509008,9.41798039235486e-45,1,FALSE
-22.5113263455437,0.0579193877495837,NA,0.0443567180083235,NA,3.71628440181785,-0.0944366760264799,-0.0123387351936329,9,-2172.011711216,4362.10683299734,238.506999959198,1.61749004974711e-52,1,FALSE
-12.3330887742042,NA,NA,0.220975158800088,-0.0018985633107533,NA,NA,NA,6,-2175.48100676254,4363.00088441818,239.401051380033,1.03442931205936e-52,1,FALSE
