"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-197.180586918904,0.14475773828074,-0.00110414233356009,17.1471515158314,-0.346766568130358,-1.1498846458303,0.084233279826188,-0.00967822693717919,11,-6888.30183409941,13798.6404011889,0,0.999999999997828,0.999999999997828
-226.4805288841,0.133226196429442,-0.00108161173282442,17.97089410984,-0.363282459660182,-1.10393583204302,0.0810125398534241,NA,10,-6916.42798104824,13852.886568663,54.2461674740316,1.66185987018508e-12,0.99999999999949
27.2292200013631,0.144154469112526,-0.0010962085556089,-0.446664126279465,NA,-1.3004669229349,0.0946713831561982,-0.0100572226650938,10,-6917.60967668916,13855.2499599448,56.6095587558793,5.09789052176231e-13,1
7.86806837102197,0.132088501559276,-0.00107225127883924,-0.461811831882538,NA,-1.26158661232133,0.091928552227438,NA,9,-6948.36611072398,13914.7572597008,116.116858511903,6.10301652895509e-26,1
-268.940030934628,0.146098480978427,-0.00111473884842858,22.2874170965181,-0.447957068293343,0.124012563715892,NA,-0.00880563012862518,10,-6957.4292985185,13934.8892036035,136.248802414562,2.59387159147235e-30,1
-294.038738071572,0.135467131765483,-0.00109363828768682,22.9276121869178,-0.460839256002988,0.121505919789632,NA,NA,9,-6980.21123965846,13978.4475175698,179.807116380873,9.02361950715999e-40,1
19.9980978462958,0.145536442015964,-0.00110586266197337,-0.439673788508204,NA,0.133706331885379,NA,-0.0092086965603978,9,-7006.69672830975,14031.4184948724,232.778093683448,2.83712978194055e-51,1
2.43308111904161,0.134331999108355,-0.0010835372813584,-0.454219868950442,NA,0.131254932745702,NA,NA,8,-7032.06058502445,14080.1411978653,281.500796676364,7.46240260551711e-62,1
-320.470982384047,0.146037887315845,-0.00110639489850848,26.4612997772049,-0.534046851260594,NA,NA,-0.00780488541198877,9,-7082.5149542361,14183.0549467251,384.414545536138,3.35306563878519e-84,1
18.5489426981875,0.142137239558008,-0.0010823342813999,NA,NA,-1.17934918761621,0.0914428444247142,-0.0117359169712301,9,-7088.42204584197,14194.8691299368,396.228728747878,9.12062850324332e-87,1
-341.895677746494,0.13653297600209,-0.00108841761387809,26.9598119154721,-0.544046319384188,NA,NA,NA,8,-7100.14502111448,14216.3100700454,417.669668856424,2.01457656976888e-91,1
-197.514181882774,0.0641090790060938,NA,16.9557164317141,-0.342701743213937,-1.16980233214039,0.0854700082696583,-0.00776947526151997,10,-7099.25831594074,14218.547238448,419.906837259039,6.58246915146353e-92,1
-220.260515233357,0.0565765768730595,NA,17.5529990596063,-0.354669215234327,-1.13701014375844,0.0831958371422568,NA,9,-7113.28880345062,14244.6026451541,445.962243965196,1.44720200107875e-97,1
24.4727808319617,0.064096883283517,NA,-0.431825071646379,NA,-1.3318067555878,0.0966479750095932,-0.00822849827898748,9,-7127.2280560355,14272.4811503239,473.840749134952,1.27875891627529e-103,1
