"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-198.465543184214,NA,NA,7.93325527255392,-0.158403105141194,-0.474522699649951,0.0333389896243131,0.0481519189352268,9,-4417.54440184331,8853.1312565168,745.472861959006,8.09521312154921e-163,1
-95.9077889316637,NA,NA,-0.0931868298347954,NA,-0.544498027841495,0.0382183607557314,0.0478199359798991,8,-4420.89199387538,8857.81794200683,750.159547449039,7.77190464435862e-164,1
-226.944556071189,NA,NA,9.96522637590254,-0.198414086726993,0.0297535399412498,NA,0.0485605106603242,8,-4423.30677837428,8862.64751100463,754.989116446832,6.94704129796362e-165,1
-97.372652591908,NA,NA,NA,NA,-0.512235938621423,0.0369895607607136,0.04727934287977,7,-4425.16813088357,8864.3626644074,756.704269849602,2.94685693036933e-165,1
-243.053973554591,NA,NA,11.2576374631507,-0.224773692637049,NA,NA,0.0488198236054442,7,-4427.59355207069,8869.21350678164,761.555112223841,2.60622564297839e-166,1
-98.9731501922577,NA,NA,-0.0877933197373914,NA,0.034727017796793,NA,0.0482078975934835,7,-4428.74547687831,8871.51735639689,763.858961839096,8.23639992600628e-167,1
-100.263332417582,NA,NA,NA,NA,0.0476046306619078,NA,0.0476861387399601,6,-4432.53483726514,8877.0894718435,769.431077285704,5.07887975172515e-168,1
-97.9126635545602,NA,NA,-0.139305284909753,NA,NA,NA,0.0484636528106538,6,-4434.70454036205,8881.42887803731,773.770483479517,5.80066584627921e-169,1
-99.7328191978186,NA,NA,NA,NA,NA,NA,0.0475984799221993,5,-4446.81836548323,8903.6508685725,795.992474014702,8.67029581357877e-174,1
-2.51961633289902,NA,NA,-0.0443108532545139,NA,-0.554719790658039,0.0392340725865324,NA,7,-4630.24905556106,9274.52451376238,1166.86611920459,2.53422470507991e-254,1
-3.71844347549977,NA,NA,NA,NA,-0.541208176351299,0.0387607013860893,NA,6,-4631.28041793696,9274.58063318714,1166.92223862935,2.46410348019881e-254,1
-53.3364429662077,NA,NA,3.95771079915843,-0.0789834171106048,-0.516568583626379,0.0365901301887993,NA,8,-4629.38508061001,9274.80411547609,1167.14572091829,2.20358790344992e-254,1
-86.8626697185656,NA,NA,6.43800899155673,-0.127850208924018,0.0369883079572665,NA,NA,7,-4636.80821215288,9287.64282694602,1179.98443238823,3.59120011736608e-257,1
-5.90668936553571,NA,NA,NA,NA,0.0457746361246162,NA,NA,5,-4639.98892768347,9289.99199297298,1182.33359841519,1.10949330340677e-257,1
-4.8614900551568,NA,NA,-0.0395132240731113,NA,0.040119664587569,NA,NA,6,-4639.17047525872,9290.36074783065,1182.70235327286,9.22678891863151e-258,1
-106.533142762603,NA,NA,8.0669530367607,-0.16105885932131,NA,NA,NA,6,-4644.09216238154,9300.20412207631,1192.54572751851,6.72340118359291e-260,1
-3.05493283066653,NA,NA,-0.0989198420001472,NA,NA,NA,NA,5,-4647.91113787919,9305.83641336441,1198.17801880662,4.02302297533969e-261,1
-5.56619726333578,NA,NA,NA,NA,NA,NA,NA,4,-4654.38041249992,9316.77024785026,1209.11185329247,1.69941920234956e-263,1
