"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-9.32018030620245,0.181919787652847,-0.00166277539854437,NA,NA,0.139712657850309,-0.00677717036341526,NA,8,-3568.19659073093,7152.41564986566,0,0.208775196566046,0.208775196566046
-8.93207600692014,0.181699082115625,-0.0016611957291955,NA,NA,0.0369208606212893,NA,NA,7,-3569.26035977199,7152.53819224289,0.122542377224818,0.19636729702194,0.405142493587987
-8.97237392818399,0.182077331657561,-0.00166412906277991,-0.013082428044383,NA,0.136640381268737,-0.00670598468876288,NA,9,-3567.84503196813,7153.71815382391,1.3025039582426,0.108853841575645,0.513996335163632
-8.57729598318297,0.181863882645069,-0.0016626088172574,-0.0135028624013514,NA,0.0348644255389505,NA,NA,8,-3568.88580302639,7153.79407445659,1.37842459092644,0.104799160682136,0.618795495845768
-8.13413409674905,0.182951994921723,-0.0016712887478838,NA,NA,0.138305958845129,-0.00668379462522298,-0.000606285549790161,9,-3568.05996439725,7154.14801868213,1.73236881646881,0.0878010667487683,0.706596562594536
-7.62769062763677,0.182843238824637,-0.00167063146730938,NA,NA,0.0369313253832305,NA,-0.000669801676096516,8,-3569.093537855,7154.20954411381,1.79389424814872,0.0851411897619509,0.791737752356487
-18.6964056022502,0.182117613305654,-0.001664439182506,0.751727526652246,-0.0150785115159997,0.144240995576847,-0.00722799995656886,NA,10,-3567.71834006835,7155.47101758013,3.05536771446532,0.045312104365253,0.83704985672174
-7.89919856194164,0.183015225925614,-0.00167185500425524,-0.0126724197334892,NA,0.135448949025113,-0.00662273342047634,-0.000554154552254649,10,-3567.73097409733,7155.49628563808,3.08063577241592,0.044743231073477,0.881793087795217
-7.39080208092235,0.182909246919237,-0.00167121857726572,-0.013041406620589,NA,0.034944447737503,NA,-0.000615492780955645,9,-3568.74504640953,7155.51818270671,3.10253284104692,0.0442560302071218,0.926049118002339
-11.9070227120208,0.181871891120236,-0.00166267388686865,0.249205552109466,-0.00517962279507565,0.0347537648320441,NA,NA,9,-3568.87011324456,7155.76831637676,3.3526665110985,0.0390531993696625,0.965102317372001
-17.3234426315902,0.183017468651327,-0.00167185138306712,0.725224799861251,-0.0145482221520853,0.142829211869124,-0.00712966052552705,-0.000532380068344919,11,-3567.61317487301,7157.26756111038,4.85191124471294,0.0184543928353468,0.983556710207348
-10.4389592555073,0.182907009715454,-0.0016711991535729,0.226600263545082,-0.00472491689334136,0.0348427657102865,NA,-0.000609920370197476,10,-3568.73199679148,7157.49833102639,5.08268116072759,0.0164432897851715,0.99999999999252
-6.94290225369101,0.181891383706325,-0.00166002660554571,-0.0677342923101006,NA,NA,NA,NA,7,-3594.07723755795,7202.1719478148,49.7562979491395,3.27518685013649e-12,0.999999999995795
-27.1180784735039,0.181939054945433,-0.00166046785286016,1.52260946084409,-0.0313350661064627,NA,NA,NA,8,-3593.50064253096,7203.02375346572,50.6081036000614,2.1392859293467e-12,0.999999999997934
-6.29844276691619,0.18245478874847,-0.00166461777916396,-0.0675474639192951,NA,NA,NA,-0.000333316635805185,8,-3594.03527058815,7204.0930095801,51.677359714442,1.25338017071311e-12,0.999999999999188
-26.4080697599245,0.182450429799609,-0.00166463445096908,1.51294158720776,-0.031141231475638,NA,NA,-0.000302673963706634,9,-3593.46603999231,7204.96016987227,52.5445200066024,8.12421400100992e-13,1
-8.64131539877857,0.180819348863736,-0.00164976948775225,NA,NA,NA,NA,NA,6,-3606.25806341869,7224.5292293175,72.1135794518341,4.57524218784137e-17,1
-7.48882180223282,0.181826533444778,-0.00165801624707607,NA,NA,NA,NA,-0.000591770240339735,7,-3606.12684105676,7226.27115481243,73.8555049467668,1.91496029185349e-17,1
-32.7696856104503,0.0580830812106044,NA,NA,NA,0.0365909732407188,NA,0.0127950867356012,7,-3885.64619289443,7785.30985848776,632.894208622098,7.73477499735278e-139,1
-33.227725510108,0.058136595356877,NA,NA,NA,0.122343227068891,-0.00565218810064712,0.0128639469549003,8,-3884.87255859216,7785.76758558814,633.351935722472,6.15252670948081e-139,1
-32.790680008089,0.0580807530926831,NA,0.00138149366461607,NA,0.0367986361644719,NA,0.0127872407514745,8,-3885.64211288149,7787.30669416679,634.891044301126,2.84997024873827e-139,1
-33.2540019688698,0.0581339718283707,NA,0.00165372225350019,NA,0.122698062708229,-0.00565918712691831,0.0128549273613814,9,-3884.8667119764,7787.76151384043,635.34586397477,2.27026988924215e-139,1
-35.3131337303706,0.0580798177789759,NA,0.199319297241626,-0.00390264207243101,0.0367161065913273,NA,0.0127942546062616,9,-3885.63294903678,7789.2939879612,636.878338095536,1.05512754777176e-139,1
