"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
13.6120210606152,0.0753310971490706,-0.000347681050587598,0.0381622757723744,-0.00255871656648211,-0.0813909281005478,0.00265616201649167,-0.00675913844272402,11,-1607.24343764342,3236.53912147721,0,0.863869200931639,0.863869200931639
12.892865936777,0.0752513572501591,-0.000346930913738381,0.0371873264077665,-0.00234763809003516,NA,NA,-0.00670449375457624,9,-1611.76978162743,3241.57517156346,5.03605008624527,0.0696439843235674,0.933513185255206
13.7571218228387,0.0756663306940464,-0.000350415708691185,0.0222142472438092,NA,-0.0749609453966626,0.0024629759088313,-0.00685719358721138,10,-1611.72400022566,3243.49153032865,6.95240885143221,0.0267147792924633,0.960227964547669
12.90101801864,0.0752160683596583,-0.000346629077921053,0.0371985126456759,-0.00237149190059494,-0.000567545929510395,NA,-0.0067034403584447,10,-1611.72676813798,3243.49706615328,6.95794467606765,0.0266409373669261,0.986868901914595
13.6452844219541,0.0307607215924572,NA,0.0382379199837587,-0.00259041327037073,-0.0808926534080291,0.00263721235334426,-0.00610762211204718,10,-1613.14463103752,3246.33279195237,9.79367047515416,0.00645326453326632,0.993322166447862
13.0834768257702,0.0755388882203976,-0.000349271677830463,0.0224168623530259,NA,NA,NA,-0.00679859802325977,8,-1615.59100908945,3247.21049919157,10.6713777143527,0.00416090464077599,0.997483071088638
13.0844387226301,0.0755359011828562,-0.000349245618439417,0.0224037684939525,NA,-5.35078728986017e-05,NA,-0.0067985959765872,9,-1615.59062408643,3249.21685648146,12.6777350042512,0.0015258534111573,0.999008924499795
12.9292802098161,0.0307773832452568,NA,0.0372673925461046,-0.00237723712136209,NA,NA,-0.00605448111201299,8,-1617.62970518878,3251.28789139021,14.7487699129965,0.000541742985250023,0.999550667485045
12.9387042857417,0.0307814014638472,NA,0.0372799108083635,-0.00240436925264106,-0.000646185382425809,NA,-0.00605401883465272,9,-1617.57381859764,3253.18324550389,16.6441240266768,0.000210001491941784,0.999760668976987
13.7928188906337,0.0307421393622317,NA,0.0220917195198396,NA,-0.074373851591087,0.00244130715143905,-0.00620183244251011,9,-1617.74741071708,3253.53042974276,16.9913082655485,0.000176535592936749,0.999937204569924
13.123182846125,0.0307619263411182,NA,0.0223102405469639,NA,NA,NA,-0.00614558488215868,7,-1621.55676600533,3257.13567952896,20.5965580517441,2.91046403202914e-05,0.999966309210244
1.32562873634786,0.055448415387162,-0.000280164207658874,0.0386745325774023,-0.00266542231108863,-0.0794253675975933,0.00259019068239347,NA,10,-1619.0015180984,3258.04656607412,21.5074445969026,1.84571965263622e-05,0.99998476640677
13.1254552494561,0.0307626927210036,NA,0.0222794745872967,NA,-0.000125694956074563,NA,-0.00614570241089563,8,-1621.55463653062,3259.1377540739,22.5986325966846,1.06958984994348e-05,0.99999546230527
0.719007636493044,0.0555393942075601,-0.000279854517788096,0.0377179142948476,-0.00245635638737631,NA,NA,NA,8,-1623.32051931571,3262.66951964409,26.1303981668721,1.82938082952357e-06,0.999997291686099
