"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-4.13367052349098,0.0936867639625189,-0.000657137537561715,0.00676023324970042,0.00123700930731223,-0.00119117696270465,0.000387414564612626,0.00206588163968962,11,-93928.0548189584,187878.111640177,0,0.500984472647569,0.500984472647569,TRUE
-4.23592971532868,0.0936881810193591,-0.000657127721022103,0.00665932782925274,0.00126145386704443,0.0105978596867631,NA,0.00207294333806612,10,-93929.059012564,187878.119693665,0.00805348856374621,0.498971192489599,0.999955665137168,FALSE
-4.19283035028227,0.0936776123119567,-0.000656953756232487,0.0146548088457893,NA,-0.00392043921980016,0.000469810889253644,0.00210315966419016,10,-93938.868224193,187897.738116923,19.6264767465182,2.74150467358214e-05,0.999983080183903,TRUE
-4.31878443724318,0.093679123427481,-0.00065693743393981,0.0147219161839776,NA,0.0103705813680671,NA,0.00211265594165322,9,-93940.3509824119,187898.70332998,20.591689803492,1.69198160965583e-05,1,FALSE
-0.222497755253386,0.0980563026244222,-0.000661929172233157,0.00624899854359538,0.00137150557708751,-0.00371510151799611,0.000473734339231193,NA,10,-93996.1633166888,188012.328301915,134.216661738232,3.58960349601676e-30,1,TRUE
-0.331390622583002,0.0980803955462744,-0.000661953522810056,0.00612360588556068,0.00140190190699101,0.0107009649157076,NA,NA,9,-93997.6669997121,188013.335364581,135.223724403972,2.16952970170474e-30,1,FALSE
-0.210256380829272,0.098147252687845,-0.000661873486081299,0.0150076087741864,NA,-0.00679005108604832,0.000566737895316117,NA,9,-94009.4891814594,188036.979728075,158.868087898561,1.59241882589378e-35,1,TRUE
-0.340778064102527,0.098178890809016,-0.000661902370090749,0.0150901830907918,NA,0.0104496625264851,NA,NA,8,-94011.6503217955,188039.301735708,161.190095531114,4.98700441134119e-36,1,FALSE
-4.16191559225633,0.0936541657334172,-0.000656546145558628,0.00663338871159169,0.000897364268376645,NA,NA,0.00212292378950448,9,-94080.8828971356,188179.767159428,301.655519250868,1.5709434164311e-66,1,FALSE
-4.22237876608677,0.0936480441382855,-0.00065641741214427,0.0124049488702635,NA,NA,NA,0.00215059460294693,8,-94086.6198005275,188189.240693172,311.129052995064,1.37723746377049e-68,1,FALSE
-0.161926494786534,0.0981667169038162,-0.000661550304758095,0.00608506916050766,0.00103719872367058,NA,NA,NA,8,-94152.6145711191,188321.230234355,443.11859417829,3.00499757254233e-97,1,FALSE
-0.171883144750028,0.0982386974696837,-0.000661518815675298,0.0127602809888156,NA,NA,NA,NA,7,-94160.298477803,188334.597805024,456.48616484704,3.75935238594948e-100,1,FALSE
-4.36752213293261,0.0935404503060056,-0.000654790982413459,NA,NA,-0.0162817377998542,0.000793684439354438,0.00227709524418271,9,-94162.4675208736,188342.936406904,464.824766727019,5.81311139016289e-102,1,TRUE
-4.58238523995183,0.0935415277785722,-0.000654742621680521,NA,NA,0.00784156159597497,NA,0.00229456893432139,8,-94166.6995479371,188349.400187991,471.288547814416,2.29517822874631e-103,1,FALSE
-0.0536319717132473,0.098447130640716,-0.000660337168655394,NA,NA,-0.0196663366483467,0.000905555948793248,NA,8,-94244.5510539401,188505.103199997,626.991559820308,3.55088780782931e-137,1,TRUE
-0.261516724133607,0.0985012299954266,-0.000660369486957722,NA,NA,0.00785718243155063,NA,NA,7,-94250.0702805531,188514.141410524,636.029770347173,3.87003124823611e-139,1,FALSE
-4.47430029494762,0.0935303366183034,-0.000654569782356058,NA,NA,NA,NA,0.00230210102865468,7,-94253.4296201367,188520.860089691,642.748449514504,1.34515344334441e-140,1,FALSE
-0.138917887378291,0.0985040942820568,-0.000660217859771411,NA,NA,NA,NA,NA,6,-94337.2337028221,188686.468042703,808.35640252594,1.47048890346218e-176,1,FALSE
-2.8012739888686,0.0388806268231424,NA,0.00663202308272733,0.00116722706082608,-0.0018954632061752,0.000402138316655538,0.00180003583451585,10,-95520.8920963528,191061.785861243,3183.67422106606,0,1,TRUE
-2.90753698669129,0.0388830567263494,NA,0.00652497296216771,0.00119264579810742,0.0103395656399228,NA,0.0018074388032901,9,-95521.9848741225,191061.971113402,3183.85947322482,0,1,FALSE
-2.85732654796681,0.0388877884802026,NA,0.0140750461336088,NA,-0.00447921619577981,0.000480106803320838,0.00183525292420904,9,-95530.6246720181,191079.250709193,3201.13906901595,0,1,TRUE
-2.98619637157787,0.0388908814188326,NA,0.0141410390119573,NA,0.0101224774580479,NA,0.00184504962599056,8,-95532.1886246109,191080.378341339,3202.26670116192,0,1,FALSE
0.616939414368664,0.0421091073864903,NA,0.00625538996414205,0.00126495402856503,-0.00375844372459698,0.000465748499359726,NA,9,-95563.8102321442,191145.621829445,3267.51018926813,0,1,TRUE
0.509996276266806,0.0421296079125688,NA,0.00612967272566103,0.00129483781955146,0.0104122195498835,NA,NA,8,-95565.2779606674,191146.557013452,3268.44537327491,0,1,FALSE
0.628445747511994,0.0421914366089536,NA,0.0143262765867798,NA,-0.00659914326453095,0.000551614107196259,NA,8,-95575.2667448036,191166.534581724,3288.42294154741,0,1,TRUE
0.501572342033107,0.0422177942077152,NA,0.0144033080287031,NA,0.0101774706478611,NA,NA,7,-95577.3343477781,191168.669544974,3290.55790479726,0,1,FALSE
-2.83343952192999,0.0388995336396631,NA,0.00646451915351172,0.00083371242000998,NA,NA,0.00185499843439587,8,-95668.0611789702,191352.123450057,3474.01180988044,0,1,FALSE
-2.88987124049443,0.0389047764518763,NA,0.0118232257307735,NA,NA,NA,0.00188075584022369,7,-95673.0679091465,191360.136667711,3482.02502753411,0,1,FALSE
0.675029438263523,0.0422370867459119,NA,0.00605812246598283,0.000935827754145952,NA,NA,NA,7,-95713.5549799523,191441.110809323,3562.99916914559,0,1,FALSE
0.666178621297836,0.0422999518316895,NA,0.0120765531639486,NA,NA,NA,NA,6,-95719.8782464939,191451.757130046,3573.64548986944,0,1,FALSE
-3.02021112123727,0.0389370390554973,NA,NA,NA,-0.0160288847535861,0.000778971934924163,0.00199741485022188,8,-95738.417046929,191492.835185975,3614.72354579816,0,1,TRUE
-3.23118407914744,0.0389423408904186,NA,NA,NA,0.00764353516548111,NA,0.0020146100486275,7,-95742.5332432077,191499.067335833,3620.95569565648,0,1,FALSE
0.77527734217892,0.0425646944159165,NA,NA,NA,-0.0185393099657363,0.000861860117623265,NA,7,-95791.0083711761,191596.01759177,3717.90595159319,0,1,TRUE
