"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
43.6279689220268,0.172645720103101,-0.00190939821837413,0.00835408773746229,-9.6956533776106e-06,0.0767895600867917,NA,-0.0235494031224028,10,-427.142829970723,874.663666814298,0,0.403813161780264,0.403813161780264,FALSE
67.2407412944398,0.174068085254381,-0.00193119206538816,0.00858763092009468,-1.01004375282822e-05,-2.10416529480553,0.0475964163464419,-0.0229004145102752,11,-426.232792953419,874.919974891347,0.256308077048061,0.355241649821256,0.75905481160152,TRUE
41.7794138432719,0.172945523566575,-0.00192165119807051,0.00980311855347155,-1.1838113871875e-05,NA,NA,-0.0218638973171184,9,-429.694790725102,877.698329306122,3.03466249182395,0.0885547543777305,0.847609565979251,FALSE
44.8956421959263,0.172985279401095,-0.00190866672630415,0.00295493875463536,NA,0.0939596237258102,NA,-0.0240242829043805,9,-429.743192418075,877.795132692067,3.13146587776839,0.0843706305066105,0.931980196485861,FALSE
65.5753728283044,0.174203026599022,-0.00192772832466547,0.00296198681942942,NA,-1.81466546210948,0.0416674770138565,-0.0234540401855081,10,-429.049828387038,878.477663646928,3.81399683262953,0.0599765638749359,0.991956760360797,TRUE
42.7884329510462,0.173436717686794,-0.00192500363784235,0.00328295865908685,NA,NA,NA,-0.0219442554617909,8,-433.692886084182,883.632347510829,8.96868069653033,0.0045567604885548,0.996513520849352,FALSE
27.6873109402592,0.146122409554002,-0.0019232623834693,0.00905166336070447,-1.08635411746424e-05,-2.54939291579608,0.0570389595314453,NA,10,-432.768431158689,885.91486919023,11.2512023759314,0.00145550236952445,0.997969023218876,TRUE
-2.10956721713349,0.143267821362843,-0.00189544880999655,0.00880122482039764,-1.04271676997463e-05,0.0634160857964106,NA,NA,9,-434.063970350214,886.436688556346,11.7730217420477,0.00112124696672333,0.9990902701856,FALSE
-0.915117871946175,0.14522099320737,-0.0019058397072284,0.009975431808313,-1.21594570993527e-05,NA,NA,NA,8,-435.79654187388,887.839659090226,13.1759922759272,0.000555968390583594,0.999646238576183,FALSE
25.0892427053508,0.145649858351805,-0.00191984181022412,0.00300154207610982,NA,-2.26866276954639,0.0513140786494367,NA,9,-435.977663431923,890.264074719763,15.6004079054643,0.000165422635514572,0.999811661211698,TRUE
-1.73218821517622,0.143161265862896,-0.00189520981162804,0.00299503917982403,NA,0.0811841223130299,NA,NA,8,-437.018800209976,890.284175762418,15.6205089481198,0.000163768378784608,0.999975429590482,FALSE
-0.0415834421334984,0.145698662547287,-0.00190924679051594,0.00327495464616507,NA,NA,NA,NA,7,-439.943568816448,894.07859062435,19.4149238100511,2.45631087762046e-05,0.999999992699259,FALSE
55.8270337871566,0.049452058974861,NA,0.00822434309880467,-9.52517159294791e-06,0.0855476781237413,NA,-0.0289247714686728,9,-446.745263357735,911.799274571387,37.1356077570882,3.48566547324229e-09,0.999999996184924,FALSE
74.8526024732546,0.0495363211671839,NA,0.008461777473283,-9.9306134920034e-06,-1.68191846576208,0.0385425231491587,-0.0283331880718599,10,-446.155402263178,912.688811399208,38.0251445849099,2.23421640691314e-09,0.99999999841914,TRUE
57.0686809785644,0.0496679232220144,NA,0.00291941999495053,NA,0.103922417537945,NA,-0.0294036746341809,8,-449.313670673437,914.873916689341,40.2102498750421,7.4926535481944e-10,0.999999999168406,FALSE
53.5666690185427,0.0489952640339963,NA,0.00992257423749796,-1.20510007839623e-05,NA,NA,-0.0269478613732731,8,-449.901166819431,916.048908981327,41.3852421670283,4.16379478997451e-10,0.999999999584785,FALSE
72.3714353541615,0.0497121563310056,NA,0.00292868035895258,NA,-1.31512156956528,0.0309590679224702,-0.0289337262709373,9,-448.933697312936,916.176142481789,41.5124756674905,3.90715746030399e-10,0.999999999975501,TRUE
54.5089317842049,0.0490722841238023,NA,0.00329416649052805,NA,NA,NA,-0.0269829893297592,7,-454.17319717079,922.537847333033,47.8741805187349,1.62343258097075e-11,0.999999999991735,FALSE
-0.518019091563022,0.0173003650999997,NA,0.00866109970192103,-1.01999660100727e-05,0.0722530606547151,NA,NA,8,-454.882848306364,926.012271955195,51.3486051408961,2.85740984718039e-12,0.999999999994593,FALSE
24.9522480611513,0.0186577693363384,NA,0.00893560274268318,-1.06706113782218e-05,-2.15978428952386,0.0486865801892773,NA,9,-453.957908146782,926.224564149481,51.5608973351824,2.56964940034749e-12,0.999999999997162,TRUE
0.838772038233276,0.0188697169806489,NA,0.0100742219583256,-1.2300077630969e-05,NA,NA,NA,7,-457.104892542864,928.401238077181,53.7375712628821,8.6539650106016e-13,0.999999999998028,FALSE
-0.181908675604765,0.0170578571315587,NA,0.00298143447928237,NA,0.0913380214712845,NA,NA,7,-457.75615255439,929.703758100233,55.0400912859343,4.51207703369587e-13,0.999999999998479,FALSE
-0.148392792011002,NA,NA,0.00862852900898786,-1.01609073944463e-05,0.0824314078771438,NA,NA,7,-457.825330433402,929.842113858256,55.1784470439577,4.21049285319302e-13,0.9999999999989,FALSE
21.354311759107,0.0181074164828491,NA,0.00299174436431445,NA,-1.79385603914457,0.0411389642105114,NA,8,-457.097209210001,930.440993762468,55.7773269481697,3.1209572198553e-13,0.999999999999212,TRUE
19.6943200269525,NA,NA,0.00882822073826671,-1.05050124943645e-05,-1.6538377558933,0.0378896593414722,NA,8,-457.263105507667,930.772786357801,56.1091195435022,2.64386922133729e-13,0.999999999999477,TRUE
