"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
15.2837350678178,0.182806250968287,-0.00243408723537252,0.00528423533068112,-6.20850526127828e-06,0.0251673160270597,NA,-0.00874439424045586,10,-578.917693064051,1177.95926000198,0,0.498839161494604,0.498839161494604,FALSE
14.9765401618362,0.182580052996812,-0.00243122134989277,0.00564522482414707,-6.70511502484104e-06,NA,NA,-0.00833330493283833,9,-580.412436427524,1178.92616717131,0.96690716933449,0.307609197328865,0.806448358823469,FALSE
14.1777118229887,0.182810014928953,-0.00243414003610309,0.00527877667536744,-6.19865667186438e-06,0.124451332257594,-0.0021832286497648,-0.00875499323975295,11,-578.904529609112,1179.95779161259,1.99853161061264,0.183647455467657,0.990095814291126,FALSE
16.2013794436307,0.182673203329596,-0.00242957060499908,0.00185907052183237,NA,0.0324099811837249,NA,-0.00905899713110493,9,-584.322253299252,1186.74580091477,8.786540912791,0.00616577146934483,0.996261585760471,FALSE
14.3830302405221,0.182679488912205,-0.00242966478422625,0.00185903565158392,NA,0.19540169242283,-0.00358451551020227,-0.00907557899384518,10,-584.286942595278,1188.69775906443,10.7384990624523,0.00232340594981037,0.998584991710281,FALSE
15.892692040506,0.18235967598654,-0.00242532871113984,0.00197355445141148,NA,NA,NA,-0.00854999054981702,8,-586.840699181834,1189.76238823993,11.8031282379561,0.00136440659225126,0.999949398302532,FALSE
-1.01675779704574,0.153348791283278,-0.00227575757836617,0.00579159321761109,-6.9817157176001e-06,NA,NA,NA,8,-590.819648230676,1197.72028633762,19.7610263356401,2.55216173768133e-05,0.999974919919909,FALSE
-1.33920921394198,0.152551155746784,-0.00227356888013288,0.00555195536285547,-6.65317827317791e-06,0.0168708682271672,NA,NA,9,-590.145540500801,1198.39237531787,20.4331153158885,1.82375260674177e-05,0.999993157445977,FALSE
-1.3751189310961,0.152550132427152,-0.00227356565381004,0.00555178557786899,-6.6528713083816e-06,0.0200362643036377,-6.96088048485676e-05,NA,10,-590.145527189083,1200.41492825204,22.4556682500624,6.63397967058052e-06,0.999999791425647,FALSE
-0.998320191467668,0.151276951941372,-0.00226373282785358,0.00188231300651853,NA,0.024435227229669,NA,NA,8,-596.329884674919,1208.7407592261,30.7814992241274,1.03238791396092e-07,0.999999894664439,FALSE
-0.495680119431185,0.152362159052603,-0.00226621602128895,0.00196864685378088,NA,NA,NA,NA,7,-597.763866972376,1209.59069066201,31.6314306600311,6.74967163541044e-08,0.999999962161155,FALSE
-1.79082827220061,0.151255798968573,-0.00226367209570564,0.00188230461048179,NA,0.0942538626106191,-0.00153548853134789,NA,9,-596.323440903657,1210.74817612358,32.7889161216001,3.78388449562142e-08,1,FALSE
10.7852141922209,0.0610794980226818,NA,0.00512315044987143,-5.87501255672025e-06,0.0258471785145587,NA,-0.00580403083354421,9,-632.953565938104,1284.00842619247,106.049166190495,4.67387073601308e-24,1,FALSE
10.4573141945369,0.0610077482803806,NA,0.00551093170619962,-6.41198374530272e-06,NA,NA,-0.00537777030859017,8,-634.514070214117,1285.1091303045,107.149870302523,2.69563965166277e-24,1,FALSE
9.30711060809024,0.0610819921910819,NA,0.00511410748864681,-5.8590804208368e-06,0.158782904405877,-0.00292198800589118,-0.00581980690919309,10,-632.929844935136,1285.98356374415,108.02430374217,1.74092886966803e-24,1,FALSE
11.6741661177773,0.0611512443125481,NA,0.00188134348544636,NA,0.0332323610466979,NA,-0.00611899321102726,8,-637.850101683171,1291.78119324261,113.82193324063,9.59051165734814e-26,1,FALSE
0.0442841615484523,0.0487918424819932,NA,0.00561078626714096,-6.60054212600591e-06,NA,NA,NA,7,-638.884987832297,1291.83293238185,113.873672379874,9.34559090451728e-26,1,FALSE
-0.342582593716914,0.0480390927693147,NA,0.00531311793880514,-6.19057166665147e-06,0.0201692091157136,NA,NA,8,-637.925840404578,1291.93267068542,113.973410683444,8.89096434843027e-26,1,FALSE
9.37564923046353,0.0611554466398348,NA,0.0018809592725984,NA,0.239613435634855,-0.00453701587165271,-0.00614233199458822,9,-637.793171078475,1293.68763647321,115.728376471237,3.69711440702789e-26,1,FALSE
-1.04651651254274,0.0480226854370115,NA,0.00530909131808552,-6.18345419515453e-06,0.0822030464044798,-0.00136365649865235,NA,9,-637.920685946987,1293.94266621024,115.98340620826,3.25449708020467e-26,1,FALSE
11.3456376014081,0.0610584409669868,NA,0.00200197208351816,NA,NA,NA,-0.00559268657337908,7,-640.479881829921,1295.0227203771,117.063460375123,1.89650112139222e-26,1,FALSE
-0.0408625553668313,0.0473128318957599,NA,0.00189804763652005,NA,0.027682856313593,NA,NA,7,-643.357180802392,1300.77731832204,122.818058320063,1.06747579774936e-27,1,FALSE
0.531660598842574,0.048307323086627,NA,0.00199851626381052,NA,NA,NA,NA,6,-645.195247451426,1302.43768591409,124.47842591211,4.65386515722076e-28,1,FALSE
-1.58605368760847,0.0472788211597856,NA,0.00189783186614139,NA,0.163764479717988,-0.00299180094917529,NA,8,-643.332492054759,1302.74597398578,124.786713983807,3.98905378071832e-28,1,FALSE
16.15865746505,0.181923466830848,-0.00241532204423918,NA,NA,0.0939742998996416,NA,-0.00949052672752353,8,-660.100999600358,1336.28298907698,158.323729075004,2.08161109843806e-35,1,FALSE
14.730217738973,0.181929682784369,-0.00241540866913939,NA,NA,0.222021779923454,-0.0028162559014428,-0.00950354439262924,9,-660.081579340063,1338.26445299639,160.305192994413,7.72912216254621e-36,1,FALSE
-23.3140561659028,NA,NA,0.00519964453244671,-5.98454787021517e-06,0.0253104083054354,NA,0.0120644210519004,8,-670.06380351855,1356.20859691337,178.249336911389,9.80864075826683e-40,1,FALSE
-23.595452066613,NA,NA,0.0055786937913288,-6.50945716648754e-06,NA,NA,0.0124610913937776,7,-671.535106391217,1357.13316949969,179.173909497713,6.1778938601983e-40,1,FALSE
-24.7211346884369,NA,NA,0.00519112196824225,-5.96951382467311e-06,0.151736580001685,-0.00277896216433529,0.0120501350952698,9,-670.042722389797,1358.18673909586,180.22747909388,3.6480494080007e-40,1,FALSE
