"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-0.276528205599976,0.121475733762329,-0.00113395183602607,-0.297970952662207,NA,0.0230401184120936,-0.000128934709266747,9,-1617.97128224566,3253.9752501641,0,0.649774989356592,0.649774989356592,FALSE
-1.51243262650624,0.121553443235995,-0.00113461669308486,0.56304106947643,-0.148061833818864,0.0226441857924353,-0.000126375102017285,10,-1617.58569718126,3255.2113507737,1.23610060960118,0.350225008004584,0.999999997361176,FALSE
-1.84551078680625,0.12123350430847,-0.00113264974075195,1.46618394680504,-0.308080912741417,0.00075349805868968,NA,9,-1638.10229908937,3294.23728385152,40.262033687417,1.17482575971291e-09,0.999999998536002,FALSE
0.769095303966359,0.121065767187892,-0.0011312591399831,-0.326548929185448,NA,0.000652639862379291,NA,8,-1639.79494151906,3295.61602682896,41.6407766648608,5.89634962181723e-10,0.999999999125637,FALSE
-1.26752669239643,0.120671724322971,-0.00112786103652737,1.16003254147842,-0.262462846474665,NA,NA,8,-1639.97753306577,3295.98120992239,42.0059597582858,4.91229823479139e-10,0.999999999616866,FALSE
0.937750266219251,0.1205900260526,-0.00112720075376124,-0.36251219178232,NA,NA,NA,7,-1641.2293168315,3296.47896403148,42.5037138673815,3.83000017929501e-10,0.999999999999867,FALSE
-1.44523390170827,0.123502477819002,-0.00114820456777284,NA,NA,0.0276697399990668,-0.000146088677064735,8,-1648.18825022554,3312.40264424192,58.4273940778203,1.3347980723814e-13,1,FALSE
0.618351318957081,0.0465681907344177,NA,-0.302427104056998,NA,0.0228981165136002,-0.00012819216780937,8,-1661.86312237572,3339.75238854229,85.7771383781856,1.53636376299013e-19,1,FALSE
-0.57357186816093,0.0466016793879248,NA,0.528229636457709,-0.142840995320028,0.0225172189901416,-0.000125728946663543,9,-1661.50359753827,3341.03988074931,87.0646305852133,8.07083882929371e-20,1,FALSE
-0.372852791983011,0.123199839319216,-0.00114616295022426,NA,NA,0.00248514265000706,NA,7,-1676.19715193271,3366.41463423391,112.439384069805,2.493796239663e-25,1,FALSE
-0.900939193937256,0.0463765306239633,NA,1.42384727106982,-0.301576087272505,0.000737507667721062,NA,8,-1681.83510503946,3379.69635386977,125.721103705668,3.2566582884759e-28,1,FALSE
1.65757255282037,0.0462987155489425,NA,-0.331049781865314,NA,0.000638716760379585,NA,7,-1683.45963992092,3380.93961021033,126.964360046224,1.74905113878081e-28,1,FALSE
-0.338436577328377,0.0461266246988193,NA,1.12417386936325,-0.256932655636334,NA,NA,7,-1683.632950947,3381.28623226249,127.31098209839,1.47073519496381e-28,1,FALSE
1.81993753014766,0.0460878530140814,NA,-0.366294477739716,NA,NA,NA,6,-1684.83454979581,3381.68434460069,127.709094436588,1.20527317114432e-28,1,FALSE
-0.561306898790698,0.0478391002290389,NA,NA,NA,0.0276090134792975,-0.000145666687285152,7,-1692.99225974032,3400.00484984912,146.02959968502,1.2671800353929e-32,1,FALSE
-0.137526576765135,0.121937722775633,-0.00113333079515578,NA,NA,NA,NA,6,-1705.66624186356,3423.3477287362,169.372478572095,1.08142542457818e-37,1,FALSE
0.507182456580394,0.0476417075913684,NA,NA,NA,0.00249772713120696,NA,6,-1720.87895207878,3453.77314916663,199.797899002533,2.67424057869741e-44,1,FALSE
0.733463968299721,0.0472497689498474,NA,NA,NA,NA,NA,5,-1750.70888765957,3511.42866263541,257.453412471308,8.08099427470548e-57,1,FALSE
1.86527855809971,NA,NA,-0.320551744441429,NA,0.0225328146671767,-0.000126365444350238,7,-1766.41792475878,3546.85617988604,292.880929721943,1.63861593657336e-64,1,FALSE
0.775292514916227,NA,NA,0.439483570243688,-0.130693522720014,0.0221869283110524,-0.00012412618300918,8,-1766.11600001554,3548.25814382193,294.282893657828,8.1291394516768e-65,1,FALSE
0.459794484092836,NA,NA,1.31532625341363,-0.286071394862114,0.000681896617128084,NA,7,-1785.96126880928,3585.94286798704,331.967617822944,5.33225236171068e-73,1,FALSE
2.8851662444176,NA,NA,-0.349406410375949,NA,0.000587834603840821,NA,6,-1787.42656749691,3586.86838000289,332.893129838787,3.35689930806131e-73,1,FALSE
0.975189270430469,NA,NA,1.03763812048865,-0.244710666744633,NA,NA,6,-1787.49889921585,3587.01304344078,333.037793276675,3.12266250214657e-73,1,FALSE
3.03005966960319,NA,NA,-0.381949341747844,NA,NA,NA,5,-1788.5917545419,3587.19439640008,333.219146235975,2.85196869029383e-73,1,FALSE
0.646862105276581,NA,NA,NA,NA,0.027563650257451,-0.000145088408689286,6,-1801.38523068236,3614.7857063738,360.810456209696,2.90916208214093e-79,1,FALSE
1.70611143471142,NA,NA,NA,NA,0.00255355503080687,NA,5,-1829.10936278912,3668.22961289452,414.254362730424,7.22056316822754e-91,1,FALSE
1.92750117841042,NA,NA,NA,NA,NA,NA,4,-1860.40801752023,3728.82329193451,474.848041770414,5.02135410785443e-104,1,FALSE
