"(Intercept)","pet","I(pet^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-1.67604932883733,-1.85166267098547,1.24093282039896,0.894369853665952,-0.0713632942013424,8,-6431.08086371696,12878.1884832868,0,0.999991530915082,0.999991530915082,TRUE
1.47273718185808,-2.06896369168057,1.37456844383654,-0.0485075642579081,NA,7,-6443.8117874601,12901.6443811621,23.455897875303,8.0651567820175e-06,0.999999596071864,TRUE
-3.54964874297672,0.672561234336986,NA,1.05483141919906,-0.0807803335122201,7,-6447.08592654158,12908.192659325,30.0041760382574,3.05261671672435e-07,0.999999901333536,FALSE
0.841184460970285,-1.43170670730916,1.06264752368758,NA,NA,6,-6449.21795477626,12910.4515113356,32.2630280488102,9.86662895401614e-08,0.999999999999825,TRUE
-0.219048141962734,0.735836803981878,NA,NA,NA,5,-6463.83103431186,12937.673210685,59.4847273982305,1.21074278199662e-13,0.999999999999946,FALSE
-0.165370453166005,0.735772981829514,NA,-0.00814279069951289,NA,6,-6463.64492502122,12939.3054518255,61.1169685387231,5.35322168314965e-14,1,FALSE
-4.39784833087609,NA,NA,1.51869516166898,-0.116089118853541,6,-6523.29606059725,13058.6077229776,180.419239690784,6.64440671492947e-40,1,FALSE
0.495309257343074,NA,NA,NA,NA,4,-6558.17210005271,13124.3516267671,246.163143480371,3.51842980644085e-54,1,FALSE
0.557206287871361,NA,NA,-0.00940074583256581,NA,5,-6557.93333828436,13125.87781863,247.689335343232,1.64036516878247e-54,1,FALSE
