"(Intercept)","tmp","I(tmp^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-2.03596302324019,0.246708000984726,-0.0068821511801382,-0.0122905896393094,NA,7,-2279.35773478483,4572.74556091839,0,0.576343810309878,0.576343810309878,FALSE
-2.12749273715758,0.250203454441605,-0.00695690899868997,-0.00256041586401913,-0.000438234627685526,8,-2279.24223349449,4574.52316626338,1.77760534498611,0.236962453144114,0.813306263453993,FALSE
0.614645859446748,-0.0244955428810307,NA,-0.0113557746693839,NA,6,-2281.82173118861,4575.66602482687,2.92046390847736,0.133816896473439,0.947123159927431,FALSE
0.566516387500446,-0.0240740286175988,NA,-0.00388342024088618,-0.000336192834835055,7,-2281.75372164391,4577.53753463655,4.7919737181619,0.0524949784496216,0.999618138377053,FALSE
-1.31007843372955,0.165487852432618,-0.00498474469636656,NA,NA,6,-2288.24275553701,4588.50807352365,15.7625126052653,0.000217718588810754,0.999835856965864,FALSE
0.610014553323543,-0.0305810908711684,NA,NA,NA,5,-2289.55678461347,4589.12968093478,16.384120016387,0.00015955674808493,0.999995413713949,FALSE
0.0250754111943261,NA,NA,0.0133236127650406,-0.0012945845009002,6,-2292.77092615397,4597.56441475757,24.8188538391832,2.35145135387709e-06,0.999997765165303,FALSE
0.181734379910442,NA,NA,-0.0157415123881773,NA,5,-2293.82501722711,4597.66614616206,24.9205852436708,2.23483417944717e-06,0.999999999999482,FALSE
0.00973104133228415,NA,NA,NA,NA,4,-2310.10538849958,4628.2215152542,55.4759543358077,5.17882469443912e-13,1,FALSE
