"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
-308.918493986049,0.263143688864696,-0.0443058105357331,0.0209827702408495,-0.000112681421579744,0.318192821681221,-8.22003673177905e-05,10,-1502.97707085046,3025.9937599253,0,0.532839460485474,0.532839460485474
-309.371724671465,-0.11695861763817,NA,0.0217185973154078,-0.00011689051507578,0.319443861119995,-8.25175568351886e-05,9,-1504.18166983962,3026.39574875378,0.401988828476533,0.43581845312476,0.968657913610235
3.05148560608602,0.270139515256777,-0.0450532160174189,0.0210110690911409,-0.000112936907680607,NA,-1.08763313830607e-06,9,-1508.02050821592,3034.07342550637,8.07966558107182,0.00937819569983067,0.978036109310065
7.19509668952736,0.270224965916107,-0.0450596459172279,0.0210133952405221,-0.000112950265865462,-0.00424655265097211,NA,9,-1508.15285586688,3034.33812080829,8.34436088299299,0.00821564067973101,0.986251749989796
3.83794662675263,-0.116371786869757,NA,0.0217586259729987,-0.000117213219816797,NA,-1.08587687755464e-06,8,-1509.27020592272,3034.5663344377,8.57257451239821,0.0073296877989236,0.99358143778872
7.9747677759828,-0.116341380256183,NA,0.0217610530114455,-0.000117227142264437,-0.00423958794805057,NA,8,-1509.4029685921,3034.83185977645,8.83809985115477,0.00641840890824304,0.999999846696963
-311.840319729362,0.444910295015948,-0.0672509669018039,0.00142848492970987,NA,0.32175783864448,-8.31340792451768e-05,9,-1519.6439487414,3057.32030655734,31.326546632039,8.39698176766169e-08,0.999999930666781
-1.17787144043562,0.26983034666692,-0.0444966933692237,0.0213924624503711,-0.000114888864840521,NA,NA,8,-1521.70301180401,3059.43194620028,33.4381862749779,2.92136948030284e-08,0.999999959880475
-0.394401442539449,-0.111905100465663,NA,0.0221299429553377,-0.000119107300262197,NA,NA,7,-1522.92435430788,3059.86886700308,33.8751070777839,2.34806622173947e-08,0.999999983361138
-312.674852762883,-0.132910462460077,NA,0.00143686774646675,NA,0.323864036685567,-8.36698443064764e-05,8,-1522.45354574557,3060.93301408339,34.9392541580946,1.37922061085267e-08,0.999999997153344
3.62473037261908,0.452125033078904,-0.0680291490807557,0.00141224274287849,NA,NA,-1.11204038637704e-06,8,-1524.81145178077,3065.64882615379,39.6550662284917,1.3049929293989e-09,0.999999998458337
7.8617330770981,0.452228177272613,-0.0680378231822761,0.00141224114565834,NA,-0.00434201773073654,NA,8,-1524.94851328872,3065.92294916969,39.9291892443925,1.13784499108306e-09,0.999999999596182
4.86938249210132,-0.132377414914455,NA,0.00142068142994615,NA,NA,-1.11084141609692e-06,7,-1527.69599702105,3069.41215242943,43.4183925041257,1.98798105368992e-10,0.99999999979498
9.10177755302305,-0.132348557648227,NA,0.00142069613192164,NA,-0.00433723598218059,NA,7,-1527.83394086177,3069.68804011087,43.6942801855735,1.73182495038937e-10,0.999999999968162
-304.004501159701,0.433861098093946,-0.0685437950087767,NA,NA,0.314021920704296,-8.11768506410894e-05,8,-1528.69952977435,3073.42498214096,47.4312222156641,2.67323624461931e-11,0.999999999994895
-304.820923797546,-0.155200241405287,NA,NA,NA,0.316135414067717,-8.17145327908997e-05,7,-1531.6042466922,3077.22865177174,51.2348918464381,3.99099308207514e-12,0.999999999998886
3.87240754100358,0.441259285897752,-0.0693141336545409,NA,NA,NA,-1.12660212327111e-06,7,-1533.68820954102,3081.39657746937,55.4028175440731,4.96623663441731e-13,0.999999999999382
8.16647403862832,0.441368495394776,-0.0693234852846017,NA,NA,-0.0043996834089125,NA,7,-1533.82574381795,3081.67164602324,55.6778860979362,4.32809746066599e-13,0.999999999999815
