"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
11.1095894131384,-0.0624316526132397,NA,0.0863553443104737,-0.000483094009035107,NA,-3.67743132093715e-06,8,-1409.43322828356,2834.93239063305,0,0.162122869352005,0.162122869352005
25.4521507188437,-0.0624955235029756,NA,0.0863522989375036,-0.000483081650016524,-0.0145255096957506,NA,8,-1409.47281063338,2835.0115553327,0.0791646996531199,0.155831009977783,0.317953879329789
9.01749296250445,0.984707263838126,-0.125153798736877,0.0847990685225621,-0.000473821876679423,NA,-3.68419711028323e-06,9,-1408.64851188488,2835.37947910645,0.447088473404165,0.129646337679834,0.447600217009622
23.385456492205,0.985368102378868,-0.125240516828871,0.0847949005834923,-0.00047380285918124,-0.0145524753817966,NA,9,-1408.68700479218,2835.45646492104,0.524074287994608,0.124750701335698,0.57235091834532
10.5419257262717,NA,NA,0.0881844856430408,-0.000491355569328624,NA,-3.62354388789426e-06,7,-1410.80741164354,2835.66608186831,0.733691235262995,0.112337629179952,0.684688547525272
24.6721416395694,NA,NA,0.0881834901323043,-0.00049135273506338,-0.0143117444293624,NA,7,-1410.84975855473,2835.7507756907,0.818385057652449,0.107679796034883,0.792368343560156
-235.746289659524,-0.0610737362071804,NA,0.0864328952945231,-0.000483453395776082,0.249882899952153,-6.69102383614732e-05,9,-1409.10209290662,2836.28664114993,1.3542505168848,0.0823706547738419,0.874738998333997
-230.0524093968,0.972711534199379,-0.12356255302527,0.0848939777676978,-0.000474287751632748,0.242028342112284,-6.49293197407076e-05,10,-1408.33752291151,2836.77587075428,1.84348012123201,0.0644967245232238,0.939235722857221
-258.342169224477,NA,NA,0.0882250111474023,-0.000491547641999753,0.272194949763741,-7.25037049095578e-05,8,-1410.4145807148,2836.89509549552,1.96270486247522,0.0607642771427779,0.999999999999999
-3.6885378333854,NA,NA,0.0895944345666893,-0.000500337891287821,NA,NA,6,-1444.97531583021,2901.98905800992,67.0566673768676,4.45321817870733e-16,1
-3.45364870404631,-0.0409066502954917,NA,0.0883680559460787,-0.000494749741026057,NA,NA,7,-1444.37569226561,2902.80264311245,67.870252479398,2.96487380432898e-16,1
-5.32805914281938,0.885216924188197,-0.110696387495116,0.0870107675039251,-0.000486663665414873,NA,NA,8,-1443.75152569972,2903.56898546538,68.6365948323346,2.02114320277842e-16,1
10.1851046221346,2.49504766302521,-0.31123771708695,0.00252002203862186,NA,NA,-3.86584672992573e-06,8,-1465.6623816399,2947.39069734573,112.458306712677,6.16358311571389e-26,1
25.2642382073565,2.49573762871879,-0.311329558285645,0.00251901682006505,NA,-0.0152714300181966,NA,8,-1465.69643204698,2947.45879815989,112.526407526837,5.95724351129505e-26,1
-184.720378288039,2.48558066098245,-0.309967519792945,0.00253278592042298,NA,0.197320177679095,-5.37978571920467e-05,9,-1465.45042641333,2948.98330816335,114.0509175303,2.77972742478123e-26,1
15.6036731719422,-0.11142681623552,NA,0.00238164423530607,NA,NA,-3.85790299183851e-06,7,-1470.3346484906,2954.72055556244,119.788164929391,1.57824625866561e-27,1
30.6524716388183,-0.111504521301025,NA,0.00238060705840687,NA,-0.0152395698427869,NA,7,-1470.37150393992,2954.79426646108,119.861875828034,1.52113812083605e-27,1
10.8428054246992,2.29798063551317,-0.292430724341298,NA,NA,NA,-3.85178235025579e-06,7,-1470.86505564855,2955.78136987834,120.84897924529,9.28585433306193e-28,1
25.8680009977677,2.29876683088527,-0.292532347468193,NA,NA,-0.0152164993169221,NA,7,-1470.89499988094,2955.84125834312,120.908867710073,9.01191842182931e-28,1
-197.543451534201,-0.110149410265132,NA,0.00239616346431048,NA,0.215763468675524,-5.84570660458547e-05,8,-1470.08238443909,2956.23070294412,121.298312311072,7.41737832933512e-28,1
-159.489333725578,2.28862715686651,-0.291211720031583,NA,NA,0.172445700340619,-4.74892140120095e-05,8,-1470.70246018344,2957.47085443281,122.538463799763,3.98983519489912e-28,1
