"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
-330.121146386493,-0.0764909432651558,NA,0.0120987650792317,-5.04503408324184e-05,0.342438724678963,-8.89019970759467e-05,9,-1563.32563094347,3144.70662946615,0,0.235160729908111,0.235160729908111
-333.76472710799,-0.0834694001959975,NA,0.00336092162304385,NA,0.34661875941512,-8.99814186836818e-05,8,-1564.54873321471,3145.14174687223,0.435117406082554,0.18918219290812,0.424342922816231
-329.616817315135,0.31484692933431,-0.0454226023486135,0.011421594120571,-4.66582314310306e-05,0.341100713752353,-8.85614163246713e-05,10,-1562.82603947861,3145.71977126492,1.01314179876817,0.141698043324574,0.566040966140805
-332.863992044605,0.374157546496308,-0.053045683769787,0.00333710430564008,NA,0.344697481126729,-8.94910158690261e-05,9,-1563.8583898323,3145.77214724382,1.06551777766799,0.138035424097348,0.704076390238153
5.10568026459105,-0.0759182093514484,NA,0.0122549360131628,-5.1583957393313e-05,NA,-1.47199677827552e-06,8,-1565.85688014486,3147.75804073252,3.05141126636909,0.0511398278814773,0.75521621811963
10.7083682801018,-0.0758838002080558,NA,0.0122598485800802,-5.16147243816136e-05,-0.00574446123286409,NA,8,-1565.94113207382,3147.92654459045,3.2199151243035,0.0470077120893249,0.802223930208955
5.56374885511978,-0.0830557345806819,NA,0.0033203469099904,NA,NA,-1.48431985940702e-06,7,-1567.13835306869,3148.31113589454,3.60450642838805,0.0387843193009515,0.841008249509906
11.2134467323693,-0.0830254659836239,NA,0.00331993032738769,NA,-0.00579248011962349,NA,7,-1567.22418852997,3148.48280681708,3.7761773509319,0.0355941237824142,0.876602373292321
4.28467232163983,0.322930776469331,-0.0462945830450436,0.0115649890576183,-4.77196213956598e-05,NA,-1.47305195726637e-06,9,-1565.33667781639,3148.72872321199,4.02209374583981,0.03147590600699,0.908078279299311
4.56440921153533,0.383563279691953,-0.0540881651224487,0.0032962375629594,NA,NA,-1.48446756132135e-06,8,-1566.41887422404,3148.88202889088,4.17539942472968,0.0291533411384519,0.937231620437763
9.89136111828191,0.32306361387622,-0.0463060173075946,0.0115697439170486,-4.77495224952559e-05,-0.00574867502624373,NA,9,-1565.42064839763,3148.89666437446,4.19003490831528,0.0289407831862357,0.966172403623998
10.2146058442178,0.38373209707754,-0.054104238557938,0.00329581057033229,NA,-0.00579317527911507,NA,8,-1566.50424829431,3149.05277703142,4.34614756527253,0.0267676870980206,0.992940090722019
-325.900504795122,NA,NA,0.0160485863699004,-6.96793951476895e-05,0.33735656736288,-8.75437410526855e-05,8,-1568.42234518798,3152.88897081876,8.18234135261036,0.00393180481571629,0.996871895537735
-330.595560902761,NA,NA,0.00406113659938173,NA,0.342707552356931,-8.89194753874383e-05,7,-1570.82934073645,3155.69311123004,10.98648176389,0.000967565994981767,0.997839461532717
4.35764143516525,NA,NA,0.016177410057311,-7.06812985338448e-05,NA,-1.4119975278725e-06,7,-1570.88805877197,3155.81054730108,11.1039178349329,0.000912388237883431,0.9987518497706
