"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
-198.940223189598,0.817400834278699,-0.111462047816047,0.0107209013578927,-5.7832460482317e-05,0.208945925309772,-5.52497239359542e-05,10,-1090.9124304032,2201.87369543459,0,0.497327158175621,0.497327158175621
5.88012563915971,0.824738902390954,-0.112308026776207,0.0107384219529315,-5.80868784133856e-05,NA,-1.97387110068458e-06,9,-1092.771608184,2203.58316310569,1.70946767109535,0.211561183414119,0.70888834158974
13.4435525993546,0.825013097095142,-0.112337735779119,0.0107407558644851,-5.81057024368028e-05,-0.00772870398117165,NA,9,-1092.91069160909,2203.86132995587,1.98763452127287,0.184091113082684,0.892979454672424
-200.343671934834,0.885055244795458,-0.120359303430138,0.000714463110635106,NA,0.210745577675771,-5.57244737783269e-05,9,-1094.4820118015,2207.00397034068,5.13027490608556,0.0382487401486068,0.93122819482103
-193.063924815803,0.91322490659239,-0.12480093047483,NA,NA,0.203362458240873,-5.38470000429363e-05,8,-1096.32470468622,2208.68135967198,6.80766423738396,0.0165339518854536,0.947762146706484
6.24231671271631,0.892720287742885,-0.121248283182078,0.000687671426469547,NA,NA,-1.98977978633893e-06,8,-1096.37523226841,2208.78241483635,6.90871940176157,0.0157192861332767,0.963481432839761
13.866832154337,0.893016071005055,-0.121280846371242,0.000686738374342953,NA,-0.00779100719395594,NA,8,-1096.5167730896,2209.06549647874,7.19180104415,0.0136446506821866,0.977126083521947
6.28286777747941,0.919621428988414,-0.125500126494461,NA,NA,NA,-1.99456722458841e-06,7,-1098.08590719205,2210.1966591046,8.32296367000981,0.00775056884848896,0.984876652370436
13.9265289815513,0.919881820795862,-0.125527092495672,NA,NA,-0.00781017529993969,NA,7,-1098.22285950321,2210.47056372691,8.59686829231669,0.00675858757303,0.991635239943466
-201.783769450431,-0.136988668989777,NA,0.0120788076630358,-6.51716993922002e-05,0.213849745942897,-5.64976826356658e-05,9,-1096.58148072588,2211.20290818945,9.32921275485614,0.00468629221854847,0.996321532162015
7.85904551056273,-0.136893485372624,NA,0.012106570110341,-6.54855868147761e-05,NA,-1.97150458591727e-06,8,-1098.53307358614,2213.09809747182,11.2244020372295,0.00181674612369945,0.998138278285714
15.4133615632553,-0.136873305384352,NA,0.0121092662431313,-6.55063686910779e-05,-0.00771914958689648,NA,8,-1098.67543313151,2213.38281656255,11.5091211279564,0.00157568092393098,0.999713959209645
-203.629743101356,-0.146695879696693,NA,0.000810454267066631,NA,0.216334087045505,-5.71490675047361e-05,8,-1101.14568924622,2218.32332879198,16.4496333573902,0.000133244618503963,0.999847203828149
8.45128075075921,-0.146651987958709,NA,0.00078355652486913,NA,NA,-1.98949021299134e-06,7,-1103.1448391194,2220.31452295929,18.4408275247015,4.92342535741662e-05,0.999896438081723
16.0746687998437,-0.146634973232289,NA,0.000782648350232259,NA,-0.00778956304891448,NA,7,-1103.29028472221,2220.60541416491,18.731718730317,4.2569753497645e-05,0.999939007835221
-195.469861909789,-0.157988597356818,NA,NA,NA,0.208153126015383,-5.50688252975088e-05,7,-1103.51975328174,2221.06435128398,19.1906558493911,3.38410793450324e-05,0.999972848914566
8.58626065447615,-0.157583981836689,NA,NA,NA,NA,-1.99492103596122e-06,6,-1105.36854444073,2222.75571828932,20.8820228547233,1.45267521745631e-05,0.999987375666741
16.2312104302907,-0.157554679908567,NA,NA,NA,-0.00781127533391063,NA,6,-1105.5089102052,2223.03644981826,21.1627543836626,1.26243332594275e-05,1
-1.80645619326863,0.828688708175364,-0.111883544017227,0.0115167287085578,-6.2475255187926e-05,NA,NA,8,-1130.82816391066,2277.68827812085,75.8145826862587,1.71283181722633e-17,1
-200.853167229024,NA,NA,0.0192442030081465,-0.000100862088415992,0.211457287402539,-5.57619078293584e-05,8,-1131.58266755725,2279.19728541404,77.3235899794477,8.05448823409589e-18,1
6.44488611135002,NA,NA,0.0192700185792498,-0.000101172780453217,NA,-1.84574682079205e-06,7,-1133.51159588349,2281.04803648747,79.174341052877,3.19265846376327e-18,1
