"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
6.61555401635207,0.818202013124562,-0.10989476358398,0.0127280307617554,-6.54872327572909e-05,NA,-2.08140408930182e-06,9,253.115121854888,-488.20254287875,0,0.418242414847281,0.418242414847281
14.6331414599581,0.818347951541236,-0.109911082184869,0.01272638643137,-6.54786709204946e-05,-0.00817110133539123,NA,9,253.042745508421,-488.057790185817,0.144752692933253,0.38904104717591,0.807283462023191
-47.6353076566651,0.817180694062678,-0.10977749834397,0.0127406138401431,-6.5552608118197e-05,0.0552649556587033,-1.61526667291363e-05,10,253.343315561957,-486.652769341553,1.54977353719755,0.192707681219712,0.999991143242902
6.93059182519963,0.938055261683313,-0.124934972202143,0.00137533198016451,NA,NA,-2.09891987980287e-06,8,240.451969562328,-464.881781869693,23.3207610090573,3.60901895828389e-06,0.999994752261861
15.015993148133,0.938187060380806,-0.12494952205978,0.00137516480679718,NA,-0.00824005502272853,NA,8,240.382545852965,-464.742934450967,23.4596084277833,3.36696676505317e-06,0.999998119228626
-44.5909728259685,0.937207323324985,-0.124838790702085,0.00137651516714462,NA,0.0524850278596081,-1.54624153490261e-05,9,240.657224833314,-463.286748835603,24.9157940431469,1.62566906225012e-06,0.999999744897688
8.51899710051383,-0.123597389227632,NA,0.0147402511972787,-7.69723719682003e-05,NA,-2.07647869382949e-06,8,236.925185461459,-457.828213667957,30.3743292107935,1.0610266433159e-07,0.999999851000352
16.5173619379855,-0.123591054908613,NA,0.0147388952483443,-7.6965448034922e-05,-0.00815149321057158,NA,8,236.847466151979,-457.672775048997,30.5297678297535,9.81687412363774e-08,0.999999949169094
-50.1023322458643,-0.123614784481749,NA,0.0147517141111713,-7.70308025668165e-05,0.0597149390373051,-1.72807966706976e-05,9,237.192051957383,-456.356403083741,31.8461397950086,5.08307692290103e-08,0.999999999999863
7.14932569135119,0.933959428981083,-0.126993515886196,NA,NA,NA,-2.11073723131221e-06,7,221.401451183698,-428.785671598165,59.4168712805856,5.2386382410274e-14,0.999999999999915
15.280689896982,0.934095548206625,-0.127008272260621,NA,NA,-0.00828668461582233,NA,7,221.336134431593,-428.655038093955,59.5475047847956,4.90740277170293e-14,0.999999999999964
-40.2650600876734,0.933149164166868,-0.126903600434662,NA,NA,0.0483012281385857,-1.44089731196575e-05,8,221.57694699298,-427.131736730998,61.0708061477523,2.29124228568877e-14,0.999999999999987
9.212202513871,-0.134484774637618,NA,0.0014000276048325,NA,NA,-2.09678490036257e-06,7,219.116750275865,-424.2162697825,63.9862730962502,5.33316980774668e-15,0.999999999999992
17.2890198617505,-0.134477690412244,NA,0.00139987005294777,NA,-0.00823135503682418,NA,7,219.041714580802,-424.066198392374,64.1363444863762,4.94763694125685e-15,0.999999999999997
-46.8474716278333,-0.134508798698007,NA,0.00140130679420175,NA,0.0571060914459474,-1.66368886806263e-05,8,219.359883584813,-422.697609914664,65.5049329640857,2.49581627028494e-15,1
9.47318255286083,-0.156650402602001,NA,NA,NA,NA,-2.10877439514672e-06,6,199.517043573538,-387.021166058013,101.181376820737,4.46859773575985e-23,1
17.5967066913687,-0.156640783921064,NA,NA,NA,-0.00827869907819109,NA,6,199.44597801473,-386.879034940397,101.323507938354,4.16205563375663e-23,1
-42.4861082285772,-0.15669202304716,NA,NA,NA,0.0529293823255978,-1.55854335605304e-05,7,199.727993600398,-385.438756431565,102.763786447185,2.02560787467976e-23,1
