"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-5.88250669596368,0.0942680378097949,-0.000958783368785566,0.00994462335380037,-4.68564702527545e-05,0.06758434641425,-0.00270596156753967,0.00241189051198355,11,706.566766343844,-1391.05061811482,0,0.672660652283551,0.672660652283551,FALSE
-1.61512496986765,0.107734012298006,-0.000915704040264341,0.00992435436039161,-4.67217526727073e-05,0.0668787837760624,-0.00268376985820186,NA,10,704.477744962003,-1388.88641614065,2.16420197417733,0.227953117773852,0.900613770057403,FALSE
-4.91706766343258,0.0941236464857681,-0.000956759787194469,0.0102613428659838,-4.8607176716024e-05,-0.0319922701800764,NA,0.00237881729818377,10,703.265115443083,-1386.46115710281,4.58946101201741,0.0677964928065917,0.968410262863995,FALSE
-0.714457511762989,0.10737841118688,-0.000914441155656982,0.010238774794967,-4.8460055136826e-05,-0.0318823459255041,NA,NA,9,701.226689125091,-1384.39688107504,6.65373703978344,0.0241521270109799,0.992562389874975,FALSE
-4.83762663899304,0.0368674326447211,NA,0.0099501066600228,-4.68821879495854e-05,0.0668118146096138,-0.00268372283356856,0.00226769184460214,10,700.552785084712,-1381.03649638606,10.0141217287598,0.00450046221848726,0.997062852093462,FALSE
-0.854289921794775,0.0518377158787096,NA,0.00993258591491129,-4.67660707282507e-05,0.0662391455192849,-0.00266562782901245,NA,9,698.841082387637,-1379.62566760013,11.4249505146906,0.00222279566850453,0.999285647761967,FALSE
-3.88050134754139,0.0368391547930415,NA,0.0102640592281055,-4.86168474503913e-05,-0.0319449864972754,NA,0.00223434708476269,9,697.290417437704,-1376.52433770027,14.5262804145584,0.000471470268491704,0.999757118030459,FALSE
0.0397146037023433,0.0515454573688437,NA,0.0102447028947808,-4.84909094244773e-05,-0.0318528579807372,NA,NA,8,695.621012033891,-1375.19684050958,15.8537776052476,0.000242768289543785,0.999999886320002,FALSE
-5.70168004075485,0.0945331633635548,-0.000960747623764297,0.00320666000051631,NA,0.0852436694229615,-0.00323088836115958,0.00235999096826665,10,689.601549341527,-1359.13402489969,31.9165932151298,7.89215973842504e-08,0.9999999652416,FALSE
-1.5270903694818,0.107721119621503,-0.000918264407014137,0.00320577788254961,NA,0.0845019189420107,-0.00320761884119998,NA,9,687.594281513976,-1357.13206585281,33.9185522620135,2.90052079416585e-08,0.999999994246808,FALSE
