"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-2.15151306179264,0.0962870550513645,-0.000535233520220191,0.0153828319191186,0.000758242844254747,0.0411173624939205,-0.000768496947274858,-0.00339475231510402,11,-25620.7421238734,51263.4888265491,0,0.760534618354857,0.760534618354857,FALSE
-1.94974504724896,0.0962917024184736,-0.000535303069132703,0.0156206381415314,0.000706768300501859,0.017709970673366,NA,-0.0034081532140468,10,-25623.6332870782,51267.2703897588,3.78156320965354,0.114805572810847,0.875340191165704,FALSE
-2.18716076719723,0.0962599894318404,-0.0005349140073216,0.0201579143080876,NA,0.0393148205867404,-0.000714186023040456,-0.00337133186088346,10,-25623.7508036411,51267.5054228846,4.01659633550298,0.10207659505942,0.977416786225124,FALSE
-1.99652006127173,0.0962658718259141,-0.000534998203238818,0.020077278504534,NA,0.0175710732670377,NA,-0.00338531129676236,9,-25626.2596671276,51270.5224560575,7.03362950841256,0.0225832137748758,1,FALSE
-8.43706430668033,0.0896505725052313,-0.000543174199358729,0.0159378935919798,0.000626595453725449,0.0434535958705848,-0.000847024197256764,NA,10,-25695.2663130787,51410.5364417597,147.047615210577,8.91528140107141e-33,1,FALSE
-8.4306706076902,0.0896645949069168,-0.000542843852513608,0.0198852474492001,NA,0.0419491556630466,-0.000801649566473266,NA,9,-25697.3220883082,51412.6472984187,149.158471869552,3.10290412114447e-33,1,FALSE
-8.24202255925854,0.0896295186639696,-0.000543307564833403,0.0162028422456538,0.000569263476509321,0.0176543635146581,NA,NA,9,-25698.7775436627,51415.5582091278,152.069382578673,7.23889249694623e-34,1,FALSE
-8.2457244997585,0.0896433476067578,-0.000542999347145391,0.0197937291507384,NA,0.0175426278167855,NA,NA,8,-25700.4825195214,51416.9675364414,153.478709892253,3.57800208520434e-34,1,FALSE
-1.75257183163699,0.0961556799239614,-0.000533796217345704,0.0160648539718139,NA,NA,NA,-0.00336143494701757,8,-25940.4104410183,51896.8233794351,633.334552886023,2.2608316727168e-138,1,FALSE
-1.75004055612854,0.0961570087018607,-0.000533811765820647,0.015831788872567,3.67008628123625e-05,NA,NA,-0.00336261292505991,9,-25940.403391661,51898.8099051243,635.321078575173,8.37335793300501e-139,1,FALSE
-2.27768877886262,0.095768963768822,-0.000529894733683994,NA,NA,0.0140054660190627,NA,-0.00317223286571409,8,-25945.5841930465,51907.1708834915,643.682056942373,1.28037230661358e-140,1,FALSE
-2.37044398144576,0.0957645894844028,-0.000529839342423425,NA,NA,0.0245146276143339,-0.000345408642261851,-0.00316504667787857,9,-25945.0034991431,51908.0101200886,644.52129353951,8.41585725415542e-141,1,FALSE
-8.13449401211772,0.0895421245030901,-0.000537257394933247,NA,NA,0.0140225248649992,NA,NA,7,-26010.7810751681,52035.5640927236,772.075266174521,1.68696134178485e-168,1,FALSE
-8.23450288280424,0.0895532585373437,-0.000537156090065759,NA,NA,0.0272480003947128,-0.000434690559910152,NA,8,-26009.8615352004,52035.7255677993,772.236741250148,1.55611347445695e-168,1,FALSE
-7.95823883180544,0.0895811172973419,-0.000541724396947983,0.0157801428231893,NA,NA,NA,NA,7,-26013.4077964914,52040.8175353702,777.328708821049,1.21992899675403e-169,1,FALSE
-7.95919635007432,0.0895835718039624,-0.000541672401544809,0.0164060465355425,-9.85223531748461e-05,NA,NA,NA,8,-26013.3569653635,52042.7164281256,779.22760157648,4.7205785816737e-170,1,FALSE
-2.02837288955443,0.095747513155125,-0.000529628856764839,NA,NA,NA,NA,-0.00318762416366501,7,-26151.4607164427,52316.9233752729,1053.43454872376,1.35118000163944e-229,1,FALSE
-7.91381753233358,0.0895035028329622,-0.000537083079204223,NA,NA,NA,NA,NA,6,-26217.0364687606,52446.0743942865,1182.5855677374,1.2187812487131e-257,1,FALSE
0.737345700979826,0.0369957127224176,NA,0.0157455200262765,0.000627600245800973,0.0412564321264156,-0.000781878987121496,-0.00416026515254954,10,-26289.7437192114,52599.4912540252,1336.0024274761,5.91395419025378e-291,1,FALSE
0.705622368762104,0.0370033556263816,NA,0.0196944594328561,NA,0.0397648256026741,-0.000736961218134183,-0.00414009872034943,9,-26291.8298960981,52601.6629139986,1338.17408744952,1.99667777864827e-291,1,FALSE
0.94358213783903,0.0369931469855958,NA,0.015991304667562,0.000575287893167046,0.0174451804483289,NA,-0.00417434940358798,9,-26292.7709151088,52603.5449520199,1340.0561254708,7.79163537971768e-292,1,FALSE
0.903450551566438,0.0370003221713259,NA,0.0196155011089097,NA,0.0173312595527255,NA,-0.00415502977140067,8,-26294.5320596968,52605.0666167921,1341.57779024297,3.64085442037966e-292,1,FALSE
-6.96931899027857,0.0284021531869901,NA,0.0163635762315608,0.000484327697055613,0.0438047339565886,-0.000867062383451843,NA,9,-26389.3108844225,52796.6248906474,1533.13606409829,0,1,FALSE
-6.96507538890653,0.0284422043711698,NA,0.0194118621304349,NA,0.042644116787846,-0.000832084263439418,NA,8,-26390.5530564764,52797.1086103513,1533.61978380219,0,1,FALSE
-6.77278832170445,0.02840248161699,NA,0.0193218122164433,NA,0.0173149970530635,NA,NA,7,-26393.9951309967,52801.9922043807,1538.50337783161,0,1,FALSE
