"(Intercept)","pre","I(pre^2)","tmp","I(tmp^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-30.6568152065896,0.000398135688291326,NA,3.4319538787334,-0.0972467026831067,7,-520.256072867765,1054.59849885812,0,0.465936950443407,0.465936950443407,FALSE
-34.6563863204864,NA,NA,3.89762643742566,-0.110626722042855,6,-521.629508614821,1055.32373217571,0.725233317590892,0.324223686073369,0.790160636516776,FALSE
-29.6565735244048,0.000948445868094581,-2.52437597007456e-06,3.31587679982179,-0.0939626438872296,8,-520.041409197985,1056.19392950708,1.59543064896002,0.209837831410398,0.999998467927174,FALSE
-0.572396495504003,0.00288404328440721,-8.51108424709273e-06,NA,NA,6,-534.41307623387,1080.89086741381,26.2923685556887,9.09938127657433e-07,0.999999377865302,FALSE
-0.471566071961462,0.00285195810296432,-8.51127309757429e-06,-0.00550077697386268,NA,7,-534.331479822306,1082.7493127672,28.150813909082,3.59298647165462e-07,0.999999737163949,FALSE
-0.499799129717952,0.00110454377730008,NA,NA,NA,5,-536.997389119369,1084.04096761518,29.4424687570602,1.88354627965212e-07,0.999999925518577,FALSE
-0.398827707995526,0.00107235002136583,NA,-0.00550793385677072,NA,6,-536.915915300614,1085.8965455473,31.2980466891784,7.44805143532422e-08,0.999999999999091,FALSE
0.176561199207002,NA,NA,-0.0311623415720717,NA,5,-549.372215301765,1108.79061997997,54.1921211218526,7.95531846665103e-13,0.999999999999887,FALSE
-0.373933040485424,NA,NA,NA,NA,4,-552.327812661214,1112.6863945532,58.0878956950769,1.13422932092163e-13,1,FALSE
