"(Intercept)","pre","I(pre^2)","tmp","I(tmp^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-33.420264513808,0.000441169857798,NA,3.80494739549432,-0.108270969111547,7,-508.886512790473,1031.81853553625,0,0.576448262132544,0.576448262132544,FALSE
-32.4966221803333,0.0010083993260172,-2.6188611474673e-06,3.69783617115677,-0.105249627296533,8,-508.216565132766,1032.4916668509,0.673131314649254,0.411710294604136,0.98815855673668,FALSE
-37.8528496154296,NA,NA,4.32068574889179,-0.123074994099065,6,-513.777488538375,1039.58909567951,7.77056014326376,0.0118414432633196,1,FALSE
0.257864147673473,0.00296999253219985,-8.56309153588035e-06,-0.0257950741257973,NA,7,-559.418132589508,1132.88177513432,101.06323959807,6.53366245290729e-23,1,FALSE
-0.213577565720031,0.0030748977368007,-8.38717541663485e-06,NA,NA,6,-564.231623107002,1140.49736481677,108.678829280517,1.4502818306555e-24,1,FALSE
0.317248790404846,0.00117892911222167,NA,-0.0250311746452464,NA,6,-566.652245603523,1145.33860980981,113.520074273559,1.28881153108386e-25,1,FALSE
-0.14168056290498,0.00131645550799933,NA,NA,NA,5,-571.149415150698,1152.32319083733,120.504655301079,3.9219938991076e-27,1,FALSE
0.942564333356882,NA,NA,-0.0526830597399753,NA,5,-608.461625660778,1226.94761185749,195.129076321239,2.44917479643971e-43,1,FALSE
0.00995780649250292,NA,NA,NA,NA,4,-630.312044997819,1268.64032376187,236.821788225623,2.16552112049104e-52,1,FALSE
