"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
20.4609530272555,0.0713648686244748,-0.000912187940854075,-0.173608296189457,NA,-1.23498375780834,0.0616309151240685,-0.00471632627746867,10,-4664.21608206755,9348.49100339693,0,0.563908044339964,0.563908044339964,TRUE
30.1523026104481,0.0713151526757988,-0.000911368172575607,-0.792004936587479,0.00993980724517447,-1.23723228488469,0.061737869663996,-0.00474819454201277,11,-4664.19506355132,9350.46075310586,1.96974970892916,0.210611739611431,0.774519783951395,TRUE
11.0646609164644,0.063120218319596,-0.000872158106991143,-0.174921224872659,NA,-1.18406640148368,0.05912741802068,NA,9,-4666.46523622312,9350.97860078848,2.48759739154775,0.162567370001993,0.937087153953388,TRUE
13.6427802758386,0.0630927983390472,-0.000871872748930369,-0.340516858089319,0.00266166725363302,-1.18457703899612,0.0591515670840259,NA,10,-4666.46372457207,9352.98628840598,4.49528500905217,0.0595757547452027,0.996662908698591,TRUE
11.7811972973021,0.0715351199366391,-0.000916884069685864,-0.136553488676558,NA,NA,NA,-0.00401149752412619,8,-4672.45195149636,9360.94239537443,12.4513919774981,0.00111538005965096,0.997778288758242,FALSE
4.07264119840667,0.0644692752643857,-0.000882246681834768,-0.13974939726914,NA,NA,NA,NA,7,-4674.0693217035,9362.16857392543,13.6775705284999,0.000604173380763619,0.998382462139005,FALSE
12.2398545761252,0.0714437196899662,-0.000914928699028089,-0.146825482521921,NA,-0.00804852013616832,NA,-0.00404172440457126,9,-4672.33727838967,9362.72268512159,14.231681724661,0.000457970885312308,0.998840433024318,FALSE
13.8659174889325,0.0715261548631684,-0.000916726047021584,-0.269764620090312,0.00214182510252768,NA,NA,-0.00401848534636138,9,-4672.45097375135,9362.95007584494,14.4590724480076,0.000408752668746335,0.999249185693064,TRUE
4.42745215308626,0.0643397103832282,-0.000880284942654076,-0.148868942160557,NA,-0.00712625412708108,NA,NA,8,-4673.97942438685,9363.99734115542,15.5063377584884,0.000242130683773281,0.999491316376837,FALSE
0.486368228716411,0.0645057219469933,-0.000882622546590684,0.0909094198680102,-0.00370854830294973,NA,NA,NA,8,-4674.0663851151,9364.17126261191,15.6802592149797,0.000221964368723953,0.999713280745561,FALSE
15.114040371491,0.0714287865625068,-0.000914685849019412,-0.330491836229412,0.0029524015825289,-0.00808362045518923,NA,-0.00405076701286323,10,-4672.33542620317,9364.72969166818,16.2386882712526,0.000167888881279185,0.99988116962684,TRUE
1.48056334817871,0.0643705706551975,-0.000880607597154617,0.0406006337159338,-0.00304560236349993,-0.00709210058920266,NA,NA,9,-4673.9774463372,9366.00302101665,17.5120176197197,8.88222929634782e-05,0.999969991919804,FALSE
