"(Intercept)","CO2","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-8.49338007018014,-0.0064183465869412,0.239182646098686,-0.00308937385200671,0.0052663987100577,-6.17572985374941e-06,0.0276653084924597,NA,10,-573.36262796821,1166.84912981029,0,0.544799171048109,0.544799171048109,FALSE
-8.04943801185961,-0.00608268104162503,0.238934149626513,-0.00308855892591902,0.00566096617407541,-6.71862099358343e-06,NA,NA,9,-575.173778964351,1168.44885224497,1.59972243467132,0.244828022706602,0.789627193754711,FALSE
-9.49136629961273,-0.00642325813749176,0.239175230549794,-0.00308932074834499,0.00526165140026964,-6.16716354968726e-06,0.115745085002918,-0.00193685378496399,11,-573.352177052606,1168.85308649958,2.00395668928331,0.200024305891508,0.989651499646219,FALSE
-8.13733530064235,-0.00658850851253282,0.238722601399812,-0.00308165893218467,0.00185958728405826,NA,0.0348857248461083,NA,9,-578.757884083718,1175.6170624837,8.7679326734044,0.00679679309021046,0.99644829273643,FALSE
-9.84562193533991,-0.00659649956937005,0.238710906669232,-0.00308158469562328,0.0018595558679675,NA,0.18556181109061,-0.00331368572344265,10,-578.727449789521,1177.57877345292,10.7296436426222,0.00254873055067886,0.998997023287109,FALSE
-7.52367907751789,-0.00617566661482121,0.238356153825366,-0.00307978304839612,0.00198210999460411,NA,NA,NA,8,-581.683603410434,1179.44819669713,12.5990668868399,0.00100088418050052,0.999997907467609,FALSE
-9.60361224896332,NA,0.210339748344753,-0.00297741169888724,0.00575897925973146,-6.93099441311099e-06,NA,NA,8,-588.534888777685,1193.15076743163,26.30163762134,1.05903032485258e-06,0.999998966497934,FALSE
-9.92332171212003,NA,0.209557604122089,-0.00297525657861127,0.00552042644777776,-6.60370595084239e-06,0.0167250595071724,NA,9,-587.868089891918,1193.8374741001,26.9883442898056,7.51262891917604e-07,0.999999717760826,FALSE
-9.9103986190033,NA,0.209557971745046,-0.0029752577617335,0.00552048882847773,-6.60381846055329e-06,0.0155859316232119,2.50491314774436e-05,10,-587.868088154357,1195.86005018259,29.0109203722932,2.73271991505006e-07,0.999999991032817,FALSE
-9.58614422109941,NA,0.208294443812893,-0.00296542452151759,0.00187803354182638,NA,0.0242830185661643,NA,8,-594.012250369806,1204.10549061588,37.2563608055825,4.42711171536508e-09,0.999999995459929,FALSE
-9.08639787033868,NA,0.209359485194729,-0.00296785121250794,0.00196401571013036,NA,NA,NA,7,-595.437974553609,1204.93890582447,38.0897760141802,2.91841244186448e-09,0.999999998378342,FALSE
-10.3385988744088,NA,0.208274445115703,-0.00296536627275826,0.00187801659180867,NA,0.0905708484610798,-0.00145778816820573,9,-594.006396219899,1206.11408675606,39.2649569457674,1.62165838219909e-09,1,FALSE
-7.44973394596321,-0.00471891158727249,0.0874640195079188,NA,0.00503483623494699,-5.70864650329987e-06,0.0286130099985154,NA,9,-652.142052626044,1322.38539956835,155.536269758058,9.16145794244943e-35,1,FALSE
-6.99819798317626,-0.00436617689971092,0.0873128038386784,NA,0.00546901961359332,-6.31108692718651e-06,NA,NA,8,-654.0687391667,1324.21846820966,157.36933839937,3.66369063433774e-35,1,FALSE
-9.0075546984884,-0.00472641590562135,0.0874540125442603,NA,0.00502499441330068,-5.69142031571434e-06,0.166055568200375,-0.00302063760947598,10,-652.116230327159,1324.35633452819,157.507204717896,3.41964878078606e-35,1,FALSE
-8.98163694146951,-0.00670851737719999,0.236930940183856,-0.00306011668136501,NA,NA,0.0967169114924312,NA,8,-655.239126644639,1326.55924316554,159.71011335525,1.13664794458011e-35,1,FALSE
-10.374496433069,-0.00671553835218098,0.236925191519603,-0.0030600792884909,NA,NA,0.219590378549917,-0.00270248641150333,9,-655.221096375614,1328.54348706749,161.694357257197,4.21456622301149e-36,1,FALSE
-7.13370903205167,-0.00489555638522291,0.0874099523419158,NA,0.00188481035268111,NA,0.0360014367785366,NA,8,-656.860093809996,1329.80117749626,162.952047685963,2.24723699433345e-36,1,FALSE
-9.54568122384339,-0.00490643161702483,0.0873952299846712,NA,0.00188429625188444,NA,0.248640517445935,-0.00467402763942444,9,-656.798550838203,1331.69839599267,164.849266182374,8.70308276650018e-37,1,FALSE
-6.50637344983562,-0.00446359268101155,0.0872047769799751,NA,0.00201631628972992,NA,NA,NA,7,-659.973033864335,1334.00902444593,167.159894635632,2.74111035467305e-37,1,FALSE
-8.645854242008,NA,0.073529821320075,NA,0.00521984724325182,-6.01573385403224e-06,0.0213015473447029,NA,8,-659.000822376185,1334.08263462864,167.233504818341,2.64205754283152e-37,1,FALSE
-8.23633908887439,NA,0.0742455322381343,NA,0.00554031558755372,-6.45836353486311e-06,NA,NA,7,-660.082714776993,1334.22838627124,167.379256460949,2.45636389391962e-37,1,FALSE
-9.59152270975103,NA,0.0735093940892205,NA,0.00521395633445288,-6.00540983684985e-06,0.104626463648576,-0.00183135238278732,9,-658.991354703202,1336.08400372267,169.234873912373,9.71293528684877e-38,1,FALSE
-8.35896386324197,NA,0.0728708084306856,NA,0.00190095903819141,NA,0.0288444746688819,NA,7,-664.236208052838,1342.53537282293,175.686243012639,3.85881088343299e-39,1,FALSE
-10.1914095993428,NA,0.0728336394400795,NA,0.00190058470894826,NA,0.190194780703729,-0.00354676199557382,8,-664.200865603454,1344.48272108317,177.633591272879,1.45744506110742e-39,1,FALSE
-7.76027890251834,NA,0.0738014081978746,NA,0.00200687779543938,NA,NA,NA,6,-666.257297833838,1344.56178667891,177.712656868617,1.40095219783468e-39,1,FALSE
-10.4385203307135,NA,0.205749859804119,-0.00294468632008434,NA,NA,0.0856005917335563,NA,7,-671.498368495783,1357.05969370882,190.210563898529,2.70730563791633e-42,1,FALSE
-10.7224184979288,NA,0.205742441380928,-0.00294465889214578,NA,NA,0.110612951528577,-0.000550132579865284,8,-671.497627578046,1359.07624503236,192.227115222064,9.87753850938238e-43,1,FALSE
-7.22214738519814,-0.00546872357175223,0.235592795562714,-0.00305149423645921,NA,NA,NA,NA,7,-677.392723375469,1368.8484034682,201.999273657901,7.45849991385921e-45,1,FALSE
-8.60200366423619,NA,0.209557467850938,-0.00295180241847141,NA,NA,NA,NA,6,-688.884720838085,1389.81663268741,222.967502877111,2.08669207405325e-49,1,FALSE
-11.344575539159,0.0122225815695023,NA,NA,0.00497917709932739,-5.59067932630148e-06,0.0262945296255446,NA,8,-719.402577928228,1454.88614573272,288.037015922428,1.54807906847923e-63,1,FALSE
-10.9252268942628,0.0125242128894834,NA,NA,0.00538097488632471,-6.14888474651415e-06,NA,NA,7,-720.992388238922,1456.0477331951,289.198603384807,8.66079234763272e-64,1,FALSE
-14.2087585262326,0.0122054007522743,NA,NA,0.0049605284100019,-5.55809929469489e-06,0.279050589329842,-0.00555454019113415,9,-719.317059497291,1456.73541331084,289.88628350055,6.14086834007502e-64,1,FALSE
-11.0344154108305,0.01203949045585,NA,NA,0.00189412010735308,NA,0.0336091455371778,NA,7,-723.838859189748,1461.74067509675,294.891545286459,5.02748749662211e-65,1,FALSE
