"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-37.3079393211707,0.0410342768886393,-0.00191030943029361,0.0767948555118294,-0.000471993945569021,5.08077041853977,-0.130052955050796,-0.00765346902744939,11,-648.651469510487,1319.56641207487,0,0.993662576849508,0.993662576849508,FALSE
-52.5453453245834,0.0252369018503487,-0.00247546272177766,0.0761600055600881,-0.000460792917722796,5.18680376397513,-0.132698137018679,NA,10,-655.586550918178,1331.39244381043,11.8260317355675,0.00268688309574091,0.996349459945249,FALSE
-44.7211011511774,0.0393225287697384,-0.00190660397167991,0.0344602364501962,NA,5.86096160030212,-0.149437010978654,-0.00738321254371905,10,-655.977015207575,1332.17337238923,12.6069603143619,0.00181832824440584,0.998167788189655,FALSE
-32.6620545998787,-0.0226085251995853,NA,0.0778755882081883,-0.000483104498919297,5.10896602939389,-0.13073055730248,-0.0100228620957661,10,-656.525529004816,1333.27039998371,13.7039879088447,0.00105064444673807,0.999218432636393,FALSE
-25.8385764203837,NA,NA,0.0784362240051376,-0.000490922766878487,5.06017596125854,-0.129549090449775,-0.0135469482020917,9,-657.853343511295,1333.88596989112,14.3195578162513,0.000772300760251211,0.999990733396644,FALSE
-59.3225471507673,0.0240966894552303,-0.00246281302575268,0.0348315263021365,NA,5.95182282003295,-0.151701473871953,NA,9,-662.531153230135,1343.2415893288,23.6751772539301,7.18190265102175e-06,0.999997915299295,FALSE
-40.3702615887441,-0.0241105881483362,NA,0.0345751202965731,NA,5.92252558667723,-0.150938812498071,-0.00976522148919646,9,-664.216738677655,1346.61276022384,27.0463481489714,1.33106436099692e-06,0.999999246363656,FALSE
-33.1969734843541,NA,NA,0.0344213545093509,NA,5.8819809303209,-0.149967574287923,-0.0135205038156326,8,-665.829744219561,1347.80277202121,28.2363599463456,7.34160943688241e-07,0.9999999805246,FALSE
-52.5848516931882,-0.0702111475272703,NA,0.078241599177941,-0.000480652824810925,5.26099852312545,-0.13452286927846,NA,9,-668.442835585393,1355.06495403931,35.4985419644463,1.94459197167854e-08,0.999999999970519,FALSE
-59.9562906241892,-0.0709377025590555,NA,0.035194853417872,NA,6.08824173268829,-0.155065113946196,NA,8,-676.015604651501,1368.17449288509,48.6080808102256,2.76775916735449e-11,0.999999999998197,FALSE
15.6233090987272,0.0441298351303905,-0.00193266813838006,0.0983602884271067,-0.000739345779686763,-0.139232069115296,NA,-0.00823320177967544,10,-676.711333847954,1373.64200966999,54.0755975951211,1.79834127921652e-12,0.999999999999995,FALSE
26.2959195660866,NA,NA,0.100089410558277,-0.000759496996890231,-0.139806458279032,NA,-0.0137896813171846,8,-685.698156818124,1387.53959721834,67.9731851434713,1.72603390009265e-15,0.999999999999997,FALSE
0.363759004581285,0.0271740251657223,-0.0025415783657031,0.0983669769249334,-0.000735581268994721,-0.139492398222921,NA,NA,9,-684.813158030035,1387.8055989286,68.2391868537297,1.51108113515726e-15,0.999999999999999,FALSE
20.9523368261838,-0.0190215460581804,NA,0.0998274786038661,-0.000755460802201859,-0.138563375529176,NA,-0.0108266042658224,9,-684.819699978194,1387.81868282491,68.2522707500493,1.50122798524427e-15,1,FALSE
16.4363032711651,0.0420500408212622,-0.00193238019416583,0.031485867188683,NA,-0.135546651629954,NA,-0.00791948400635074,9,-694.25032760314,1406.67993807481,87.1135259999401,1.20441765594247e-19,1,FALSE
1.06995695050836,-0.0707755672982781,NA,0.101440082661066,-0.000767724148155917,-0.139133935821334,NA,NA,8,-698.403848236948,1412.95098005599,93.3845679811197,5.23645829782659e-21,1,FALSE
1.75451615987192,0.0257200103339851,-0.00253865292025124,0.0318520904303793,NA,-0.135428245094938,NA,NA,8,-702.052176036946,1420.24763565598,100.681223581116,1.36329241221488e-22,1,FALSE
21.9580410524727,-0.0205488682167251,NA,0.0315130469787676,NA,-0.134505707423959,NA,-0.0106064209165192,8,-703.230032040894,1422.60334766388,103.036935589011,4.19809879309093e-23,1,FALSE
27.7372045231633,NA,NA,0.0313929272899554,NA,-0.136146575729335,NA,-0.0138031502085872,7,-704.372002813756,1422.85533763546,103.288925560599,3.70112478240883e-23,1,FALSE
13.1311855532961,0.0398196936626872,-0.00190654106086171,0.100627543566626,-0.000679898995254791,NA,NA,-0.00845000959800871,9,-707.005217335523,1432.18971753957,112.623305464707,3.4785550868348e-25,1,FALSE
18.0056976887409,-0.0239070667586343,NA,0.102002333340924,-0.000695061559485823,NA,NA,-0.0107870013845298,8,-714.883977673403,1445.9112389289,126.344826854031,3.64593040106278e-28,1,FALSE
-2.51689280249036,0.0224530370486705,-0.00255099400587411,0.100230151636897,-0.000671391942604931,NA,NA,NA,8,-715.160263295271,1446.46381017263,126.897398097766,2.76578905032157e-28,1,FALSE
24.6928101547165,NA,NA,0.102560127542412,-0.000701663187072443,NA,NA,-0.0145158625081323,7,-716.420638255725,1446.9526085194,127.386196444538,2.16609669915754e-28,1,FALSE
2.51061068105721,-0.0722699676241998,NA,0.0320770374367261,NA,-0.134403830050288,NA,NA,7,-717.34700207755,1448.80533616305,129.238924088187,8.57754775209151e-29,1,FALSE
