"(Intercept)","dbh","I(dbh^2)","tmn","I(tmn^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
57.7604451346623,0.346024840793196,-0.0111368763382989,-1.33349440292256,0.0907954139476499,-0.217826971164813,0.0119352624897232,-0.0268111424780704,11,-405.250508771737,832.608247437869,0,0.916702010786849,0.916702010786849
56.7212049878454,0.348575736661678,-0.0112471527647868,-1.30572203046979,0.0886553438597411,0.0183753034451311,NA,-0.026923251491028,10,-408.687790159821,837.464902284725,4.85665484685569,0.0808386372518288,0.997540648038677
55.8430778984315,0.343661361111648,-0.0110498892645081,-1.23639824411342,0.0842966499006899,NA,NA,-0.0265121692582542,9,-413.188482318506,844.450016585063,11.8417691471936,0.00245935196129962,0.999999999999977
5.59756860857665,0.330566931774919,-0.0146597143595845,-1.31774662489394,0.0899792567469551,-0.233806011497198,0.0126761423520566,NA,10,-438.218449964905,896.526221894893,63.9179744570233,1.2095292724629e-14,0.999999999999989
51.1221665269606,0.337042259857593,-0.0107587033252147,NA,NA,-0.162582929297402,0.00880249600092715,-0.0260083384241027,9,-440.212447911644,898.497947771339,65.88970033347,4.51296067758941e-15,0.999999999999994
50.3793957487006,0.33883901853591,-0.0108365672420642,NA,NA,0.0114181581098339,NA,-0.0260689097074372,8,-442.081360688609,900.221139227118,67.6128917892482,1.90666888422052e-15,0.999999999999996
51.069126064975,0.336841921168321,-0.0107510832781894,0.00144566570833793,NA,-0.164913204373139,0.00891106413139277,-0.0259799435268834,10,-440.200608244637,900.490538454357,67.8822910164877,1.66638742737821e-15,0.999999999999997
50.2075887293123,0.336475886629761,-0.0107358879614377,NA,NA,NA,NA,-0.0259196799935519,7,-443.86563462133,901.776686923115,69.1684394852452,8.75976365683678e-16,0.999999999999998
4.26189294489131,0.333388906358976,-0.014806427520736,-1.28816848857458,0.0877043059006287,0.0170314681037653,NA,NA,9,-442.028193009796,902.129437967644,69.5211905297751,7.34333722794533e-16,0.999999999999999
50.4375330298992,0.339004915348764,-0.0108427517006537,-0.00135156997620514,NA,0.0115902069792174,NA,-0.0260947481658904,9,-442.070796026936,902.214644001923,69.6063965640537,7.03705940929661e-16,1
50.1252269041574,0.336282090388511,-0.0107289192242584,0.00200540451314282,NA,NA,NA,-0.025884708283471,8,-443.841514805209,903.741447460317,71.1332000224473,3.27982037169783e-16,1
4.19172384159992,0.328928230298473,-0.0145641098310702,-1.22449085260461,0.0837014135572771,NA,NA,NA,8,-445.822153144503,907.702724138905,75.0944767010359,4.52553322446407e-17,1
77.890272960643,0.140287128832056,NA,-1.25991321294278,0.0861423494854499,-0.269816751018562,0.0143888134436302,-0.0366584452525608,10,-456.815434970827,933.720191906736,101.111944468867,1.01402442325028e-22,1
76.7163228590806,0.14069237651468,NA,-1.22213349164143,0.083277700785277,0.0148908124988304,NA,-0.0368358076457405,9,-461.887103806435,941.847259560923,109.239012123053,1.74292258337923e-24,1
75.521264765997,0.139403903199092,NA,-1.16154265897266,0.0794461559464527,NA,NA,-0.0362692941476492,8,-464.851802841851,945.762023533601,113.153776095732,2.46148901252434e-25,1
0.564530800895914,0.322171758429864,-0.0141748371661571,NA,NA,-0.173704381921812,0.00932626404442628,NA,8,-472.036497087257,960.131412024412,127.523164586543,1.86605670417092e-28,1
0.571854426806958,0.321489020565667,-0.014131490502941,0.00517096905259036,NA,-0.181946023872985,0.00971006603708635,NA,9,-471.887333813418,961.847719574888,129.239472137019,7.91103648377887e-29,1
-0.347280243458949,0.324168385195364,-0.0142749280745784,NA,NA,0.0106336058178005,NA,NA,7,-474.097939282426,962.241296245305,129.633048807436,6.49784427957949e-29,1
-0.236826015407422,0.321958657890058,-0.0141561128807567,NA,NA,NA,NA,NA,6,-475.616849062249,963.267747577274,130.659500139404,3.88936072708101e-29,1
-0.359937084338151,0.323917654955153,-0.0142585638326086,0.0021666024158465,NA,0.0103591852511644,NA,NA,8,-474.071221687343,964.200861224584,131.592613786714,2.43924357978846e-29,1
-0.273670844823827,0.321498045509658,-0.0141244456175763,0.00514708165988111,NA,NA,NA,NA,7,-475.460537354964,964.966492390382,132.358244952513,1.66341447099025e-29,1
70.5681340145072,0.137786931910995,NA,NA,NA,-0.206476384295085,0.0108717166976978,-0.03539334142018,8,-488.497781941774,993.053981733446,160.445734295576,1.32397461780968e-35,1
70.2405254826356,0.13751726845421,NA,0.00703236449457255,NA,-0.217479007352716,0.0113836393642716,-0.0352220923231964,9,-488.215194747196,994.503441442443,161.895194004574,6.41406685806766e-36,1
69.4338225638477,0.137684900744829,NA,NA,NA,NA,NA,-0.0353104448921577,6,-492.363670661221,996.76139077522,164.15314333735,2.0740824406335e-36,1
