"(Intercept)","dbh","I(dbh^2)","tmn","I(tmn^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
104.876345851804,0.234761951978196,-0.0027644878250257,-1.53819949379854,0.0966966910186058,-1.40611079773568,0.0664077065579967,-0.0469200416657074,11,-6611.85990903802,13245.7649154454,0,0.999975857566186,0.999975857566186
99.2348731445862,0.234201743743444,-0.002755087531896,-0.121948559395941,NA,-1.32321191159083,0.0620430330700584,-0.0468680507801095,10,-6623.49518574887,13267.0279462202,21.2630307748404,2.41424337279596e-05,0.999999999999914
99.9138521536795,0.241310412423117,-0.00291383181442943,-1.305859978912,0.0799249223962973,-0.0989367416462529,NA,-0.0480741271283682,10,-6642.94813136647,13305.9338374554,60.1689220100307,8.59951799139098e-14,1
97.0819000383057,0.231204178986714,-0.00269046093195534,NA,NA,-1.45327587150752,0.0679628500006674,-0.0458594722379363,9,-6649.7223792308,13317.4754961665,71.7105807211501,2.68061698042752e-16,1
95.4886634946915,0.240523634038231,-0.00289822869908779,-0.134471745198549,NA,-0.101331489163228,NA,-0.0479779036651295,9,-6650.87649752123,13319.7837327474,74.018817302016,8.45293558178132e-17,1
88.8062565996747,0.122305555388311,NA,-1.51568020361435,0.0958439018171139,-1.58587260187358,0.0751357226866752,-0.0378910311983677,10,-6679.52037284051,13379.0783204035,133.313404958113,1.12551541234336e-29,1
101.772360759039,0.247939296562148,-0.00304796654529998,-1.46576094754296,0.0891679562153259,NA,NA,-0.0491909281212703,9,-6681.14309949911,13380.3169367031,134.552021257778,6.05883791328132e-30,1
92.6676891068471,0.237755791130442,-0.00284041041011135,NA,NA,-0.116229570610942,NA,-0.0469596992625356,8,-6682.64572845879,13381.3160428831,135.55112743773,3.67651366034504e-30,1
96.8347308685898,0.247151202355173,-0.00303380097867777,-0.159823300287943,NA,NA,NA,-0.0490930265545846,8,-6690.87836626093,13397.7813184874,152.016403042,9.77343018482877e-34,1
83.2421225620992,0.122135636940273,NA,-0.111758183090328,NA,-1.5015264688681,0.0706743832395172,-0.0378598925177063,9,-6690.81723376381,13399.6652052325,153.900289787178,3.81036172464376e-34,1
81.7343464997552,0.12200341822095,NA,NA,NA,-1.61558215071265,0.0758528482687778,-0.0371968664660238,8,-6712.70543867265,13441.4354633108,195.670547865442,3.24093193692173e-43,1
82.0451733043304,0.122794907584983,NA,-1.23617442695102,0.0757790332180281,-0.107205544256661,NA,-0.0386164044148098,9,-6719.37540503674,13456.7815477784,211.016632333021,1.50768289929235e-46,1
77.9459139565501,0.12268685743437,NA,-0.125421128798219,NA,-0.109878021672192,NA,-0.0385753576782977,8,-6726.4131134659,13468.8508128973,223.085897451945,3.60995998577471e-49,1
93.614105428959,0.244867546269033,-0.00298597014647516,NA,NA,NA,NA,-0.04804111960994,7,-6736.21486452555,13486.4488482044,240.68393275903,5.4467516662703e-53,1
75.7699245043113,0.122514996932484,NA,NA,NA,-0.123485504696819,NA,-0.0378689462106701,7,-6753.80578011124,13521.6306793758,275.865763930402,1.24882045738155e-60,1
83.4453135000554,0.12426738075481,NA,-1.43835563809498,0.0878074166606318,NA,NA,-0.0394399324498192,8,-6763.77508505671,13543.5747560789,297.809840633558,2.14488638821252e-65,1
78.6284124749288,0.124039044080406,NA,-0.152262975478111,NA,NA,NA,-0.0393689650881414,7,-6773.09888153579,13560.2168822249,314.451966779505,5.21930308369891e-69,1
15.3733321038657,0.0866990718563282,-0.00116222775712418,-1.52127741721284,0.0970318422646471,-1.64280875166713,0.0778852966147885,NA,10,-6781.95170039432,13583.9409755111,338.176060065729,3.68121443028475e-74,1
9.79881739915784,0.0862859926838809,-0.00115256476289024,-0.0997842072808996,NA,-1.55653205354508,0.0733102213116066,NA,9,-6793.44649256225,13604.9237228294,359.158807384041,1.02245788394402e-78,1
15.8593010735063,0.0463525543252963,NA,-1.51060576697751,0.0964106011193786,-1.69261069188391,0.0802922381427586,NA,9,-6793.53840414678,13605.1075459985,359.342630553112,9.3267156008223e-79,1
10.3163999454065,0.046276629156411,NA,-0.0982052748109931,NA,-1.60648425073661,0.0757237067896697,NA,8,-6804.85452583103,13625.7336376276,379.968722182204,3.09620598048402e-83,1
9.60552937133555,0.086729594251584,-0.00113126519344285,NA,NA,-1.65883387592589,0.0779555884022895,NA,8,-6810.83725054008,13637.6990870457,391.934171600298,7.80846229025066e-86,1
76.0188927068134,0.124018594349357,NA,NA,NA,NA,NA,-0.0386098096808193,6,-6813.80471759875,13639.6237721151,393.8588566697,2.98280913700222e-86,1
10.1145335248272,0.0474432016531414,NA,NA,NA,-1.70588037195818,0.0802337283794802,NA,7,-6821.66307255927,13657.3452642718,411.580348826474,4.23109072107642e-90,1
6.85986550224073,0.089984079849836,-0.00128643594929707,-1.22764685579997,0.075977525329704,-0.109609906847394,NA,NA,9,-6824.41210882192,13666.8549553488,421.090039903394,3.64291600432943e-92,1
2.83344968144305,0.089553785155346,-0.0012737396958771,-0.113866659230227,NA,-0.112522331547119,NA,NA,8,-6831.4324594807,13678.8895049269,433.124589481538,8.87523621640214e-95,1
7.09915262713108,0.0453300868137243,NA,-1.20369867792646,0.0744303433987279,-0.11228965506004,NA,NA,8,-6838.72964888982,13693.4838837452,447.718968299794,6.01244098978029e-98,1
3.15198344008746,0.0453436490721958,NA,-0.112589460709662,NA,-0.115175657707433,NA,NA,7,-6845.44676219458,13704.9126435425,459.147728097096,1.98302034289582e-100,1
2.10317813220501,0.0902267087748437,-0.00125724045807396,NA,NA,-0.12490817167676,NA,NA,7,-6853.91728264554,13721.8536844444,476.088768999007,4.15553437086926e-104,1
2.42536859717875,0.0465805549100034,NA,NA,NA,-0.12736230734864,NA,NA,6,-6867.37007413574,13746.754485189,500.98956974368,1.62737147600473e-109,1
6.68677308743812,0.0935714110779469,-0.00139381445262629,-1.44900190712172,0.0892784252483554,NA,NA,NA,8,-6870.42274382509,13756.8700736157,511.105158170323,1.03493859292734e-111,1
1.93095089076121,0.0930466366071116,-0.00138086705519859,-0.141237302043244,NA,NA,NA,NA,7,-6879.99028520791,13773.9996895691,528.234774123748,1.973630005822e-115,1
6.95898513722898,0.0452304036482113,NA,-1.43384393892098,0.0882953565559754,NA,NA,NA,7,-6886.9342463304,13787.8876118141,542.122696368731,1.9034511746445e-118,1
-4.66169534839649,NA,NA,-1.51973552772145,0.0967453491195532,-1.67630394563036,0.0794735279184359,0.0107809645018343,9,-6890.15220794473,13798.3351535944,552.570238149021,1.02538478490191e-120,1
2.25255211584006,0.0451545629240815,NA,-0.140477512246085,NA,NA,NA,NA,6,-6896.26323822673,13804.540813371,558.775897925654,4.60622311231821e-122,1
-10.1986433695248,NA,NA,-0.10240195016181,NA,-1.58781441859492,0.0747680087388978,0.0107631542442582,8,-6901.41457595108,13818.8537378677,573.088822422311,3.59197169491836e-125,1
0.874317108967811,0.0943564298729516,-0.00137419814961058,NA,NA,NA,NA,NA,6,-6914.8392742693,13841.6928854562,595.927970010802,3.94343803723306e-130,1
-11.5023776618584,NA,NA,NA,NA,-1.69437676769657,0.0796148426688065,0.011335500154972,7,-6919.4746988042,13852.9685167617,607.203601316325,1.40411536962634e-132,1
16.3758537851117,NA,NA,-1.53813507430515,0.0973722231217389,-1.61632733236802,0.0765731414321621,NA,8,-6925.94174351965,13867.9080730048,622.143157559449,8.00422658059168e-136,1
1.19975708581027,0.0467043062567529,NA,NA,NA,NA,NA,NA,5,-6930.63034524411,13871.2709293961,625.506013950695,1.48965050064484e-136,1
-12.2708742573776,NA,NA,-1.20711841661556,0.0743507820534699,-0.11177657769057,NA,0.0102169318532294,8,-6933.918553558,13883.8616930815,638.096777636145,2.74811429448477e-139,1
10.7600202519629,NA,NA,-0.111664271075493,NA,-1.52539366471405,0.0717312845010385,NA,7,-6937.28263220875,13888.5843835708,642.819468125426,2.59128738931274e-140,1
-16.2374101708733,NA,NA,-0.11711561731646,NA,-0.114931368013576,NA,0.0102301617782473,7,-6940.54993114648,13895.1189814463,649.354066000889,9.87519504500024e-142,1
10.5626316135127,NA,NA,NA,NA,-1.64052887868074,0.0769662576986638,NA,6,-6958.73306909819,13929.4804751139,683.715559668577,3.4122601731092e-149,1
-18.175066225783,NA,NA,NA,NA,-0.127688358960538,NA,0.0108410165936362,6,-6963.99718312562,13940.0087031688,694.243787723433,1.76549488230433e-151,1
7.94480646620447,NA,NA,-1.22909211023204,0.075265305978531,-0.108896045612841,NA,NA,7,-6966.43086238083,13946.880843915,701.115928469591,5.68329318360453e-153,1
3.9576297542014,NA,NA,-0.125694673384807,NA,-0.112255982113679,NA,NA,6,-6973.19457229383,13958.4034815052,712.638566059846,1.78850887404357e-155,1
-11.7630448136794,NA,NA,-1.45469422098246,0.0893980031775221,NA,NA,0.00992210693566802,7,-6981.15711688569,13976.3333529247,730.568437479315,2.28596191166684e-159,1
-16.5265799452649,NA,NA,-0.145173422641461,NA,NA,NA,0.00992067003912857,6,-6990.62326207327,13993.2608610641,747.495945618735,4.82288938503872e-163,1
3.1688687863068,NA,NA,NA,NA,-0.125838348492175,NA,NA,5,-7000.18232198221,14010.3748828723,764.609967426904,9.26925188789024e-167,1
7.91015656941562,NA,NA,-1.48061739134173,0.0906470915217318,NA,NA,NA,6,-7011.12571989773,14034.265776713,788.500861267654,6.01454810399322e-172,1
3.07783343993699,NA,NA,-0.152875943323312,NA,NA,NA,NA,5,-7020.82024565841,14051.6507302247,805.885814779298,1.00950462636031e-175,1
-19.0275550129043,NA,NA,NA,NA,NA,NA,0.0106510589820816,5,-7026.92751192355,14063.8652627549,818.100347309575,2.24779279654362e-178,1
1.95976259936861,NA,NA,NA,NA,NA,NA,NA,4,-7061.05989598842,14130.1266167508,884.361701305408,9.18937708664741e-193,1
