"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
35.0414693938947,0.221085439822073,-0.00237420457823329,0.00832686285033185,-9.68630364966869e-06,0.0779769920492397,NA,-0.0235204871440777,10,-427.120999204086,874.620005281023,0,0.421402787456824,0.421402787456824,FALSE
57.5678051949848,0.222476790591509,-0.00239527533162349,0.00855513777960428,-1.00813456975364e-05,-2.00336324724004,0.0454191480207988,-0.0228971326937453,11,-426.290100639569,875.034590263648,0.414584982624774,0.342508551333818,0.763911338790642,TRUE
36.2819514999863,0.221350305885463,-0.00237289957233716,0.00293293616083733,NA,0.0952709183846483,NA,-0.023982576985255,9,-429.731598153694,877.771944163306,3.15193888228225,0.0871490329012792,0.851060371691921,FALSE
33.2150885328523,0.221476782800737,-0.00238695944792944,0.00980565203396468,-1.18741331975486e-05,NA,NA,-0.0218361875802769,9,-429.762236169933,877.833220195785,3.21321491476112,0.0845194477458066,0.935579819437728,FALSE
55.8041623014708,0.222529888877406,-0.00239110325867295,0.00294003131013244,NA,-1.70667528401172,0.0393362108627375,-0.0234432195841968,10,-429.111814063381,878.601634999615,3.98162971859165,0.0575569134154426,0.993136732853171,TRUE
34.2142662521363,0.22190622334622,-0.0023897010993046,0.00326654057734006,NA,NA,NA,-0.0219097524865425,8,-433.810354964678,883.867285271822,9.24727999079892,0.00413690995182054,0.997273642804991,FALSE
18.231936973569,0.196248105553595,-0.00239865263496939,0.00901714302843581,-1.08378025952494e-05,-2.47061247777432,0.0553370462569752,NA,10,-433.063849203294,886.505705279441,11.8856999984173,0.00110598807051852,0.99837963087551,TRUE
-10.6788629918404,0.193432070643323,-0.00237140847678374,0.0087649504781206,-1.03993636767129e-05,0.064486279113979,NA,NA,9,-434.285926306418,886.880600468754,12.2605951877309,0.000916944366345118,0.999296575241855,FALSE
-9.46505688236068,0.195395714279033,-0.00238174407598528,0.00996771726977251,-1.21755316105117e-05,NA,NA,NA,8,-436.082600815167,888.4117769728,13.7917716917766,0.000426434401780426,0.999723009643635,FALSE
-10.3055967564933,0.193245025554823,-0.00237036375897066,0.00297433251220752,NA,0.0824193383169325,NA,NA,8,-437.243288257665,890.733151857797,16.1131465767733,0.000133589425389872,0.999856599069025,FALSE
15.5130843564485,0.195672349681198,-0.00239424240866591,0.00298131567197508,NA,-2.17949166414159,0.0493897428472661,NA,9,-436.276309367899,890.861366591716,16.2413613106929,0.000125294095731794,0.999981893164757,TRUE
-8.58845668436384,0.19576846328396,-0.00238411891406567,0.00325967352116198,NA,NA,NA,NA,7,-440.269331503638,894.73011599873,20.1101107177062,1.8106826760142e-05,0.999999999991517,FALSE
50.4006878809513,0.0685270048663561,NA,0.00815359775427102,-9.44626785901206e-06,0.0878041210893979,NA,-0.0302997003769575,9,-453.495196793215,925.299141442347,50.6791361613233,4.16737721368508e-12,0.999999999995684,FALSE
68.5163150307757,0.0686345308724694,NA,0.00840040767772554,-9.86562688646305e-06,-1.60945860780303,0.0370001770546833,-0.0296534121871423,10,-452.94936614473,926.276739162313,51.6567338812893,2.55611368289648e-12,0.99999999999824,TRUE
51.6661556663985,0.0686648754607853,NA,0.00289206984880711,NA,0.106533482861287,NA,-0.0307959668475548,8,-456.069241660787,928.385058664041,53.7650533830172,8.90767580046666e-13,0.999999999999131,FALSE
65.7858219417585,0.0687293447981868,NA,0.00290225506488467,NA,-1.21243800451336,0.0287683262650758,-0.0303059040189545,9,-455.739390306265,929.787528468447,55.1675231874239,4.4179617726764e-13,0.999999999999573,TRUE
47.9756459571402,0.0681859989218242,NA,0.00992302671749104,-1.20819719221452e-05,NA,NA,-0.0282221276302675,8,-456.852718728614,929.952012799695,55.3320075186714,4.06915876606249e-13,0.99999999999998,FALSE
48.9493558097906,0.0682091319102109,NA,0.00328027368127375,NA,NA,NA,-0.0282711544176524,7,-461.241035249559,936.673523490571,62.053518209548,1.41236560733388e-14,0.999999999999994,FALSE
-8.84555401694312,0.0413003070173818,NA,0.00856418200563926,-1.00630064657029e-05,0.0741582494468309,NA,NA,8,-462.004798291346,940.256171925158,65.6361666441351,2.3549674599973e-15,0.999999999999996,FALSE
17.1063398715841,0.0431601312308901,NA,0.00887996867981433,-1.06016598234653e-05,-2.20113964903192,0.0496095772434324,NA,9,-461.039535968094,940.387819792106,65.7678145110823,2.20494590669857e-15,0.999999999999999,TRUE
-7.45435277683565,0.0428086702694848,NA,0.0100475252336307,-1.22731623874809e-05,NA,NA,NA,7,-464.375570481554,942.942593954561,68.3225886735379,6.14661170830136e-16,0.999999999999999,FALSE
-8.52111071112669,0.0407831647379742,NA,0.0029603137178034,NA,0.0937484364905871,NA,NA,7,-464.872216025292,943.935885042037,69.3158797610133,3.74063522969842e-16,1,FALSE
12.951286508714,0.0421665682292349,NA,0.00297317532764448,NA,-1.78636186897401,0.041013891770448,NA,8,-464.212896585574,944.672368513613,70.0523632325901,2.58833214476059e-16,1,TRUE
35.8004058906197,0.219958473166186,-0.00235836548055555,NA,NA,0.191737585230615,NA,-0.0244412404778845,8,-465.307105296593,946.860785935652,72.2407806546287,8.66585066345016e-17,1,FALSE
52.9066615425385,0.22088560425056,-0.00237394561648065,NA,NA,-1.39138032232743,0.0345675092550868,-0.0239443948940282,9,-464.892151339223,948.093050534364,73.473045253341,4.67981131283821e-17,1,TRUE
-6.55241649354902,0.0424869788069741,NA,0.00329864353348695,NA,NA,NA,NA,6,-468.827937870722,949.799220451342,75.1792151703188,1.99406014257625e-17,1,FALSE
-11.6111111352091,0.190906167025292,-0.0023543200605678,NA,NA,0.176698928611602,NA,NA,7,-472.965024485784,960.12150196302,85.501496681997,1.14362410910467e-19,1,FALSE
-28.9910331427418,NA,NA,0.00864638331455096,-1.02009613061279e-05,0.0837889981016021,NA,0.0106980073305675,8,-471.99759455618,960.241764454826,85.621759173803,1.07688327991285e-19,1,FALSE
12.527131956212,0.192942319931425,-0.00237519697943032,NA,NA,-1.93790172955693,0.0461865753382931,NA,8,-472.232443271271,960.711461885007,86.0914566039835,8.5148133608526e-20,1,TRUE
-10.2799236273387,NA,NA,0.00887743971967012,-1.05946265612435e-05,-1.66185996686224,0.0380671141418981,0.011323724157605,9,-471.444954335693,961.198656527303,86.5786512462797,6.67393788891312e-20,1,TRUE
-7.87358118726549,NA,NA,0.00844458810984472,-9.88665757729294e-06,0.0946906889862441,NA,NA,7,-474.397351279431,962.986155550314,88.366150269291,2.7304339766098e-20,1,FALSE
-27.9566426411593,NA,NA,0.00296507987795178,NA,0.103517053735572,NA,0.0103366206111248,7,-474.831133639741,963.853720270934,89.2337149899106,1.76946670051945e-20,1,FALSE
-30.643919979164,NA,NA,0.010314360178039,-1.26850914113526e-05,NA,NA,0.0123450913462139,7,-474.909052199642,964.009557390737,89.3895521097131,1.63682704986244e-20,1,FALSE
7.30475766458158,NA,NA,0.00861582321594557,-1.01794122352717e-05,-1.23307355756513,0.0289608004963909,NA,8,-474.074617339578,964.395810021622,89.7758047405989,1.34936394112562e-20,1,TRUE
-13.1469828293846,NA,NA,0.00297429298023489,NA,-1.27351501019671,0.0300424000018493,0.0108134412585689,8,-474.48750889743,965.221593137326,90.6015878563028,8.9292005056905e-21,1,TRUE
-7.56584823407431,NA,NA,0.00293909029938079,NA,0.113642003821289,NA,NA,6,-477.064637262247,966.272619234391,91.6526139533674,5.27940717160867e-21,1,FALSE
3.67267282520339,NA,NA,0.00294507850944874,NA,-0.868501616966848,0.0214320766749976,NA,7,-476.8880913184,967.967635628253,93.3476303472296,2.26212721548286e-21,1,TRUE
-6.03164861324009,NA,NA,0.0103399918968495,-1.27070768479247e-05,NA,NA,NA,6,-478.191899832377,968.527144374651,93.9071390936273,1.71009896512185e-21,1,FALSE
-29.7756887462771,NA,NA,0.00333711931185684,NA,NA,NA,0.0123715039321114,6,-479.471392834452,971.086130378803,96.4661250977791,4.75712423851762e-22,1,FALSE
