"(Intercept)","CO2","I(CO2^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.566507293020766,NA,NA,-0.00378493795057967,4.60679671899335e-05,-0.063888602365418,NA,7,51.7972215876612,-89.5299270462901,0,0.35368859419935,0.35368859419935,TRUE
0.364916899185275,NA,NA,-0.0038431886160648,4.68362104062586e-05,-0.0191914279510398,-0.00244566589959873,8,52.0171044350841,-87.9512117520126,1.57871529427752,0.160622871058128,0.514311465257478,TRUE
0.529166587934796,NA,3.57322226622565e-07,-0.00377824943044597,4.59933045930321e-05,-0.0638897393477438,NA,8,51.8107127069738,-87.5384282957921,1.99149875049801,0.130669008523906,0.644980473781384,TRUE
0.503172465351285,0.00019634223370226,NA,-0.00377938470647312,4.60065246944664e-05,-0.0638894295579784,NA,8,51.8064465006019,-87.5298958830481,2.000031163242,0.130112734999651,0.775093208781035,TRUE
7.37214303509379,-0.0413728881455284,6.25844739861776e-05,-0.00378323722228798,4.59346892453329e-05,-0.0639152455042134,NA,9,52.2161656916178,-86.3285251548619,3.2014018914282,0.0713584596826035,0.846451668463639,TRUE
0.331523250756288,NA,3.28428581995545e-07,-0.00383677183303093,4.67640417268188e-05,-0.0193981483587413,-0.00243441254657876,9,52.0285014115716,-85.9531965947695,3.57673045152059,0.0591485231850675,0.905600191648706,TRUE
0.30827078707866,0.000177860591296173,NA,-0.00383794707642863,4.67777734515415e-05,-0.0193533747242204,-0.00243684616186208,9,52.0246742702184,-85.9455423120631,3.58438473422702,0.0589225860484591,0.964522777697165,TRUE
7.063951171619,-0.0406657370966552,6.14929333839736e-05,-0.00383979573618791,4.66815864271872e-05,-0.0208670218696612,-0.00235540507728227,10,52.4200826808146,-84.7132178717274,4.81670917456273,0.0318189575428555,0.996341735240021,TRUE
0.426956001137227,NA,NA,0.00130670768866153,NA,-0.0623544818825169,NA,6,45.2149860142099,-78.3816127883507,11.1483142579394,0.00134213243652818,0.997683867676549,FALSE
0.325958352397476,NA,NA,0.00131990992475294,NA,-0.0402038305820826,-0.0012113086421464,7,45.2688433490075,-76.4731705689828,13.0567564773073,0.00051687129047282,0.998200738967022,FALSE
0.361425948184351,NA,6.30952103765642e-07,0.00130392703334124,NA,-0.0623607306772096,NA,7,45.2576308797325,-76.4507456304327,13.0791814158574,0.000511108256307995,0.99871184722333,FALSE
0.305418493932303,0.000377900989729246,NA,0.00130430861583526,NA,-0.0623599069199103,NA,7,45.2496368816946,-76.434757634357,13.0951694119331,0.000507038745412494,0.999218885968742,FALSE
7.26591447258873,-0.0417470802495754,6.34265254510707e-05,0.00129223946842739,NA,-0.0623853597607388,NA,8,45.67367712138,-75.2643571246044,14.2655699216857,0.000282417696051266,0.999501303664793,FALSE
0.263128222277396,NA,6.19195781843234e-07,0.00131698771723215,NA,-0.0405343001669453,-0.00119357257694543,8,45.3099144696862,-74.5368318212168,14.9930952250733,0.000196296155256904,0.99969759982005,FALSE
0.208094070549453,0.00037043161066253,NA,0.00131739210691306,NA,-0.0404878828341182,-0.00119606637688276,8,45.3021393400236,-74.5212815618916,15.0086454843985,0.000194775845160464,0.999892375665211,FALSE
7.11925697601092,-0.0414149346968859,6.29159975097687e-05,0.00130451726273309,NA,-0.0420194710748355,-0.00111368735725502,9,45.7192122921788,-73.3346183559839,16.1953086903062,0.000107610452200156,0.999999986117411,FALSE
0.570288525325852,NA,NA,NA,NA,-0.0706666899715337,NA,5,31.6353544367876,-53.2361864339894,36.2937406123007,4.650883029563e-09,0.999999990768294,FALSE
0.722290709427642,NA,NA,NA,NA,-0.104360241670628,0.00184954542048685,6,31.7619384253039,-51.4755176105388,38.0544094357513,1.92846179681279e-09,0.999999992696756,TRUE
0.461451230222402,NA,1.04307031657608e-06,NA,NA,-0.0706465688102243,NA,6,31.752126462964,-51.455893685859,38.0740333604311,1.90963233036279e-09,0.999999994606388,FALSE
0.363898563351976,0.0006403457046563,NA,NA,NA,-0.0706489393583115,NA,6,31.7350498713504,-51.4217405026317,38.1081865436584,1.87729917469119e-09,0.999999996483687,FALSE
9.26329503273974,-0.0532301216946757,8.11133271934671e-05,NA,NA,-0.0705810548743602,NA,7,32.4282709449421,-50.792025760852,38.7379012854381,1.37022747175249e-09,0.999999997853915,FALSE
0.613753357773607,NA,1.05502889472594e-06,NA,NA,-0.104683031235344,0.0018683811493907,7,31.8813265335784,-49.6981369381246,39.8317901081655,7.92971777486637e-10,0.999999998646886,TRUE
0.514829288345782,0.000647897178893227,NA,NA,NA,-0.104644344733325,0.00186612642058303,7,31.8639341435551,-49.6633521580779,39.8665748882122,7.79299345839007e-10,0.999999999426186,TRUE
