"(Intercept)","CO2","I(CO2^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.293311306383917,NA,4.49497336164774e-07,NA,NA,-0.0674791965936464,-0.000555963188622915,7,-293.922601538874,601.914424338564,40.0607071508921,3.07450026056533e-10,0.999999999273025,FALSE
0.246431276026,0.000290735982817953,NA,NA,NA,-0.0674681650650745,-0.000556581113845968,7,-293.923089592013,601.915400444842,40.0616832571704,3.07300010716882e-10,0.999999999580325,FALSE
1.47849333510581,-0.00693687370056505,1.09603585493421e-05,NA,NA,-0.0776315853408293,NA,7,-293.92384738645,601.916916033715,40.0631988460436,3.07067228689997e-10,0.999999999887392,FALSE
1.40797454987714,-0.00678009551904178,1.07190331624109e-05,NA,NA,-0.0676596394572671,-0.000545674265343713,8,-293.917087226142,603.923228255623,42.069511067951,1.12607756483359e-10,1,FALSE
-0.448896400062705,NA,NA,0.00280518900293607,NA,NA,NA,5,-314.474925337699,638.986887712435,77.1331705247634,2.73899599530454e-18,1,FALSE
-0.411295441892434,NA,NA,0.00130416312052254,1.3640159253854e-05,NA,NA,6,-314.140450506049,640.332784891036,78.4790677033641,1.39744118441917e-18,1,FALSE
-0.500883422270188,NA,5.08772843315681e-07,0.00280532310825134,NA,NA,NA,6,-314.459442598635,640.970769076207,79.1170518885353,1.01577386066105e-18,1,FALSE
-0.553775216194206,0.000328712696533137,NA,0.0028053379794859,NA,NA,NA,6,-314.460083408122,640.972050695181,79.1183335075091,1.01512315164715e-18,1,FALSE
-0.462383411299192,NA,4.99671047444466e-07,0.00130548512683582,1.36293309879548e-05,NA,NA,7,-314.125558108186,642.320337477188,80.466620289516,5.17299403954327e-19,1,FALSE
-0.513622752462618,0.000320588505576886,NA,0.00130588523183363,1.3625818391239e-05,NA,NA,7,-314.126372718592,642.321966698001,80.4682495103289,5.16878178067404e-19,1,FALSE
0.829199932475807,-0.00809668853850914,1.27736602414532e-05,0.00280488529507723,NA,NA,NA,7,-314.451787320373,642.972795901561,81.1190787138894,3.73303817638107e-19,1,FALSE
1.28300351917456,-0.0106225772531467,1.65906227596233e-05,0.00129097493445518,1.37560030605423e-05,NA,NA,8,-314.112444655513,644.313943114365,82.4602259266933,1.90913225144173e-19,1,FALSE
-0.304438364556468,NA,NA,NA,NA,NA,NA,4,-353.175681094966,714.37603831578,152.522321128109,1.16693145372427e-34,1,FALSE
-0.359677655767967,NA,5.4080721730149e-07,NA,NA,NA,NA,5,-353.157931226899,716.352899490834,154.499182303163,4.34285566854789e-35,1,FALSE
-0.413709426254228,0.000342541650347831,NA,NA,NA,NA,NA,5,-353.159323016392,716.35568306982,154.501965882149,4.33681553193302e-35,1,FALSE
2.39323911510972,-0.0167608498057429,2.5934878506866e-05,NA,NA,NA,NA,6,-353.124888806014,718.301661490966,156.447944303294,1.63910624350586e-35,1,FALSE
