"(Intercept)","CO2","I(CO2^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-14.6299270002463,0.0955864988132221,-0.000142546242363364,-0.00191168120260337,2.28263739653736e-05,-0.246676050032266,0.0120616306718644,10,315.985940746994,-611.900959508172,0,0.785513612517534,0.785513612517534,TRUE
1.30667007059058,NA,NA,-0.00186157032154795,2.23620277076949e-05,-0.244961926834349,0.0119530809566081,8,311.595742267688,-607.145092782799,4.75586672537281,0.0728501378298905,0.858363750347424,TRUE
-14.3926451302207,0.0939711373461978,-0.00013999819502212,0.000598141557225635,NA,-0.257242549687644,0.0126905946272848,9,312.583000814333,-607.107993249678,4.7929662584944,0.0715112412803964,0.929874991627821,TRUE
1.18777589508283,0.000363224041040835,NA,-0.00184885351738737,2.22512148211765e-05,-0.244915257295627,0.0119490658606158,9,311.664138748953,-605.270269118917,6.63069038925516,0.0285310392938249,0.958406030921645,TRUE
1.26184349370686,NA,4.16220363333541e-07,-0.00185165216499468,2.22755176306617e-05,-0.244921089050274,0.0119496802273609,9,311.635854471501,-605.213700564014,6.68725894415786,0.0277353650423737,0.986141395964019,TRUE
1.2899615432084,NA,NA,0.000597084927749011,NA,-0.255370679201778,0.0125729251564057,7,308.31102311598,-602.585975378498,9.31498412967471,0.007454707577695,0.993596103541714,TRUE
1.142558421899,0.000450625080673704,NA,0.000597750633012587,NA,-0.255248118593713,0.0125641028993976,8,308.416547026459,-600.78670230034,11.1142572078319,0.00303195972196086,0.996628063263675,TRUE
1.23085618718927,NA,5.49573919898914e-07,0.000597625218866495,NA,-0.255263038544474,0.0125652431925512,8,308.381121976236,-600.715852199896,11.1851073082765,0.00292643258418628,0.999554495847861,TRUE
-14.2733787849521,0.0943555318345672,-0.000140615147183326,NA,NA,-0.286173209745926,0.0140548457552138,8,306.201455941689,-596.356520130801,15.5444393773708,0.000330918915665907,0.999885414763527,TRUE
-15.3143111655378,0.0937025311156027,-0.000139696864720176,-0.00221400775147706,2.66208664839888e-05,-0.0260504012770567,NA,9,305.181424383175,-592.304840387362,19.5961191208104,4.36425898885543e-05,0.999929057353416,TRUE
1.46833464186146,NA,NA,NA,NA,-0.284246234035726,0.0139343510592555,6,301.921826791781,-591.816609153427,20.0843503547449,3.41894763927968e-05,0.999963246829809,TRUE
1.32970188231539,0.000424381637626886,NA,NA,NA,-0.284160927531673,0.0139274649141695,7,302.015132868836,-589.99419488421,21.9067646239621,1.37454897798853e-05,0.999976992319588,TRUE
1.41363995047553,NA,5.09945268291724e-07,NA,NA,-0.284170466533382,0.0139283620823655,7,301.981997465892,-589.927924078322,21.9730354298501,1.32974907411781e-05,0.99999028981033,TRUE
