"(Intercept)","CO2","I(CO2^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-0.936641209273967,NA,NA,0.00213656695709399,NA,0.179607164563796,-0.0126366823757592,7,-212.835127437835,439.740650853043,28.8542507407348,1.52934878407632e-07,0.999999963909923,FALSE
0.204537973109435,NA,NA,-0.00110422623013883,2.8101320259599e-05,-0.0525351659810142,NA,7,-214.864694121029,443.79978421943,32.9133841071217,2.00944873503023e-08,0.99999998400441,TRUE
0.120077429247346,NA,NA,0.00199871965171494,NA,-0.051769380868919,NA,6,-216.299882251245,444.652528321586,33.7661282092782,1.31191561707183e-08,0.999999997123566,FALSE
-9.53200196633295,0.0619969855400395,-0.000103483421512807,NA,NA,0.0825322323262631,-0.0081748595100738,8,-217.146851795504,450.384269628743,39.4978695164349,7.46920004663945e-10,0.999999997870486,FALSE
0.636723732480822,NA,-9.28054485440201e-06,NA,NA,0.0791983131875502,-0.00796208441490412,7,-218.478483774017,451.027363525406,40.1409634130979,5.41536864312691e-10,0.999999998412023,FALSE
-8.57928222268409,0.0602851534382826,-0.000100868421458723,NA,NA,-0.0665592882535387,NA,7,-218.569202180114,451.208800337601,40.3224002252929,4.94571997074331e-10,0.999999998906595,FALSE
1.62119401594332,-0.00605337840083287,NA,NA,NA,0.0788668585346061,-0.00794049500731407,7,-218.749915020958,451.570226019288,40.6838259069801,4.12806886038275e-10,0.999999999319402,FALSE
1.29157582814706,NA,-9.26630172209832e-06,NA,NA,-0.0660258446793923,NA,6,-219.83018982467,451.713143468436,40.8267433561273,3.84337537635521e-10,0.99999999970374,FALSE
2.27314673665857,-0.00604531083166957,NA,NA,NA,-0.0659634211338566,NA,6,-220.094576785439,452.241917389973,41.3555172776647,2.95046865546204e-10,0.999999999998787,FALSE
0.539037769690874,NA,-9.00214981250323e-06,0.00268696147234717,NA,NA,NA,6,-227.16061479876,466.373993416616,55.4875933043082,2.51854483838532e-13,0.999999999999038,FALSE
-7.83936504997543,0.0511368779239443,-8.66930720555032e-05,0.00269457945209838,NA,NA,NA,7,-226.29073303708,466.651862051533,55.7654619392252,2.1918522709915e-13,0.999999999999258,FALSE
0.601764622855433,NA,-9.03797438944612e-06,0.000316458020268357,2.15422900930754e-05,NA,NA,7,-226.346112942381,466.762621862134,55.8762217498262,2.07376763601434e-13,0.999999999999465,FALSE
1.49530092581347,-0.00587955687702848,NA,0.00268609206502652,NA,NA,NA,6,-227.37194773361,466.796659286315,55.9102591740071,2.03877340467848e-13,0.999999999999669,FALSE
1.56346545879485,-0.00590643669363357,NA,0.000294539582618941,2.1733531790442e-05,NA,NA,7,-226.542919002034,467.15623398144,56.2698338691317,1.70328886276468e-13,0.999999999999839,FALSE
-7.20353193265316,0.0476098314017216,-8.13670809812136e-05,0.000501916786498445,1.99211221637213e-05,NA,NA,8,-225.598793245999,467.288152529735,56.4017524174263,1.59456621398458e-13,0.999999999999999,FALSE
-0.303408670637812,NA,NA,NA,NA,0.0776409773077284,-0.00782458031505401,6,-233.00161282162,478.055989462335,67.1695893500269,7.31874266230834e-16,0.999999999999999,FALSE
0.341457255334945,NA,NA,NA,NA,-0.0650601585143323,NA,5,-234.323246494719,478.684157772866,67.7977576605575,5.34603086144181e-16,1,FALSE
-0.375487305335029,NA,NA,0.00268522447774953,NA,NA,NA,5,-240.449445060162,490.936554903751,80.0501547914431,1.16803869256719e-18,1,FALSE
-0.318602959578424,NA,NA,0.000403978004194331,2.07273044481219e-05,NA,NA,6,-239.691826832638,491.436417484372,80.5500173720635,9.09731953682011e-19,1,FALSE
0.68292355321812,NA,-9.05404993969273e-06,NA,NA,NA,NA,5,-260.984034838453,532.005734460334,121.119334348026,1.41058155499989e-27,1,FALSE
1.64596402252862,-0.00591753651533397,NA,NA,NA,NA,NA,5,-261.176330273986,532.3903253314,121.503925219092,1.16381876169738e-27,1,FALSE
-6.78927861870094,0.0456128068371653,-7.8360719837391e-05,NA,NA,NA,NA,6,-260.28737219877,532.627508216636,121.741108104328,1.03366960239693e-27,1,FALSE
-0.236810306980289,NA,NA,NA,NA,NA,NA,4,-274.546740019556,557.118574141998,146.23217402969,4.96837481104395e-33,1,FALSE
