"(Intercept)","CO2","I(CO2^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
3.34023863432129,-0.0112134844842947,NA,0.00204515911603618,NA,-0.0228756577434162,0.00112504810573363,8,-809.809519868059,1635.67588932159,87.4983681176509,5.74805941070047e-20,1,TRUE
1.40447776496976,NA,-1.62784423391941e-05,0.00681399600471839,-4.32697207200857e-05,-0.0456135246920114,0.00244429134505211,9,-809.13443329609,1636.33995663957,88.1624354356334,4.12402094547078e-20,1,TRUE
1.33731736624814,NA,-1.65466288902417e-05,0.00208788956858666,NA,NA,NA,6,-812.725769552205,1637.48467519908,89.3071539951445,2.32674283646827e-20,1,FALSE
1.35899301609756,NA,-1.65369612530967e-05,0.00205585615512129,NA,-0.00235359294851632,NA,7,-812.671864705703,1639.38792830643,91.2104071024944,8.98384446306444e-21,1,FALSE
1.44932841894061,NA,-1.65447825802808e-05,0.0020459847848347,NA,-0.0219909664340597,0.00107251954805057,8,-812.645256203802,1641.34736199308,93.1698407891363,3.37269140224515e-21,1,TRUE
3.51047699825981,-0.0113126782965984,NA,NA,NA,-0.0164725429525543,NA,6,-830.563154679761,1673.1594454542,124.981924250257,4.16937015194387e-28,1,FALSE
3.94063087874239,-0.0113342995578562,NA,NA,NA,-0.110145816886562,0.00513379705629009,7,-829.955922844115,1673.95604458326,125.778523379318,2.79956883317832e-28,1,TRUE
3.38189117847624,-0.0113706232120954,NA,NA,NA,NA,NA,5,-833.413349367421,1676.85035804084,128.672836836896,6.58565488567746e-29,1,FALSE
1.60811964429649,NA,-1.6698885965781e-05,NA,NA,-0.0165566681532458,NA,6,-833.431905066691,1678.89694622806,130.719425024117,2.36694403823891e-29,1,FALSE
2.03039841744547,NA,-1.67317134408073e-05,NA,NA,-0.109272436639036,0.00508137198124671,7,-832.83604668343,1679.71629226189,131.538771057948,1.57133671956991e-29,1,TRUE
1.46956495732609,NA,-1.6789656063051e-05,NA,NA,NA,NA,5,-836.313607312351,1682.6508739307,134.473352726757,3.62270480103333e-30,1,FALSE
-0.503305816831104,NA,NA,0.00765175454340413,-5.00696390039714e-05,NA,NA,6,-853.535615701216,1719.10436749711,170.926846293166,4.39802198150885e-38,1,FALSE
-0.473672145338913,NA,NA,0.0075571631986579,-4.95715238622799e-05,-0.00293597931024347,NA,7,-853.449822211128,1720.94384331728,172.766322113344,1.75315492675082e-38,1,FALSE
-0.359499489215091,NA,NA,0.00760451506926783,-5.01158370801961e-05,-0.0283257193132653,0.00138783733308405,8,-853.403982744306,1722.86481507408,174.687293870144,6.7094447282782e-39,1,TRUE
-0.367243216025565,NA,NA,0.00214134043495824,NA,NA,NA,5,-858.45075402034,1726.92516734667,178.747646142735,8.81033224409584e-40,1,FALSE
-0.323204219092437,NA,NA,0.00207940920487333,NA,-0.00457195420154488,NA,6,-858.242086933559,1728.51730996179,180.339788757853,3.9743207135654e-40,1,FALSE
-0.340077078171615,NA,NA,0.00208127340196141,NA,-0.000870669230950735,-0.000202173946469749,7,-858.241104333295,1730.52640756162,182.348886357678,1.45543531860689e-40,1,FALSE
-0.0873190347080552,NA,NA,NA,NA,-0.0190287786377186,NA,5,-880.235765489409,1770.49519028481,222.317669080871,3.0470670934477e-49,1,FALSE
0.228801701207438,NA,NA,NA,NA,-0.0890075915512071,0.00383583005821793,6,-879.882824941334,1771.79878597734,223.621264773402,1.58785122753671e-49,1,TRUE
-0.257377118673097,NA,NA,NA,NA,NA,NA,4,-884.14001520796,1776.29579706945,228.118275865509,1.67608584337625e-50,1,FALSE
