"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-1.42544254518727,0.320793123268279,-0.0059593572621439,0.141059939875459,0.539641916663697,0.0134086631918701,-0.000195773719517035,10,-1169.1727403768,2358.40374346546,0,0.722259653908781,0.722259653908781
-1.41798222265205,0.320825580125805,-0.00595893671552895,0.130047667659797,NA,0.0133048915029618,-0.000191348177862011,9,-1171.21897660483,2360.48561008019,2.08186661472882,0.255047907058135,0.977307560966916
-1.40164631615897,0.320792295921163,-0.00595395701666299,NA,NA,0.0122158704875933,-0.000184286385670114,8,-1174.64316694917,2365.32444930332,6.92070583786699,0.0226924390330816,0.999999999999998
-1.34077534761151,0.319565286115117,-0.00592813613675045,0.0814539442799593,NA,0.00478876759267683,NA,8,-1205.53069470388,2427.09950481274,68.6957613472805,8.74174862333716e-16,0.999999999999999
-1.34418948417775,0.319530059468177,-0.00592794488172978,0.087350810931969,0.322927862397636,0.00473290052465689,NA,9,-1204.80749696122,2427.66265079298,69.2589073275203,6.59648710724756e-16,0.999999999999999
-1.33250548152374,0.319602672525324,-0.00592607624178842,NA,NA,0.00429673123548411,NA,7,-1206.86545067925,2427.76053882872,69.356795363266,6.28140218223362e-16,1
-1.24865366668738,0.319365292536524,-0.00592806072003479,-0.21501465585114,0.575922945244729,NA,NA,8,-1252.55978304964,2521.15768150425,162.75393803879,3.28946111030772e-36,1
-1.24073235553086,0.319451702683214,-0.00592873235594042,-0.232029973876641,NA,NA,NA,7,-1254.81268474091,2523.65500695205,165.251263486596,9.43707541282212e-37,1
-1.23008614526894,0.319107958919741,-0.00593729396235694,NA,NA,NA,NA,6,-1272.09984875266,2556.22191972754,197.818176262088,7.9987508633364e-44,1
-0.77759983202312,0.162655012860526,NA,0.143162619045586,0.572725365697659,0.0133508205472183,-0.000193996427129072,9,-1292.87509553998,2603.79784795048,245.394104485026,3.7328507051756e-54,1
-0.769721362104501,0.16268709892142,NA,0.131294408354964,NA,0.013240170750975,-0.000189327007614976,8,-1295.21647466045,2606.47106472587,248.067321260412,9.80751482969788e-55,1
-0.752921240029874,0.162797125730706,NA,NA,NA,0.0121296579324657,-0.000181967786623156,7,-1298.72305354169,2611.47574455361,253.072001088156,8.03168296193914e-56,1
-0.695117319417385,0.162358416535859,NA,0.081229890459676,NA,0.00480919648493878,NA,7,-1329.24326239997,2672.51616227017,314.112418804714,4.46733235079167e-69,1
-0.698938044292436,0.162333967933586,NA,0.0879344776490493,0.36138726931043,0.00474777467016119,NA,8,-1328.32245349505,2672.68302239507,314.279278929615,4.10974662624931e-69,1
-0.686535945739487,0.162444687277966,NA,NA,NA,0.00431759214338163,NA,6,-1330.57898200687,2673.18018623596,314.776442770504,3.20521592067394e-69,1
-0.600318504974655,0.162074272574409,NA,-0.217314238187701,0.610680481553694,NA,NA,7,-1376.86599286002,2767.76162319026,409.357879724804,9.28451476900423e-90,1
-0.591769977187368,0.162122114992744,NA,-0.235471834648065,NA,NA,NA,6,-1379.44198632546,2770.90619487315,412.502451407694,1.92718828267885e-90,1
-0.581539713350331,0.161546802055851,NA,NA,NA,NA,NA,5,-1397.46879373628,2804.95345629034,446.549712824883,7.79211346283686e-98,1
0.770882545135147,NA,NA,0.162686295657461,0.603237844573262,0.0138672508452835,-0.000202273864475407,8,-1528.20319621894,3072.44450784286,714.040764377402,6.40783682438076e-156,1
0.778958783182554,NA,NA,0.150132935952305,NA,0.0137511059089007,-0.000197381792245923,7,-1530.72450086478,3075.47863919978,717.074895734323,1.40558848639809e-156,1
0.80134560285564,NA,NA,NA,NA,0.0124758679694005,-0.00018886026216177,6,-1535.15299128653,3082.32820479529,723.924461329829,4.57608328752146e-158,1
0.854739808659438,NA,NA,0.104357560204069,0.384930835941543,0.00489364195737762,NA,7,-1565.58923282594,3145.20810312211,786.804359656649,1.01460614262844e-171,1
0.85863902485245,NA,NA,0.097184928609246,NA,0.0049585890678661,NA,6,-1566.60375157282,3145.22972536787,786.82598190241,1.00369619161888e-171,1
0.871051994069846,NA,NA,NA,NA,0.00436985696155028,NA,5,-1568.4517488957,3146.91936660917,788.515623143718,4.31222429978165e-172,1
0.956136290206047,NA,NA,-0.210992510529136,0.64022664314417,NA,NA,6,-1615.53715561853,3243.09653345929,884.692789993831,5.6246424276196e-193,1
0.964941728075755,NA,NA,-0.230050769835812,NA,NA,NA,5,-1618.28850170905,3246.59287223587,888.189128770417,9.79207203587684e-194,1
0.965971245399933,NA,NA,NA,NA,NA,NA,4,-1634.97312228909,3277.95682099277,919.553077527311,1.51453621270364e-200,1
