"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-0.0531122206377033,0.114424815542321,-0.000968198421421273,-0.381451557463199,0.924233062873916,0.00767817678148598,-0.000158072157475117,10,-3463.88344470322,6947.7989406885,0,0.999869514801823,0.999869514801823
-0.0316271078341413,0.113902002125069,-0.000963156468936748,-0.315751140435018,NA,0.00737164654490865,-0.000148867585373156,9,-3473.83048066672,6965.68718128974,17.8882406012444,0.000130485193901158,0.999999999995724
-0.0043548032864905,0.114092261627732,-0.000964746702599708,-0.412758934523787,0.776401974329199,0.00152933445762109,NA,9,-3491.06973867388,7000.16569730405,52.3667566155518,4.25252240713066e-12,0.999999999999977
0.00842209184420679,0.115139049501604,-0.000971068566727017,-0.4981619667266,0.797464159312392,NA,NA,8,-3497.93771500829,7011.89640292657,64.0974622380663,1.20602483284051e-14,0.999999999999989
0.0117953833242908,0.11364525769795,-0.000960517928246211,-0.355492061645976,NA,0.0015731048717383,NA,8,-3498.09964765186,7012.22026821372,64.4213275252177,1.02572229820589e-14,0.999999999999999
0.635167615985142,0.0488103984281996,NA,-0.386194302139314,0.91392508308285,0.00764025362742776,-0.000157415379271087,9,-3499.273155341,7016.57253063831,68.7735899498102,1.16398670368557e-15,1
-0.0401323328336918,0.111698943593602,-0.000951518903788797,NA,NA,0.0100218119187074,-0.000171978371127978,8,-3503.28076727899,7022.58250746798,74.783566779478,5.7663119388403e-17,1
0.0253597125310574,0.114713528206949,-0.000966951541691439,-0.441808124873818,NA,NA,NA,7,-3505.3539974626,7024.72430481307,76.9253641245696,1.97611742842767e-17,1
0.655280217944259,0.048526298308331,NA,-0.321205588076766,NA,0.00733772940650729,-0.000148320442209146,8,-3508.93750490312,7033.89598271624,86.0970420277363,2.01468984264738e-19,1
0.684616685151913,0.0485653654049671,NA,-0.417343572721226,0.766698894114242,0.00151746124059854,NA,8,-3526.06386788463,7068.14870867926,120.349767990759,7.35060793278464e-27,1
0.703215267580456,0.0491032176692797,NA,-0.502033118900376,0.787759352768331,NA,NA,7,-3532.78543128366,7079.5871724552,131.788231766698,2.41263936337871e-29,1
0.69943386206173,0.0483271439773751,NA,-0.36077684997178,NA,0.00156092624603592,NA,7,-3532.8747350852,7079.76578005827,131.966839369768,2.20652199561369e-29,1
0.0118048350554232,0.110946875575058,-0.000945923215246083,NA,NA,0.00358261717009615,NA,7,-3535.81959465855,7085.65549920498,137.856558516479,1.16083902127522e-30,1
0.719012454085019,0.0488732807423244,NA,-0.446360650698944,NA,NA,NA,6,-3539.97449352649,7091.9612176878,144.162276999301,4.96023928465348e-32,1
0.633601014976432,0.0473354127790537,NA,NA,NA,0.0100314967774788,-0.000171790397418666,7,-3539.26641060989,7092.54913110765,144.750190419148,3.69690976682888e-32,1
0.683599379093171,0.0468790691274745,NA,NA,NA,0.00359955342420978,NA,6,-3571.5364003971,7155.08503142903,207.28609074053,9.73510489445734e-46,1
0.0686904150588658,0.111619293288905,-0.0009514778921117,NA,NA,NA,NA,6,-3589.0538971978,7190.12002503043,242.321084341933,2.40208536943311e-53,1
1.69995730398498,NA,NA,-0.397883855423,0.906089107386073,0.0075674241292268,-0.000155829861538407,8,-3594.16679357004,7204.35456005006,256.555619361562,1.94804252131663e-56,1
1.71373528159087,NA,NA,-0.333506023007022,NA,0.00726542822643113,-0.000146772916228648,7,-3603.44034824139,7220.89700637066,273.098065682158,4.98255217575058e-60,1
1.74355233132933,NA,NA,-0.428511269625575,0.760120893563194,0.00150744380885623,NA,7,-3619.79776047752,7253.6118308429,305.8128901544,3.92209386209373e-67,1
0.745355231910987,0.0471565888211244,NA,NA,NA,NA,NA,5,-3624.94928572881,7259.90730635353,312.108365665029,1.68450709766253e-68,1
1.77380861363569,NA,NA,-0.512500868480083,0.78117438585823,NA,NA,6,-3626.28583607796,7264.58390279074,316.784962102243,1.62540964258151e-69,1
1.75307395846138,NA,NA,-0.372479475231225,NA,0.00155002348385508,NA,6,-3626.33229075039,7264.67681213562,316.877871447115,1.55162877117535e-69,1
1.78447703366527,NA,NA,-0.457310730443662,NA,NA,NA,5,-3633.18195420021,7276.37264329633,328.573702607834,4.47785840682883e-72,1
1.66415752011079,NA,NA,NA,NA,0.0100502625387584,-0.000170920459973083,6,-3635.52472946476,7283.06168956436,335.262748875855,1.57965561315879e-73,1
1.70400211804249,NA,NA,NA,NA,0.00365045942204501,NA,5,-3666.76401317027,7343.53676123645,395.737820547946,1.16564808654216e-86,1
1.77299762355337,NA,NA,NA,NA,NA,NA,4,-3720.5131862069,7449.0321948301,501.233254141602,1.44053932085041e-109,1
