"(Intercept)","CO2","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
2.85479625515749,-0.0123086257691459,0.060278868648537,-0.000923932147066675,0.00961822629413068,-1.11336310178477e-05,NA,NA,9,-661.550469887596,1341.33716024763,0,0.299280898592184,0.299280898592184,FALSE
2.0924971955427,-0.0128892538859902,0.0600412191594703,-0.000917439031209092,0.00880780438099445,-9.95300352370448e-06,0.0487250777351615,NA,10,-660.650620555954,1341.5903344102,0.253174162566438,0.263695627338128,0.562976525930313,FALSE
23.2114714196947,-0.012817942289559,0.06125255449284,-0.000933312734869485,0.00875446854156068,-9.89160992143243e-06,-1.81248432296059,0.040902482670039,11,-659.826420320505,1342.00020906206,0.663048814430113,0.214832399158933,0.777808925089246,TRUE
2.67032394224498,-0.0133345986090121,0.0599629724966243,-0.00090755379233975,0.00329722975782881,NA,0.0622448916694063,NA,9,-662.757427769133,1343.75107601071,2.41391576307433,0.0895166562225942,0.86732558131184,FALSE
24.049807703348,-0.0132501836608346,0.0611557725604463,-0.00092360326547216,0.00327753683750625,NA,-1.82259379743453,0.0414213277037401,10,-661.916771581315,1344.12263646092,2.78547621328858,0.0743396521665781,0.941665233478418,TRUE
3.76345597455595,-0.0126197832985067,0.0602081168543595,-0.000914550088483096,0.00350382905470846,NA,NA,NA,8,-664.262222223,1344.71317314849,3.37601290085649,0.0553333688812496,0.996998602359668,FALSE
-0.636434768458311,NA,0.0287037223865838,-0.000859030033571456,0.0100249296786982,-1.19802064805095e-05,NA,NA,8,-668.04511207319,1352.27895284887,10.9417926012361,0.00125921220579911,0.998257814565467,FALSE
-1.25866241645355,NA,0.0275502487601565,-0.000852774356047833,0.00949741877166163,-1.12191213063553e-05,0.0326778591217646,NA,9,-667.638241887293,1353.51270424703,12.1755439993931,0.000679505869711533,0.998937320435178,FALSE
21.500066916028,NA,0.0290481497616711,-0.000870186697399235,0.00942272718733535,-1.11210720608397e-05,-1.97130041705635,0.0440478710727783,10,-666.689933473563,1353.66896024542,12.3317999977846,0.000628438312363801,0.999565758747542,TRUE
0.246920273490077,NA,0.0278072589578218,-0.000846941431906535,0.00344252863777825,NA,NA,NA,7,-671.16348792951,1356.47357271766,15.1364124700251,0.000154613991989553,0.999720372739532,FALSE
-0.73138434508605,NA,0.0262375962738643,-0.000838974745312102,0.00328541162072563,NA,0.0471014565906658,NA,8,-670.300751964666,1356.79023263182,15.4530723841885,0.000131973570550471,0.999852346310082,FALSE
22.4940205041616,NA,0.0277662196847265,-0.000856836798500195,0.00326445250812893,NA,-1.99854304737804,0.0449623265577063,9,-669.318252764018,1356.87272600048,15.5355657528435,0.000126640833235224,0.999978987143317,TRUE
2.00493500895875,-0.0106159892277906,NA,NA,0.00841598558565934,-9.37154484331902e-06,0.0546126598809826,NA,8,-673.728844638593,1363.64641797968,22.3092577320435,4.28238032418169e-06,0.999983269523642,FALSE
2.87269381775667,-0.0100143570840999,NA,NA,0.00935036684212383,-1.07375219461602e-05,NA,NA,7,-674.844961957346,1363.83652077333,22.499360525698,3.89408061337821e-06,0.999987163604255,FALSE
19.3526526855835,-0.0104701025528485,NA,NA,0.008387769500663,-9.34680234984086e-06,-1.47540322564342,0.0336155240567231,9,-673.175821636322,1364.58786374508,23.2507034974515,2.6745633217193e-06,0.999989838167577,TRUE
2.48716880499763,-0.0108712867328987,NA,NA,0.00322673133892216,NA,0.0679122931797818,NA,7,-675.593038159382,1365.3326731774,23.9955129297689,1.8429755397902e-06,0.999991681143116,FALSE
2.46228197332175,-0.012334329570879,0.00476972270408758,NA,0.00837531902365856,-9.29283959190036e-06,0.0548798622000077,NA,9,-673.574364492134,1365.38494945671,24.0477892090767,1.79542770081559e-06,0.999993476570817,FALSE
3.3165947436096,-0.0116660892348492,0.00459535812569095,NA,0.00931889918329263,-1.06734699898493e-05,NA,NA,8,-674.701873730697,1365.59247616388,24.2553159162503,1.61846782295618e-06,0.99999509503864,FALSE
